,w1,w2,predict,actual
88,ศาล,ยุติธรรม,0.37446037,2.3
89,หาง,ท้าย,0.28049195,2.91
90,อุบัติเหตุ,หนังสือ,0.069177166,0.06
91,พายุ,ลม,0.3702454,2.77
92,เปียโน,ประสานเสียง,0.454781,1.95
93,สุลต่าน,กระทรวง,0.2337255,0.72
94,ทะเลทราย,เนินทราย,0.57685035,2.5
95,การคูณ,การหาร,0.35273662,2.75
96,ไวรัส,เลือด,0.2752139,1.41
97,ยุคน้ำแข็ง,พระราชบัญญัติ,0.15121274,0.0
98,ดาบ,สภาพแวดล้อม,0.115705304,0.06
99,โรงเรียนประถม,ปากกา,0.16500618,0.78
100,จิ้งหรีด,ผู้สนับสนุน,0.07897644,0.0
101,ประติมากรรม,รูปปั้น,0.63615394,3.52
102,เว็บเบราเซอร์,ไฟร์ฟอกซ์,0.5383226,3.25
103,ฟอกซ์ เทอร์เรียร์,แคนอน,0.5226311,0.61
104,เอชเอสบีซี,ประเทศอังกฤษ,0.37624264,0.73
105,คัมภีร์ไบเบิ้ล,พระกิตติคุณ,0.4636809,1.81
106,ชุดเดรส,เต้นรำ,0.27155998,1.83
107,แถว,รายการ,0.10983556,2.03
108,กรง,คุก,0.24980627,3.22
109,เรียงความ,การบ้าน,0.27964672,1.95
110,คอมพิวเตอร์,เครื่องจักร,0.32487965,3.02
111,หมีแพนด้า,หมีขาว,0.5339968,3.06
112,โรคประสาทพิการ,จิตใจ,0.5215902,1.34
113,รณรงค์,ลิง,0.13741146,0.25
114,ค่าคงที่ฟาราเดย์,เครื่องหลัง,0.2607291,0.06
115,วัง,ตึกระฟ้า,0.24680471,1.56
116,เฮลิคอปเตอร์,เครื่องบิน,0.5671502,2.88
117,มหาวิทยาลัยเคมบริดจ์,มหาวิทยาลัยออกซ์ฟอร์ด,0.90431213,3.16
118,ธง,เสา,0.3153235,2.19
119,หน้าต่าง,หลังคา,0.44813997,2.14
120,เกมการ์ด,ร่อน,0.24101268,0.09
121,มัลแวร์,เวิร์ม,0.20419264,3.11
122,ดาวเคราะห์,ดาวฤกษ์,0.79498744,2.97
123,นักวิ่ง,นักกีฬา,0.42537984,3.02
124,เครื่องวัด,ร่ม,0.12838766,0.06
125,ไวไฟ,วิกิลีก,0.18004414,0.31
126,แล้ง,น้ำ,0.4928649,1.75
127,สนามบิน,ชิ้น,0.085953206,0.13
128,ออเคสตร้า,วงดนตรี,0.60246843,2.78
129,โมจิโต,โมฮิโต,0.5852369,3.05
130,แผนการสอน,การสอบ,0.5746531,2.05
131,ทฤษฎีบท,ทฤษฎี,0.76266426,3.45
132,โยโย,ของเล่น,0.29208514,2.53
133,พายุหิมะ,ฝน,0.5701451,2.05
134,นักประวัติศาสตร์,นักประวัติศาสตร์นิพนธ์,0.9212737,3.03
135,ซีเมนส์,รถไฟไฟฟ้า,0.36998433,0.41
136,ศตวรรษ,ปี,0.4161589,2.77
137,โลหะผสม,เหล็กกล้า,0.5972843,3.11
138,ผู้พิพากษา,ผู้พิพากษา,1.0,4.0
139,ความโกลาหล,ชั้นเรียน,0.23236544,0.31
140,การศึกษาทางไกล,อินเทอร์เน็ต,0.3336457,2.14
141,ทราย,เท้า,0.28683585,0.34
142,ไอเอ็มเอฟ,ธนาคารดอยซ์,0.54946625,2.13
143,นิตยสารการ์เดียน,นิตยสารไทม์,0.8178352,3.17
144,ตัวไหม,ทางสายไหม,0.35216218,0.0
145,อิสรภาพ,โอเอซิส,0.3084451,0.06
146,ไซโทพลาซึม,เลขโดด,0.19078429,0.13
147,นิกายโปรแตสแตนท์,ชาวคริสต์,0.63354754,2.55
148,ลีโอ นาร์โดดาวินชี,พระกระยาหารมื้อสุดท้าย,0.5142709,1.5
149,แผนที่,จัตุรัส,0.210433,1.02
150,รัฐสภา,สภาคองเกรส,0.5891868,2.98
151,การระดมทุน,การพัฒนา,0.41707608,1.77
152,พยาธิวิทยา,โลหิตวิทยา,0.68115413,1.91
153,หุบเขา,พายุดีเปรสชัน,0.3287725,0.72
154,กล้องโทรทรรศน์,เก้าอี้,0.119950145,0.09
155,โลหะหนัก,เวที,0.051184002,0.14
156,โลกาภิวัฒน์,วีซ่า,0.13129482,0.81
157,ค้างคาว,แวมไพร์,0.29459015,1.98
158,รองหัวหน้า,เจ้าหน้าที่,0.42654166,2.19
159,ไฟฟ้า,กรณี,0.19311279,0.19
160,คนต่างด้าว,คนนอกพื้นที่,0.41282564,3.27
161,กระดุม,จักรเย็บผ้า,0.339133,1.75
162,พ่อมด,สายเคเบิ้ล,0.2320845,0.0
163,นักปรัชญา,การแข่งขัน,0.14730531,0.58
164,ข้าวโพดคั่ว,โรงภาพยนตร์,0.30731246,1.8
165,การเกษตร,พืช,0.49814638,2.25
166,กวี,นักข่าว,0.35528472,0.89
167,อากาศ,คลื่น,0.29420248,1.23
168,อารยธรรม,วิถีการดำเนินชีวิต,0.43554762,2.61
169,หิมะ,น้ำแข็ง,0.64146143,2.92
170,สงครามโลกครั้งที่ 2,บีโธเฟ่น,0.3658271,0.25
171,แผงวงจรหลัก,เมนบอร์ด,0.3229571,3.66
172,สมาคม,เครื่องหมาย,0.15001251,0.84
173,อเล็กซานเดอร์มหาราช,ผู้พิชิต,0.4596335,2.44
174,แอพ,กาแลคซี่,0.26122963,0.06
175,การคำนวณแบบคลาวด์,ฝน,0.16625874,0.25
176,โทรทัศน์,นักแสดงชาย,0.30141523,1.67
177,สันดอน,ทะเล,0.4027168,1.83
178,เส้นด้าย,ด้าย,0.64497083,4.0
179,ทางข้ามถนน,บุคคล,0.11202962,0.5
180,โปรตีน,ที่จับ,0.20302743,0.06
181,วงยูทู,โรนัลโด้,0.24688497,0.06
182,แอปเปิ้ล,ไอโฟน,0.46739882,1.92
183,เปปเปอร์มินท์,หมากฝรั่ง,0.40344024,2.27
184,โปสเตอร์,บทความ,0.21502708,1.55
185,ยูนิเซฟ,ราก,0.043560624,0.06
186,โรคเกลียดกลัวชาวต่างชาติ,ลัทธิเหยียดผิว,0.5811161,1.44
187,วูดดี อัลเลน,เลนส์,0.24090192,0.58
188,ตะเกียง,จีนนี่,0.2530719,1.61
189,กองทัพเรือ,เกาะ,0.25661385,0.97
190,กำแพง,ปราสาท,0.444342,1.78
191,ไดโนเสาร์,ช้าง,0.23391682,2.14
192,หอนาฬิกา,หิน,0.3457275,0.38
193,ตะวันออกกลาง,แม่น้ำยูเฟรติส,0.3515185,1.63
194,ทุ่งหญ้า,ทุ่งหญ้า,1.0000001,4.0
195,กีต้าร์,ไวโอลิน,0.43426567,3.03
196,การทูต,การต่อรอง,0.40791816,2.22
197,แรงโน้มถ่วง,ดาวตก,0.4164704,1.53
198,ไอคิว,สถาบันเมนซ่า,0.28420398,1.75
199,ธงชาติอังกฤษ,ธง,0.51376355,2.95
200,แผ่นดินไหว,การสั่นสะเทือน,0.5251392,2.94
201,ทรัพย์สิน,หุ้น,0.30309725,2.38
202,ฮิบรู,เยรูซาเล็ม,0.47634047,2.31
203,มืดครึ้ม,พยากรณ์,0.25087905,1.02
204,พจนานุกรม,สารานุกรม,0.65690255,3.13
205,มินท์,พิพิธภัณฑ์,0.25311828,0.0
206,เก้าอี้,ม้านั่ง,0.575581,3.31
207,ชาวสเปน,ความชื้น,0.22101673,0.06
208,กระป๋อง,ขวด,0.6618221,2.8
209,แมลงวัน,มด,0.43751344,2.5
210,ตำนาน,เรื่องเสียดสี,0.2801284,0.67
211,ใจกลางเมือง,รถประจำทาง,0.37420484,1.13
212,หาง,โบอิ้ง 747-200,0.20905758,0.78
213,งานศิลป์,ศิลปิน,0.5550035,2.31
214,นาโต้,พันธมิตร,0.24806908,2.52
215,กษัตริย์,ผู้ปกครอง,0.37900296,3.33
216,จังหวะ,จังหวะ,0.9999999,4.0
217,อเล็กซานเดอร์ เฟลมมิง,ยาเพนนิซิลิน,0.36841136,0.73
218,ฟลุ๊ต,ดนตรี,0.3360931,2.08
219,นกกระสานวล,ทะเลสาบ,0.3369302,1.53
220,ความหนืด,กระเซ็น,0.27742466,0.86
221,ฮาร์ดแวร์,เคส,0.27256703,1.36
222,แหวน,การหมั้น,0.42787647,2.28
223,ภาษาละติน,ภาษาเยอรมัน,0.6015425,2.63
224,ชนชั้นแรงงาน,โรงงาน,0.28852192,1.83
225,เชกสเปียร์,ดิกคินส์,0.59090495,2.22
226,ธนบัตร,นักบวช,0.13992609,0.13
227,เครื่องมือ,งาน,0.1996757,1.52
228,หมูแคระ,สัตว์พวกหมู,0.6527649,3.08
229,สิทธิเลือกตั้ง,ทางออก,0.23933259,0.48
230,ดวงดาว,ความสว่าง,0.38368633,1.83
231,ปลาเทราท์,กีตาร์,0.33699852,0.0
232,ดอลลาร์,เศรษฐี,0.16379787,1.48
233,ตัวเลข,เลข,0.5889484,4.0
234,ลมแรง,ผ้าห่ม,0.25512588,0.53
235,โอบามา,คลินตัน,0.6648475,2.38
236,ตัวประกอบ,ภาพยนตร์,0.3865101,2.23
237,ยูเวนตุส,บาเยิร์น มิวนิค,0.5526952,2.7
238,อากาศเปลี่ยน,ฝนตก,0.40228495,1.67
239,เอไอ,แบตเตอรี่,0.06774918,0.56
240,งานชิ้นเอก,โมนาลิซ่า,0.25839952,1.98
241,อาชญากรรม,การโจมตี,0.42607424,2.55
242,ราชาภิเษก,น้ำ,0.14270517,0.13
243,นักร้องนำ,สต๊าฟ,0.23194179,0.92
244,การแข่งขันรอบตัดเชือก,บาสเก็ตบอล,0.59792185,1.44
245,กองทัพ,การป้องกัน,0.31048626,1.86
246,ทะเลสาบ,เมฆ,0.22373138,0.63
247,สำนักสงฆ์,อาบน้ำฝักบัว,0.17940605,0.06
248,ภาษาแม่,ภาษา,0.78924084,2.72
249,ท่าเรือ,เสื้อคลุม,0.12254326,0.19
250,ปีศาจ,เทพ,0.29704043,2.52
251,ปริศนา,สัญลักษณ์,0.14499722,1.59
252,วิทยาเขต,มหาวิทยาลัย,0.72197944,2.48
253,อิสรภาพ,อิสรภาพ,1.0,4.0
254,ไต้ฝุ่น,ไซโคลน,0.3534917,3.28
255,คู่มือ,คู่มือแนะนำ,0.77693594,3.88
256,อีโบล่า,ไวรัสอีโบล่า,0.85871065,3.86
257,เจ้าหญิง,บิสกิต,0.27010468,0.38
258,รถไฟ,รถราง,0.66307765,3.55
259,ระบบนิเวศ,เศรษฐกิจ,0.44206327,0.91
260,ราชินีนาถ,ควีนหมากรุก,0.3270589,0.73
261,ทอง,สังกะสี,0.24282417,2.33
262,เคอร์เซอร์,มันฝรั่งทอด,0.21022703,0.06
263,อเมซอน,ป่า,0.37462062,2.22
264,เทนนิส,สถิติ,0.225642,0.53
265,โบลซาโน,ทฤษฎีบท,0.39388677,0.63
266,ความสูงเหนือระดับน้ำทะเล,การแปลง,0.2767252,0.42
267,เรือ,ต้นไม้,0.24288447,0.31
268,บัลลังก์,ดาบ,0.32807294,0.91
269,ฝ้าย,เสื้อหนาว,0.31631255,1.69
270,เชอรี่,สตรอเบอรี่,0.47461239,2.78
271,อิสลาม,กุรอาน,0.46076253,2.33
272,มนุษย์นีเอนเดอร์ธัล,กีฬา,0.20969652,0.13
273,การเล่นพรรคเล่นพวก,กษัตริย์,0.27228814,0.56
274,บุคลิก,บุคคล,0.33891845,1.55
275,รถถัง,รถยนต์,0.26674893,2.52
276,ดาวพุธ,ดาวพฤหัส,0.86069375,2.94
277,หลอดลมอักเสบ ,ยาแก้ปวด,0.528797,1.27
278,เลือด,ร่างกาย,0.5519615,2.17
279,ความกลัวอิสลาม,ไอซิส,0.47309464,1.3
280,ถักไหมพรม,เครื่องแบบ,0.34125978,0.77
281,ฮาดูป,จอสัมผัส,0.1633345,0.56
282,เชื่อเพลิงฟอสซิล,ฟอสซิล,0.81855625,2.39
283,ผ่าเหล่า,ชีวสังคมวิทยา,0.25878727,1.34
284,พี่สาว,พี่ชาย,0.7813444,2.98
285,ดินสอ,เรื่องราว,0.1617526,0.59
286,กลาก,โรคผิวหนัง,0.8253442,2.59
287,จักรพรรดิ,ผู้ครองรัฐ,0.4326284,2.67
288,มงกุฎ,กุญแจ,0.23514779,0.25
289,พีชคณิต,ปฏิบัติการ,0.26505134,0.47
290,ลูกสูบ,เครื่องยนต์,0.59808856,2.08
291,ทุนการศึกษา,ค่าเทอม,0.37400594,2.56
292,หนังสือ,ต้นฉบับ,0.26494235,1.84
293,ผกากรอง ,ดอกลิ้นมังกร,0.4676779,2.59
294,หลุมดำ,สุญญากาศ,0.24398121,2.52
295,จักรวรรดิ์เปอร์เซีย,พระเจ้าไซรัส,0.44345638,2.67
296,บทบรรณาธิการ,ข่าว,0.3824598,2.44
297,การตกแต่ง,ซอง,0.05747918,0.38
298,ฉลามวาฬ,ล็อบสเตอร์,0.38255543,1.98
299,ข้าวโพด,ข้าวโพด,1.0,4.0
300,โรคไบโพล่าร์,ปัญหา,0.34609443,1.2
301,กรด,ด่าง,0.61913943,2.44
302,ศูนย์สัมบูรณ์ ,ไอ,0.15204068,0.92
303,การปฏิวัติเขียว,ทาสี,0.14916971,0.13
304,ระบบปฏิบัติการ,การเรียนรู้เชิงลึก,0.2809379,1.09
305,คณิตศาสตร์โอลิมปิก,ทฤษฎี,0.3844521,1.06
306,เอล นินโญ่,เส้นศูนย์สูตร,0.3697253,1.3
307,เครื่องหมาย,แก้ว,0.09930638,0.13
308,คฤหาสน์,ประติมากร,0.405519,0.75
309,บรรยากาศ,โอโซน ,0.33706367,2.66
310,โล่,โล่กลมเล็ก,0.37241358,3.56
311,เหรียญ,การชำระเงิน,0.20227788,2.08
312,ข้าวโอ๊ต,ทุ่งนา,0.2344327,1.72
313,พระ,ไม้กางเขน,0.33832905,1.58
314,เรือปืน,ชายฝั่ง,0.38146427,1.33
315,หิน,เหมือง,0.41814166,2.17
316,ตำนาน,คุณธรรม,0.16323236,0.27
317,แชมป์,ผู้ชนะ,0.39817646,3.73
318,ลูกเต๋า,ลูกบาศก์,0.2821037,2.84
319,โทโพโลจี,โครงสร้าง,0.33594275,2.78
320,โบสถ์เล็ก,สายเคเบิ้ล,0.24659836,0.06
321,กระแสเงินสด,แม่น้ำ,0.23389813,0.06
322,ฆาตกรต่อเนื่อง,ฆาตกร,0.67987573,3.3
323,เมตริกซ์,โมเลกุล,0.3938968,0.89
324,แฟชั่น,สไตล์,0.43820518,2.95
325,ธัชวิทยา,ธง,0.13712603,1.22
326,สนธิสัญญามาสทริชต์,ยุโรป,0.3981181,1.91
327,น้ำพุร้อน,น้ำพุ,0.7017169,2.89
328,น้ำตาลซูโครส,คาร์โบไฮเดรต,0.6490622,2.38
329,ชายหาด,ชายฝั่ง,0.5629276,3.58
330,ตลาดหุ้น,การซื้อขายหุ้น,0.69721115,2.55
331,ประเพณี,หัตถกรรม,0.42386636,1.22
332,นิยาย,นักเขียน,0.6251483,2.08
333,แซนด์วิช,ซับเวย์,0.3122787,1.8
334,อคูสติก,เสียง,0.43821985,2.0
335,กีฬาฟันดาบ,ยิมนาสติก,0.5208192,2.14
336,นักเขียน,ของขวัญ,0.17372349,0.2
337,ป่าไม้,ไทเกอร์ วู้ด,0.13672175,0.06
338,เมฆ,หน้าต่าง,0.23810026,0.23
339,เจเพก,พีดีเอฟ,0.24595775,2.77
340,ผู้กำกับ,เจ้านาย,0.30841872,1.89
341,ภาษี,เบรกซิต,0.24272907,0.41
342,การผสมเกสรดอกไม้,เกสรดอกไม้ตัวผู้,0.78423625,2.17
343,วิดิโอเกม,เกมคอมพิวเตอร์,0.4062179,3.17
344,การรักษา,การผ่าตัด,0.528355,2.64
345,ข้าวเปลือก,มันฝรั่ง,0.28337288,1.38
346,การจดข้อความ,การมอบหมาย,0.42347598,0.58
347,หมาจิ้งจอก,เม็ดเลือด,0.23334104,0.0
348,โซเดียมคลอไรด์,เกลือ,0.5647284,3.22
349,รายได้,คุณภาพชีวิต,0.39467406,1.66
350,พินัยกรรม,ความตั้งใจ,0.2731586,1.16
351,เข็มทิศ,ช้าง,0.22506067,0.19
352,ภาคต่อ,กล้อง,0.15455967,0.22
353,ภาพยนตร์,ฟิล์ม,0.2855505,2.52
354,นายสิบ,ปืน,0.3173508,1.48
355,โรงโม่,เมล็ด,0.13991554,1.27
356,ไอศกรีม,อาหารเช้า,0.41426203,0.78
357,กุญแจ,ล็อค,0.48401538,2.25
358,โทรศัพท์มือถือ,โทรศัพท์,0.73594487,3.59
359,อนุบาล,เด็กก่อนวัยเรียน,0.55611295,3.22
360,โลกตะวันตก,เวสเทิร์นยูเนียน,0.4371383,2.39
361,กล้าไม้,ใบ,0.2669906,1.89
362,ฝน,ลูกเห็บ,0.6570971,1.97
363,ความสุข,ความเศร้า,0.5205476,2.56
364,ตัวไหม,หนอนผีเสื้อ,0.32931182,2.39
365,การเล่นเซิร์ฟ,กีฬาทางน้ำ,0.57926184,2.45
366,รถยนต์,รถบรรทุก,0.49406704,3.0
367,อาหาร,โปรแกรม,0.14477128,0.19
368,นิยายกราฟิก,หนังสือการ์ตูน,0.5516182,2.5
369,งู,กิ้งก่า,0.532232,2.33
370,สับปะรด,สมาร์ทโฟน,0.1688797,0.06
371,วอลล์เปเปอร์,พื้นหลัง,0.31818992,3.63
372,เซลเซียส,ไมโครซอฟต์,0.15509789,0.06
373,รวม,อ้อย,0.07363134,0.06
374,ยีนส์,ผุ้หญิง,0.35395157,1.03
375,เมตริกซ์,เวกเตอร์,0.43956742,1.98
376,คาร์บอนไดออกไซด์,ซีโอทู,0.26911902,3.69
377,โค้ช,ผู้เล่น,0.44186476,2.11
378,หิน,ไม้,0.40396953,1.8
379,ตัวชาร์จ,แผ่นดิสก์,0.36608207,0.67
380,ตันฉบับ,บทความ,0.30411336,1.89
381,จีเมล,ยาฮู,0.4408036,3.17
382,ตัวเก็บประจุ,ไดโอด,0.5373351,2.88
383,คอรัปชั่น,การโกง,0.5640845,3.81
384,โคคาโคล่า,โค้ก,0.47447675,3.92
385,เพลโต,อริสโตเติล,0.6690602,2.52
386,สงครามเย็น,สหภาพโซเวียต,0.67740667,2.3
387,หัวฉีด,ของเหลว,0.40485486,1.22
388,สัทวิทยา,จอภาพ,0.26066488,0.77
389,ซาร่า,ถุงน่อง,0.23273075,0.17
390,ฟุตบอล,ซอคเกอร์,0.42756042,3.73
391,เชื้อโรค,เชื้อโรค,0.99999994,4.0
392,สาธารณรัฐ,ดยุค,0.30522776,0.48
393,ลูกบอล,ทรงกลม,0.42311028,1.89
394,โมซาร์ท,สตาร์ วอร์ส,0.39357713,0.06
395,หน้ากาก,ปาร์ตี้,0.21388824,1.23
396,เกมแกรนด์ เตฟท์ ออโต,จีทีเอ,0.4870836,3.52
397,ทางหลวง,ถนน,0.6793952,2.97
398,ปฏิกิริยาลูกโซ่,เทอร์โมไดนามิกส์,0.4537682,2.06
399,ภาพประกอบ,ตุ่ม,0.086769395,0.13
400,มานุษยวิทยา,โบราณคดี,0.58258975,1.52
401,บริษัทเดล,เมืองดิงเกิล,0.41392365,0.31
402,น้ำผลไม้,ช้อน,0.30514666,0.16
403,บริษัทยาไฟเซอร์,ยา,0.1992744,2.14
404,รถบรรทุก,พัสดุ,0.28303763,1.56
405,อวัยวะรับสัมผัส,โมเลกุลโปรตีน,0.48369208,0.48
406,กูเกิลไดร์ฟ,คนขับรถ,0.24469496,0.06
407,มหาเศรษฐี,คนจรจัด,0.222941,1.91
408,ตอน,บท,0.3218255,3.42
409,ค่าอนันต์,ศูนย์,0.17253877,1.41
410,คนใช้,ทาส,0.24158703,2.91
411,คำเสริมท้าย,คำต่อท้าย,0.51799774,3.44
412,ภาวะโลกร้อน,ความร้อน,0.40591222,2.58
413,โกรทฮอร์โมน,ฮอร์โมนการเจริญเติบโต,0.74821943,3.8
414,ท้องฟ้า,ความฝัน,0.3236726,0.69
415,ราคาเสนอซื้อ,ลอนดอน,0.2384974,0.06
416,ปุ๋ย,การเติบโต,0.28620642,1.91
417,แฮชแท็ก,หัวข้อ,0.2607108,1.81
418,กลุ่มดาวนายพราน,กลุ่มดาว,0.7614565,2.67
419,นิทเช,เชลซี,0.3419332,0.25
420,การเคารพซึ่งกันและกัน,การแข่งขัน,0.19851062,1.08
421,สาขา,แขน,0.088496104,0.63
422,เหยื่อ,โทรศัพท์,0.13736345,0.25
423,ส่วนเบี่ยงเบนมาตรฐาน,การสะสม,0.39771408,0.19
424,หิมะถล่ม,หิมะ,0.71956366,2.34
425,ครู,นักเรียน,0.5791196,2.25
426,ปศุสัตว์,โยเกิร์ต,0.11700102,0.5
427,การกีดกันทางเพศ ,การกีดกันทางเพศ,0.9885111,4.0
428,ขั้วโลกใต้,เต้นรำ,0.2339438,0.06
429,อัยการ,ทนาย,0.6326472,2.56
430,แรคเก็ต,ลูกบอล,0.18874311,1.17
431,สินเชื่อธนาคาร,หนี้,0.60723966,2.55
432,มุมมอง,ระยะทาง,0.18640152,0.47
433,เฟเดอเรอร์,ดีแลน,0.3700529,1.19
434,ทนายความ,แกลเลอรี่,0.10085285,0.06
435,อายุขัย,ค่าสถิติ,0.2412323,0.94
436,เยื่อหุ้มเซลล์,ตัวก่อไวรัส ,0.6227698,0.83
437,สหภาพยุโรป,มอสโคว์,0.3607389,1.2
438,โลก,เอเซีย,0.3291155,1.94
439,เพนท์,โฟโต้ชอป,0.3765293,2.31
440,วุฒิสภา,รัฐธรรมนูญ,0.6417767,2.08
441,ผักชีฝรั่ง,มัฟฟิน,0.30600607,0.75
442,จิตใจ,สมอง,0.49837902,2.06
443,รถเมอร์ซีเดส,รถโอเปิล,0.64722973,3.09
444,ฆ้อน,ฟัน,0.31654194,0.39
445,ยุคเรอเนซ็องส์,ยุคเรอเนซ็องส์,1.0,3.94
446,กระโปรง,นาฬิกา,0.14479777,0.66
447,โอเปร่า,ภาพยนตร์,0.44362357,1.58
448,ครู,ผู้สอน,0.54596585,3.94
449,ดวงอาทิตย์,สายเคเบิ้ล,0.14602657,0.06
450,การถดถอย,จีดีพี,0.46480682,1.38
451,ซีซาร์,จูเลียส ซีซาร์,0.8934691,3.45
452,คนไข้,เซสชั่น,0.1903096,0.25
453,พฤติกรรมนิยม,การบำบัด,0.31625566,0.97
454,จักรพรรดิ,รัฐธรรมนูญ,0.30782694,1.27
455,นักคณิตศาสตร์,แสดง,0.20394586,0.48
456,เอนโทรปี,สารสนเทศ,0.37728465,0.95
