,w1,w2,predict,actual
94,เที่ยงวัน,เชือก,0.1369928,0.4
95,ไก่ตัวผู้,การเดินทาง,0.24776408,0.4
96,เงิน,ดอลล่าร์,0.51710945,8.1
97,เงิน,เงินสด,0.5879496,9.3
98,เงิน,สกุลเงิน,0.7139067,8.7
99,เงิน,ความร่ำรวย,0.38630664,7.5
100,เงิน,ทรัพย์สมบัติ,0.41739804,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.22368626,6.8
102,เงิน,ธนาคาร,0.42769104,7.8
103,เงิน,เงินมัดจำ,0.4692931,7.65
104,เงิน,ถอนเงิน,0.5200746,7.25
105,เงิน,ฟอกเงิน,0.49433547,7.05
106,เงิน,การดำเนินการ,0.23857194,3.55
107,เสือ,เสือจากัวร์,0.5697205,8.4
108,เสือ,สัตว์ตระกูลแมว,0.32828856,7.4
109,เสือ,สัตว์กินเนื้อ,0.29746428,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.31457004,8.3
111,เสือ,สัตว์,0.27289817,9.0
112,เสือ,สิ่งมีชีวิต,0.17713365,8.3
113,เสือ,สัตว์ป่า,0.37356377,8.5
114,เสือ,สวนสัตว์,0.22462453,7.2
115,จิตวิทยา,จิตเวช,0.48874375,8.6
116,จิตวิทยา,ความวิตกกังวล,0.3760663,7.5
117,จิตวิทยา,กลัว,0.17861468,6.45
118,จิตวิทยา,ความหดหู่,0.3099095,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.21898328,7.0
120,จิตวิทยา,แพทย์,0.35408342,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.3216383,7.4
122,จิตวิทยา,จิตใจ,0.49579966,7.9
123,จิตวิทยา,สุขภาพ,0.32362717,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.5014531,6.3
125,จิตวิทยา,กฎระเบียบ,0.29717818,3.9
126,จิตวิทยา,การรับรู้,0.3931485,5.6
127,ดาวเคราะห์,ดาว,0.45001164,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.47794482,7.9
129,ดาวเคราะห์,พระจันทร์,0.32453713,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.6670007,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.64506537,7.25
132,ดาวเคราะห์,อวกาศ,0.5370441,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.58933,7.15
134,ที่มาก่อน,ตัวอย่าง,0.2505264,3.85
135,ที่มาก่อน,ข่าวสาร,0.19493921,2.7
136,ที่มาก่อน,การรับรู้,0.24073905,2.3
137,ที่มาก่อน,กฎหมาย,0.17310634,2.25
138,ที่มาก่อน,รวบรวม,0.22763379,2.9
139,ที่มาก่อน,กลุ่ม,0.30831215,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.3189927,6.2
141,ถ้วย,กาแฟ,0.38114744,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.31793657,7.8
143,ถ้วย,บทความ,0.097531736,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.19608183,4.5
145,ถ้วยรางวัล,วัตถุ,0.16362616,7.2
146,ถ้วย,สิ่ง,0.28055346,4.25
147,ถ้วย,ดื่ม,0.38639507,5.3
148,ถ้วย,อาหาร,0.28053775,5.9
149,ถ้วย,สสาร,0.1577025,5.35
150,ถ้วย,ของเหลว,0.29604918,4.0
151,เสือจากัวร์,แมว,0.21243656,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.71832454,8.65
153,พลังงาน,เลขานุการ,0.19723532,0.3
154,เลขาธิการ,วุฒิสภา,0.49354076,5.9
155,พลังงาน,ห้องทดลอง,0.29484862,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.31916243,6.25
157,อาวุธ,ความลับ,0.27995583,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.24323708,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.6069762,7.4
160,การสืบสวน,ความพยายาม,0.4085223,6.35
161,ดาวอังคาร,น้ำ,0.14114872,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.45388907,6.3
163,ข่าว,รายงาน,0.46135288,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.58077073,7.9
165,มโนภาพ,ภายนอก,0.3328651,4.75
166,ค้นพบ,ที่ว่าง,0.13119851,1.75
167,น้ำ,การรั่วซึม,0.4038056,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.3779985,0.5
169,วันพุธ,ข่าว,0.3145043,1.2
170,ไมล์,กิโลเมตร,0.4859077,7.4
171,คอมพิวเตอร์,ข่าว,0.16617836,4.1
172,อาณาเขต,พื้นผิว,0.2834999,5.25
173,บรรยากาศ,ทิวทัศน์,0.51329654,7.4
174,ประธาน,เหรียญรางวัล,0.26856926,4.7
175,สงคราม,กองทหาร,0.49678287,8.0
176,บันทึก,จำนวนเลข,0.27462745,5.0
177,ผิวหนัง,ดวงตา,0.4834092,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.5473883,7.5
179,ละครเวที,ประวัติศาสตร์,0.29548478,4.65
180,อาสาสมัคร,คำขวัญ,0.20152515,1.85
181,อคติ,จำได้,0.20025885,2.8
182,การตกแต่ง,กล้าหาญ,0.21576956,0.75
183,ศตวรรษ,ปี,0.43433693,7.3
184,ศตวรรษ,ชาติ,0.22541006,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.24263018,0.5
186,ล่าช้า,ข่าว,0.23368537,3.3
187,รัฐมนตรี,พรรค,0.4265254,7.1
188,สันติภาพ,แผน,0.19046053,3.95
189,ส่วนน้อย,สันติภาพ,0.2411736,1.9
190,ความพยายาม,สันติภาพ,0.39644107,2.5
191,รัฐบาล,วิกฤตการณ์,0.42275533,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.4136109,7.55
193,การเคลื่อนกำลังพล,การถอน,0.4503046,6.65
194,พลังงาน,ช่วงวิกฤต,0.1813616,4.3
195,การประกาศ,ข่าว,0.27614763,7.3
196,การประกาศ,พยายาม,0.15631899,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.41122285,7.3
198,ความพิการ,ความตาย,0.5010924,4.7
199,เหยื่อ,ฉุกเฉิน,0.26215473,3.7
200,รักษา,การกู้คืน,0.3576748,6.75
201,วารสาร,สมาคม,0.36295477,3.05
202,แพทย์,บุคลากร,0.34992152,7.4
203,แพทย์,หนี้สิน,0.20844935,1.6
204,หนี้สิน,ประกัน,0.27059275,4.0
205,โรงเรียน,ศูนย์กลาง,0.21840543,4.0
206,เหตุผล,ความดันโลหิตสูง,0.17874801,1.6
207,เหตุผล,เกณฑ์,0.2563113,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.45931324,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.90905064,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.2603553,4.15
211,ตาย,แถว,0.28417712,1.0
212,ตาย,นักโทษ,0.38790417,4.1
213,ทนายความ,หลักฐาน,0.36438784,6.8
214,ชีวิต,ความตาย,0.5038201,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.23784167,3.1
216,คำ,ความคล้ายคลึง,0.14557727,3.85
217,คณะกรรมการ,การแนะนำ,0.35568327,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.20812267,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.5691665,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.21956208,0.7
221,สันติภาพ,ประกัน,0.123842,1.1
222,ดินแดน,กิโลเมตร,0.31367505,3.85
223,เดินทาง,กิจกรรม,0.28949142,5.0
224,การแข่งขัน,ราคา,0.16430546,4.8
225,ผู้บริโภค,ความมั่นใจ,0.30467892,4.9
226,ผู้บริโภค,พลังงาน,0.316202,4.15
227,คำถาม,สนามบิน,0.092966914,1.4
228,รถยนต์,เที่ยวบิน,0.20073521,3.45
229,สินเชื่อ,บัตร,0.34498784,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.29739413,6.5
231,โรงแรม,การจอง,0.20040026,7.4
232,ร้านขายของชำ,เงิน,0.22127844,6.8
233,การลงทะเบียน,การเรียบเรียง,0.25416088,3.15
234,การจัดเตรียม,ที่พัก,0.244403,4.3
235,เดือน,โรงแรม,0.18482551,2.8
236,รูปแบบ,ชนิด,0.38941723,6.7
237,การมาถึง,โรงแรม,0.19507246,3.8
238,เตียงนอน,ตู้,0.3671021,7.4
239,ตู้,เสื้อผ้า,0.3018862,7.7
240,สถานการณ์,สรุป,0.28244546,4.25
241,สถานการณ์,การแยกตัว,0.37806377,2.7
242,ความยุติธรรม,สนใจ,0.14520633,3.05
243,ทิศทาง,การรวมกัน,0.29511395,3.3
244,ถนน,ตำแหน่ง,0.12702963,4.45
245,ถนน,ถนนหลัก,0.66552424,8.0
246,ถนน,แนวตึก,0.36339167,5.2
247,ถนน,เด็ก,0.13474065,2.3
248,รายการ,ความใกล้ชิด,0.14011511,2.75
249,รายการ,หมวด,0.30651113,6.2
250,เซลล์,โทรศัพท์,0.085613884,2.95
251,การผลิต,การเดินด้วยเท้า,0.3260877,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.3052912,5.6
253,สื่อมวลชน,การทำการค้า,0.29845768,4.0
254,สื่อมวลชน,ผลประโยชน์,0.31448025,5.4
255,เงินปันผล,การจ่ายเงิน,0.5648034,6.5
256,เงินปันผล,การคำนวณ,0.352741,7.1
257,การคำนวณ,การคำนวณ,1.0000001,9.6
258,เงินตรา,ตลาด,0.27847412,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.5567184,7.9
260,น้ำมัน,คลังสินค้า,0.1783402,5.8
261,การประกาศ,การผลิต,0.27430516,2.1
262,การประกาศ,การเตือน,0.41120258,7.8
263,กำไร,การเตือน,0.2455575,1.6
264,กำไร,ความสูญเสีย,0.30793017,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.82898223,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.8275892,9.2
267,สกุลเงินดอลลาร์,กำไร,0.52672875,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.37369606,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5278158,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.38524163,7.1
271,โทรศัพท์,อุปกรณ์,0.30252445,6.9
272,อุปกรณ์,ผู้ผลิต,0.3749465,5.8
273,หรูหรา,รถยนต์,0.20599163,4.9
274,ห้า,เดือน,0.30072796,3.35
275,รายงาน,ได้รับ,0.25115705,3.9
276,นักลงทุน,รายได้,0.31158027,7.0
277,ของเหลว,น้ำ,0.47809058,8.6
278,กีฬาเบสบอล,ฤดู,0.17048188,3.8
279,เกม,ชัยชนะ,0.4511538,6.5
280,เกม,ทีม,0.52200985,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.68493605,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.19390582,6.3
283,เกมกีฬา,เอาชนะ,0.36669937,6.6
284,เจ็ด,ลำดับ,0.2802691,5.85
285,อาหารทะเล,ทะเล,0.5140752,7.0
286,อาหารทะเล,อาหาร,0.6680918,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.47224444,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.43991715,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.33554065,5.9
290,อาหาร,การเตรียม,0.33136946,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.2771573,4.4
292,เริ่ม,ปี,0.3652595,2.4
293,เริม,การแข่งขัน,0.12672701,4.2
294,เกม,รอบ,0.25245467,6.75
295,มวย,จำนวนยก,0.15360695,8.0
296,ชนะเลิศ,การแข่งขัน,0.47309545,6.95
297,การต่อสู้,การเอาชนะ,0.48284066,6.7
298,เส้น,ประกัน,0.089412056,1.2
299,วัน,ฤดูร้อน,0.25099742,3.25
300,ฤดูร้อน,ภัยแล้ง,0.349804,6.75
301,ฤดูร้อน,ธรรมชาติ,0.26134437,7.0
302,วัน,รุ่งอรุณ,0.2240446,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.3796759,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.48191184,7.4
305,ธรรมชาติ,ผู้ชาย,0.23430091,4.95
306,ผู้ชาย,ผู้หญิง,0.8684045,7.2
307,ผู้ชาย,ผู้ปกครอง,0.14095826,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0,10.0
309,สบู่,อุปรากร,0.0917972,0.9
310,อุปรากร,การแสดงบนเวที,0.40532708,7.55
311,ชีวิต,บทเรียน,0.39466536,5.4
312,จดจ่อ,ชีวิต,0.3053153,2.05
313,การผลิต,กลุ่มคนงาน,0.35291106,7.0
314,โทรทัศน์,ฟิล์ม,0.19956349,6.6
315,คู่รัก,ทะเลาะวิวาท,0.37216973,5.2
316,คนดู,ต่อเนื่องกัน,0.19337699,3.1
317,ความเป็นไปได้,เด็กหญิง,0.076306894,1.5
318,ประชากร,การพัฒนา,0.31422672,5.5
319,จริยธรรม,สำคัญ,0.26330683,5.5
320,จริยธรรม,แต่งงาน,0.1796827,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.8147747,8.1
322,เพศ,ความเท่าเทียม,0.32203272,7.55
323,ความผันแปร,ทัศนคติ,0.36104834,5.1
324,ครอบครัว,การวางแผน,0.341355,5.7
325,อุปรากร,อุตสาหกรรม,0.15743075,1.3
326,น้ำตาล,เข้าใกล้,0.0930355,1.1
327,ฝึกฝน,สถาบัน,0.18301974,7.15
328,กระทรวง,วัฒนธรรม,0.430975,5.7
329,ปัญหา,ท้าทาย,0.3488538,5.9
330,ขนาด,คุณสมบัติเด่น,0.27489793,3.05
331,ประเทศ,พลเมือง,0.4581269,7.7
332,ดาวเคราะห์,ประชาชน,0.104362704,2.15
333,การพัฒนา,ประเด็น,0.31674007,4.0
334,ประสบการณ์,ดนตรี,0.2625201,5.75
335,ดนตรี,โครงการ,0.1272331,4.9
336,กระจก,โลหะ,0.36631903,4.6
337,อลูมิเนียม,โลหะผสม,0.53714037,7.9
338,โอกาส,น่าเชื่อถือ,0.18788078,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.38241065,4.5
340,คอนเสิร์ต,พรสวรรค์,0.24955198,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.8658945,8.0
342,พิพิธภัณฑ์,โรงละคร,0.5349417,7.0
343,การสังเกต,สถาปัตยกรรม,0.27811944,3.8
344,อวกาศ,โลก,0.39155576,7.6
345,การสงวน,โลก,0.16128853,2.8
346,การเข้า,ตั๋ว,0.16020967,6.6
347,ฝนตกปรอยๆ,พายุ,0.5656772,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5462724,5.35
349,สภาพอากาศ,พยากรณ์,0.3408638,8.0
350,ความหายนะ,พื้นที่,0.21638846,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.3595887,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.43037748,3.85
