,w1,w2,predict,actual
47,ไม่จำเป็น,จำเป็น,0.66993326,1.98
48,กระสับกระส่าย,อ่อนวัย,0.44257057,0.21
49,ทึ่ม,ฉลาด,0.23270364,1.88
50,เลว,ยอดเยี่ยม,0.23735529,0.73
51,ยาก,ง่าย,0.6150343,1.98
52,จำเป็น,สำคัญ,0.5484356,8.44
53,ชั่วร้าย,เป็นเลิศ,0.24617414,0.21
54,บ้า,ยินดี,0.13247232,0.42
55,ซื่อสัตย์,รู้สึกผิด,0.37134644,0.94
56,ง่าย,ยาก,0.6150343,1.77
57,ง่าย,ยืดหยุ่น,0.40496832,1.25
58,แน่นอน,แน่นอน,1.0000001,9.9
59,จำเป็น,จำเป็น,1.0,9.9
60,แตกต่าง,ปกติ,0.37458596,1.15
61,เจ้าเล่ห์,ฉลาด,0.45550045,5.1
62,สำคัญมาก,สำคัญ,0.8154183,8.85
63,รุนแรง,โหดร้าย,0.49617937,5.73
64,ใสซื่อ,โง่,0.38618025,3.23
65,ขาดแคลน,หายาก,0.3283499,7.92
66,เป็นมิตร,ใจดี,0.43222493,7.08
67,บอบบาง,เยือกเย็น,0.34726512,0.52
68,ยาว,แคบ,0.42148414,1.67
69,ใหญ่,หนัก,0.3928477,2.6
70,หยาบ,เย็นชา,0.26392338,1.35
71,ผิดปกติ,แปลก,0.3679465,7.92
72,ผิดกฏหมาย,ผิดศีลธรรม,0.6336285,5.52
73,เลว,รู้สึกผิด,0.41451532,1.04
74,ทันสมัย,โบราณ,0.24136761,1.77
75,ใหม่,โบราณ,0.2163521,1.56
76,น่าเบื่อ,สนุกสนาน,0.49241412,1.77
77,มีความสุข,อ่อนวัย,0.3050901,0.94
78,ง่าย,ใหญ่,0.25391084,0.21
79,ยอดเยี่ยม,แย่,0.386352,1.77
80,เล็ก,ใหญ่,0.528,1.98
81,สุภาพ,เหมาะสม,0.4030001,4.38
82,เจียมเนื้อเจียมตัว,ละอาย,0.3644592,2.5
83,แปลกใหม่,หายาก,0.28610775,2.6
84,ทึ่ม,ฉลาด,0.23270364,2.08
85,รื่นรมย์,มหัศจรรย์,0.27278966,1.46
86,เห็นได้ชัด,ชัดเจน,0.5543335,8.44
87,กลัว,กระวนกระวาย,0.43573904,5.1
88,เป็นทางการ,เหมาะสม,0.2212074,4.9
89,น่าเบื่อ,เบื่อ,0.65579,9.06
90,น่ารื่นรมย์,ร่าเริง,0.4606131,6.88
91,เศร้า,โกรธ,0.47198424,3.44
92,เศร้า,แย่,0.4433175,3.65
93,ป่วย,บ้า,0.33070445,1.56
94,รุนแรง,โกรธ,0.44755968,3.75
95,ภาระ,หนัก,0.32932764,3.02
96,สกปรก,ถูก,0.2719792,0.42
97,ยืดหยุ่น,ยืดหยุ่น,1.0,10.0
98,แข็ง,หนาแน่น,0.283672,5.42
99,ล่าสุด,ใหม่,0.48393813,9.38
100,กล้าหาญ,ภูมิใจ,0.2911251,3.13
101,เจ้าเล่ห์,แปลก,0.3469286,0.1
102,แปลก,เจ้าเล่ห์,0.3469286,0.1
103,ทึ่ม,หายาก,0.27105886,0.0
104,เจ้าเล่ห์,กุ๊ย,0.4087171,0.42
105,ยอดเยี่ยม,บ้า,0.1591024,0.1
106,พอเหมาะ,ยืดหยุ่น,0.33325282,1.77
107,สดใหม่,กว้าง,0.19664739,0.0
108,ใหญ่,ทึ่ม,0.16688329,0.0
109,ใหญ่,ยืดหยุ่น,0.13432115,0.1
110,สกปรก,แคบ,0.361916,0.83
111,ภรรยา,สามี,0.8217154,4.27
112,หนังสือ,ข้อความ,0.32092652,3.96
113,เจ้าบ่าว,เจ้าสาว,0.77181304,4.48
114,กลางคืน,กลางวัน,0.7478078,3.65
115,ทิศใต้,ทิศเหนือ,0.83956707,3.65
116,เครื่องบิน,สนามบิน,0.4816558,3.96
117,ลุง,ป้า,0.5218635,4.06
118,ม้า,แม่ม้า,0.57268715,4.27
119,ก้น ,จุดสูงสุด,0.35298726,0.83
120,เพื่อน,คู่หู,0.34128758,6.46
121,นักเรียน,นักเรียน,1.0,10.0
122,โลก,โลก,0.99999994,9.38
123,ขา,แขน,0.5228658,3.54
124,เครื่องบิน,เครื่องบินเจ็ต,0.9098468,6.15
125,สุภาพสตรี,สุภาพบุรุษ,0.607258,3.23
126,ม้า,ม้าตัวผู้,0.4200568,5.31
127,นักแสดงหญิง,นักแสดงชาย,0.8717599,3.33
128,อาจารย์,ผู้สอน,0.5171781,8.65
129,หนัง,ฟิล์ม,0.18210505,5.42
130,นก,เหยี่ยว,0.4881396,5.94
131,คำ,พจนานุกรม,0.44705242,3.75
132,เงิน,เงินเดือน,0.45986202,5.63
133,หมา,แมว,0.43866253,3.13
134,พื้นที่,ภูมิภาค,0.42305934,5.1
135,กองทัพเรือ,กองทัพบก,0.6821218,4.58
136,หนังสือ,วรรณกรรม,0.5215399,5.31
137,เสื้อผ้า,ตู้เสื้อผ้า,0.57133025,4.27
138,พระอาทิตย์ตก,พระอาทิตย์ขึ้น,0.93102556,3.54
139,เด็ก,ผู้ใหญ่,0.6432056,3.96
140,วัว,ปศุสัตว์,0.3436424,3.54
141,หนังสือ,เรื่องราว,0.33827198,3.33
142,ฤดูหนาว,ฤดูร้อน,0.7730941,3.44
143,แท็กซี่,แท็กซี่,1.0000001,10.0
144,ต้นไม้,ต้นเมเปิล,0.454052,6.67
145,เตียง,ห้องนอน,0.56577617,4.17
146,หลังคา,เพดาน,0.47959182,4.9
147,โรค,การติดเชื้อ,0.6093843,5.73
148,แขน,ไหล่,0.631401,4.06
149,แกะ,ลูกแกะ,0.49781945,5.73
150,สตรี,บุรุษ,0.55935764,3.13
151,เรือ,สมอ,0.17477371,3.54
152,นักบวช,พระ,0.37938574,6.35
153,นิ้วเท้า,นิ้วมือ,0.75293344,3.44
154,แม่น้ำ,สายน้ำ,0.60297763,6.46
155,โกรธ,โกรธ,0.9999999,10.0
156,วันที่,ปฏิทิน,0.3135814,3.96
157,ทะเล,มหาสมุทร,0.601945,8.02
158,วินาที,นาที,0.56635475,4.27
159,มือ,หัวแม่มือ,0.3610863,3.65
160,ป่าไม้,ซุง,0.16999699,3.23
161,โคลน,ดิน,0.41729456,5.63
162,ห้องโถง,ทางเดิน,0.41851336,3.33
163,ทาง,มารยาท,0.21332142,0.21
164,หนู,แมว,0.36784303,2.5
165,ตำรวจ,นายอำเภอ,0.45365635,3.23
166,ความตาย,พิธีฝังศพ,0.4076629,3.54
167,เพลง,ทำนอง,0.46008036,3.75
168,เบียร์,แอลกอฮอล์,0.47753516,5.21
169,ปาก,ริมฝีปาก,0.5258362,5.94
170,พายุ,พายุเฮอริเคน,0.7327382,7.19
171,ภาษี,รายได้,0.38410765,2.81
172,ดอกไม้,สีม่วง,0.40017387,0.52
173,กระดาษ,กระดาษแข็ง,0.7562332,6.15
174,ชั้น,เพดาน,0.28738174,1.35
175,ชายหาด,ชายทะเล,0.64950603,8.13
176,ไม้เรียว,ผ้าม่าน,0.17585519,0.0
177,สุนัข,สุนัขจิ้งจอก,0.49532703,5.63
178,ถนน,ตรอก,0.520485,4.38
179,เรือ,ดาดฟ้าเรือ,0.62520397,3.44
180,รถยนต์,แตรรถยนต์,0.824362,3.54
181,เพื่อน,แขก,0.329307,1.46
182,นายจ้าง,ลูกจ้าง,0.74438125,3.02
183,มือ,ข้อมือ,0.3528939,3.75
184,ลูกบอล,ปืนใหญ่,0.3260131,0.21
185,แอลกอฮอล์,บรั่นดี,0.2764086,5.52
186,ชัยชนะ,ชัยชนะ,1.0,10.0
187,โทรศัพท์,บูธ,0.15385418,0.1
188,ประตู,ทางเข้าประตู,0.68286556,4.58
189,โรงแรมม่านรูด,โรงแรม,0.5323315,6.15
190,เสื้อผ้า,ผ้า,0.52579015,4.38
191,สเต็ก,เนื้อสัตว์,0.43294153,4.27
192,เล็บ,หัวแม่มือ,0.38442418,3.02
193,วงดนตรี,วงออเคสตรา,0.5805619,6.35
194,หนังสือ,ไบเบิล,0.33996958,5.1
195,ธุรกิจ,อุตสาหกรรม,0.56393707,4.58
196,ฤดูหนาว,ฤดูกาล,0.3645037,5.52
197,ทศวรรษ,ศตวรรษ,0.6006156,5.21
198,แอลกอฮอล์,จิน,0.1615504,3.54
199,หมวก,เสื้อโค้ท,0.43224826,2.81
200,หน้าต่าง,ประตู,0.44828102,2.92
201,แขน,ข้อมือ,0.5056204,3.13
202,บ้าน,อพาร์ทเม้น,0.39352986,4.27
203,กระจก,คริสตัล,0.28139472,1.25
204,ไวน์,บรั่นดี,0.31028906,4.79
205,ผู้สร้าง,ผู้สร้าง,1.0000001,10.0
206,อาหารค่ำ,อาหารเช้า,0.69906604,3.23
207,แขน,กล้ามเนื้อ,0.46715158,3.02
208,ฟอง,น้ำสบู่,0.49685967,2.92
209,ขนมปัง,แป้ง,0.5247186,3.96
210,ความตาย,โศกนาฏกรรม,0.48735583,4.9
211,ขาดแคลน,การมีอยู่,0.33425567,1.04
212,ปืน,ปืนใหญ่,0.44898507,6.15
213,หญ้า,ใบมีด,0.36543858,0.63
214,ลูกบอล,ตะกร้า,0.3405496,0.52
215,ท่อ,สวน,0.22017546,0.1
216,เด็กผู้ชาย,เด็ก,0.5445024,6.35
217,โบสถ์,คณะประสานเสียง,0.34858504,1.88
218,เสื้อผ้า,ลิ้นชัก,0.36265394,1.46
219,หอคอย,ระฆัง,0.3306995,2.08
220,บิดา,ผู้ปกครอง,0.45557854,6.35
221,โรงเรียน,เกรด,0.2286214,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.4100679,4.69
223,บาร์,คุก,0.18624021,0.42
224,รถยนต์,ทางหลวง,0.26309925,3.23
225,พจนานุกรม,คำนิยาม,0.37166697,3.75
226,ประตู,ห้องใต้ดิน,0.36579543,1.25
227,กองทัพบก,กองทหาร,0.54774773,4.69
228,โลหะ,อลูมิเนียม,0.55200446,4.69
229,เก้าอี้,ม้านั่ง,0.57453805,6.56
230,เมฆ,หมอก,0.4171054,5.63
231,เด็กผู้ชาย,บุตรชาย,0.39001492,5.31
232,น้ำ,น้ำแข็ง,0.4381353,4.9
233,เตียง,ผ้าห่ม,0.43209702,3.13
234,อัยการ,ทนายความ,0.6007167,4.48
235,พื้นที่,โซน,0.39294517,6.46
236,ธุรกิจ,บริษัท,0.5545583,4.79
237,เสื้อผ้า,ผ้า,0.52579015,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.6209422,6.35
239,เงิน,เงินทุน,0.5160738,6.04
240,มือ,เท้า,0.48403874,3.23
241,แอลกอฮอล์,ค็อกเทล,0.31899562,5.42
242,หลา,นิ้ว,0.28198558,3.33
243,โมเลกุล,อะตอม,0.5975851,4.69
244,เลนส์,กล้องถ่ายรูป,0.5140965,3.85
245,อาหาร,อาหารเย็น,0.6690235,5.73
246,ตา,น้ำตา,0.28914782,3.85
247,พระเจ้า,ปีศาจ,0.3001802,1.35
248,ห่วง,เข็มขัด,0.27951545,0.63
249,หนู,หนู,1.0,10.0
250,เครื่องยนต์,เครื่องยนต์,1.0,10.0
251,รถ,แท็กซี่,0.4853437,6.56
252,แมว,สิงโต,0.24574332,3.96
253,ขนาด,ขนาด,0.99999994,10.0
254,ความจริง,จินตนาการ,0.37310013,1.25
255,ประตู,ประตู,0.9999999,10.0
256,แมว,สัตว์เลี้ยง,0.56865627,5.42
257,ดีบุก,อลูมิเนียม,0.34058726,3.54
258,กระดูก,กราม,0.440241,3.75
259,ธัญพืช,ข้าวสาลี,0.61734104,5.42
260,บ้าน,กุญแจ,0.15262897,2.71
261,เลือด,เนื้อ,0.2867644,2.71
262,ประตู,ทางเดิน,0.2970685,1.56
263,พระเจ้า,วิญญาณ,0.40715408,1.15
264,สมรรถภาพ,สมรรถภาพ,0.9999999,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,1.0,10.0
266,โซฟา,เก้าอี้,0.6340057,5.63
267,ผนัง,อิฐ,0.5151042,3.02
268,เขา,กลอง,0.20291284,0.0
269,อวัยวะ,ตับ,0.44569045,5.1
270,ความแข็งแรง,ความแข็งแรง,1.0,9.38
271,วลี,คำ,0.48373577,6.98
272,วงดนตรี,ขบวนแห่,0.365205,2.81
273,ท้อง,เอว,0.39083272,3.65
274,เมฆ,พายุ,0.3876308,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.56786084,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.39187053,3.13
277,ฝน,หมอก,0.4444821,3.33
278,เบียร์,เครื่องดื่ม,0.62114626,5.42
279,ผู้ชาย,ลุง,0.25806054,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.41851264,4.06
281,ชาญฉลาด,ตรรกะ,0.35863528,3.96
282,การสื่อสาร,ภาษา,0.4215744,5.83
283,ขนมิงค์,ขนสัตว์,0.2475823,6.04
284,ฝูงชน,ฝูงชน,1.0,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.7168611,6.56
286,ลวด,เชือก,0.4848566,4.27
287,นก,ไก่งวง,0.33779627,4.38
288,เตียง,เปล,0.34816208,4.69
289,ความสามารถ,ความสามารถ,1.0,10.0
290,เมฆ,หมอก,0.4171054,4.79
291,อาหารมื้อเย็น,อาหาร,0.7639116,6.15
292,บาร์,กรง,0.1619997,0.1
293,น้ำ,เกลือ,0.4525077,0.63
294,ความรู้สึก,สัญชาตญาณ,0.48351952,6.15
295,สถานการณ์,เงื่อนไข,0.2753516,2.5
296,อาชญากรรม,โจรกรรม,0.5319298,5.0
297,สไตล์,แฟชั่น,0.447464,5.21
298,เขตแดน,ชายแดน,0.5364351,5.73
299,แขน,ร่างกาย,0.31182358,4.38
300,เรือ,รถ,0.3464531,3.02
301,แซนด์วิช,อาหารกลางวัน,0.4656487,3.23
302,เจ้าสาว,เจ้าหญิง,0.526287,1.77
303,นางเอก,พระเอก,0.74019504,3.02
304,รถ,วัด,0.20578012,0.1
305,แมลง,ผึ้ง,0.40625376,5.31
306,เปล,เปล,1.0000001,9.9
307,สัตว์,คน,0.26284993,3.13
308,กัญชา,สมุนไพร,0.41353235,5.21
309,เตียง,โรงพยาบาล,0.3034695,2.29
310,แก้ม,ลิ้น,0.42421383,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.38505486,3.02
312,เส้นโค้ง,มุม,0.3581013,2.19
313,หญ้า,ตะไคร่น้ำ,0.4653928,1.98
314,โรงเรียน,กฎหมาย,0.21463364,0.63
315,เท้า,หัว,0.3053015,2.29
316,แม่,ผู้ปกครอง,0.3402773,5.73
317,ทันตแพทย์,ทันตแพทย์,0.9999999,10.0
318,เหล้า,วิสกี้,0.4921681,6.04
319,ปาก,ฟัน,0.37915397,3.96
320,อาหารเช้า,เบคอน,0.46430418,3.23
321,ห้องน้ำ,ห้องนอน,0.8024491,3.13
322,จาน,ชาม,0.5814533,5.21
323,เนื้อ,เบคอน,0.4193035,5.0
324,อากาศ,ฮีเลียม,0.40600422,4.06
325,คนงาน,ลูกจ้าง,0.4650019,7.29
326,ร่างกาย,หน้าอก,0.3223923,3.54
327,ลูกชาย,พ่อ,0.65912664,2.6
328,หัวใจ,ศัลยกรรม,0.35832742,0.83
329,ผู้หญิง,เลขานุการ,0.1615887,1.15
330,ผู้ชาย,พ่อ,0.33388993,3.44
331,ชายหาด,เกาะ,0.4567305,2.92
332,เรื่องราว,หัวข้อ,0.24811746,2.5
333,เกมส์,ความสนุกสนาน,0.34213185,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.64032507,3.33
335,คู่สามีภรรยา,คู่,0.4827972,4.58
336,ผู้หญิง,ภรรยา,0.38332364,3.44
337,แกะ,ปศุสัตว์,0.31730136,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.7785344,6.04
339,เพดาน,โบสถ์,0.29616344,1.04
340,ถั่ว,กาแฟ,0.40619296,0.94
341,ไม้,กระดาษ,0.32767242,2.4
342,ด้านบน,ด้านข้าง,0.5773618,3.23
343,อาชญากรรม,หลอกลวง,0.3536537,3.33
344,เจ็บปวด,เสียหาย,0.32296628,2.6
345,คนรัก,สหาย,0.3134068,3.85
346,ตอนเย็น,พลบค่ำ,0.56835896,6.88
347,พ่อ,ลูกสาว,0.66744024,2.81
348,ไวน์,สุรา,0.34535998,5.31
349,วัว,แพะ,0.5283633,3.33
350,ความเชื่อ,ความเห็น,0.33104503,2.4
351,ความจริง,ภาพมายา,0.49640203,1.67
352,ข้อสัญญา,ข้อตกลง,0.6465547,7.4
353,ความมั่งคั่ง,ความยากจน,0.4656612,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.43588668,4.17
355,การต่อสู้,ชัยชนะ,0.41303772,2.92
356,เพื่อน,ครู,0.3201521,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.48375136,5.0
358,เกมส์,เคล็ดลับ,0.19895175,1.25
359,พี่ชาย,บุตรชาย,0.57898533,2.6
360,ป้า,หลานชาย,0.3868686,2.71
361,พี่ชาย,บุตรชาย,0.57898533,2.5
362,ป้า,หลานชาย,0.3868686,2.71
363,โอ๊ก,เมเปิ้ล,0.5212006,3.75
364,ผึ้ง,ราชินี,0.3259063,1.98
365,รถยนต์,จักรยาน,0.37359285,4.27
366,เป้าหมาย,การแสวงหา,0.31242555,3.44
367,สิงหาคม,เดือน,0.43916172,5.0
368,กองทัพบก,กลุ่มทหาร,0.4818718,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.2512815,3.54
370,แพทย์,คุณหมอ,0.60468173,8.85
371,หุบเขาลึก,หุบเขา,0.8976077,8.23
372,แม่น้ำ,หุบเขา,0.52439713,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.61538464,3.23
374,เป้า,ลูกศร,0.27647275,2.6
375,ช็อคโกแลต,พาย,0.3730524,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.42332363,2.5
377,ความเห็น,ตัวเลือก,0.28993112,2.6
378,จังหวะ,ทำนอง,0.3636364,5.63
379,ไส้พุง,เส้นประสาท,0.4145705,1.88
380,วัน,รุ่งอรุณ,0.2240446,1.77
381,ปศุสัตว์,เนื้อวัว,0.3345107,3.13
382,คุณหมอ,ศาสตราจารย์,0.33787778,3.33
383,แขน,หลอดเลือดดำ,0.26670963,1.88
384,ห้อง,อ่างอาบน้ำ,0.39752075,1.04
385,บริษัท,ธุรกิจ,0.5545583,4.27
386,ความสนุกสนาน,ฟุตบอล,0.25772357,2.19
387,เนินเขา,หน้าผา,0.62753254,2.92
388,กระดูก,ข้อเท้า,0.5101989,2.71
389,แอปเปิ้ล,ลูกอม,0.34509715,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.32004058,2.19
391,ผู้นำ,ผู้จัดการ,0.32832405,3.96
392,มะนาว,ชา,0.38248077,1.88
393,ผึ้ง,มด,0.39679122,3.13
394,บาสเกตบอล,เบสบอล,0.52763546,4.38
395,ข้าว,ถั่ว,0.40297046,1.88
396,เตียง,เฟอร์นิเจอร์,0.4407347,4.58
397,อารมณ์,ความหลงใหล,0.52381176,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.4495733,3.13
399,อาชญากรรม,การละเมิด,0.38873312,3.23
400,เครื่องจักร,เครื่องยนต์,0.44935402,5.73
401,ชายหาด,ทะเล,0.55670923,4.17
402,ซอย,ชาม,0.2869045,0.1
403,โถ,ขวด,0.2932677,2.81
404,ความแข็งแรง,สมรรถภาพ,0.48562038,3.96
405,เมล็ด,มัสตาด,0.45809776,0.42
406,กีตาร์,กลอง,0.5087603,3.96
407,ความคิดเห็น,ความคิด,0.36493212,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.8341472,4.79
409,อาหาร,สลัด,0.47168362,4.27
410,แม่,ภรรยา,0.46287334,4.79
411,พ่อ,แม่,0.6615064,3.54
412,กัปตัน,กะลาสี,0.26285216,3.96
413,เมตร,หลา,0.3315788,3.75
414,เบียร์,แชมเปญ,0.4210061,5.1
415,มอเตอร์,เรือ,0.23561381,2.6
416,บัตร,สะพาน,0.13498108,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.5014531,3.02
418,คนบาป,นักบุญ,0.40165088,2.08
419,การทำลาย,การก่อสร้าง,0.44859028,1.56
420,ฝูงชน,พวง,0.1404313,0.83
421,ชายหาด,โขดหิน,0.55426466,2.5
422,ชาย,เด็ก,0.35512835,1.46
423,ขนมปัง,ชีส,0.6928477,2.4
424,แชมป์,ผู้ชนะ,0.38714907,8.54
425,งานเฉลิมฉลอง,พิธี,0.54943305,6.25
426,เมนู,คำสั่งซื้อ,0.23348054,3.54
427,กษัตริย์,เจ้าหญิง,0.40814096,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.32664526,2.29
429,ความอดทน,ความแข็งแรง,0.31003183,3.44
430,อันตราย,การคุกคาม,0.49466053,5.1
431,พระเจ้า,นักบวช,0.40403765,2.71
432,ผู้ชาย,พี่น้องชาย,0.32422772,3.44
433,เพื่อน,สหาย,0.435096,8.02
434,ครู,ผู้ช่วย,0.4778252,2.6
435,ร่างกาย,กระเพาะอาหาร,0.6143234,2.81
436,ลิ้น,ช่องคอ,0.39793158,2.71
437,บ้าน,พรม,0.2347595,2.6
438,สติปัญญา,ความสามารถ,0.47160563,5.0
439,การเดินทาง,ชัยชนะ,0.15533327,0.31
440,พระเจ้า,เหยื่อ,0.14107174,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.30816743,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.6580582,8.44
443,ความตาย,ภัยพิบัติ,0.36857033,3.13
444,สัตว์ประหลาด,ปิศาจ,0.5042747,6.15
445,วัน,ตอนเช้า,0.41358602,1.88
446,ผู้ชาย,ผู้ชนะ,0.1756084,0.21
447,เพื่อน,ผู้ชาย,0.33826697,1.04
448,เพลง,เรื่องราว,0.2707473,2.4
449,รังสี,แดด,0.3604535,3.85
450,ผู้ชาย,แกน,0.09518918,0.0
451,ไก่,ข้าว,0.4103451,1.88
452,กล่อง,ลิฟต์,0.24362396,1.25
453,เนย,มันฝรั่ง,0.41700837,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.3724051,1.98
455,ทะเลสาบ,บึง,0.32721734,5.73
456,สลัด,น้ำส้มสายชู,0.3223238,1.88
457,ดอกไม้,กระเปาะ,0.2941689,1.35
458,เมฆ,หมอก,0.4171054,4.79
459,คนขับรถ,นักบิน,0.32616314,3.44
460,น้ำตาล,น้ำผึ้ง,0.44958127,3.54
461,ร่างกาย,ไหล่,0.325969,3.75
462,ความคิด,ภาพ,0.23970445,1.67
463,พ่อ,พี่ชาย,0.6485653,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.6689502,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.2236547,1.88
466,ราง,รั้ว,0.2663464,1.15
467,ห้อง,เตียง,0.5520469,2.29
468,ดอกไม้,พุ่มไม้,0.4468928,4.27
469,กระดูก,เข่า,0.60086614,2.81
470,แขน,เข่า,0.47072005,2.71
471,ด้านล่าง,ด้านข้าง,0.42345244,3.44
472,ท่อ,เส้นเลือดดำ,0.22916515,0.94
473,แมว,กระต่าย,0.50290203,2.71
474,เนื้อสัตว์,แซนด์วิช,0.42425182,1.88
475,ความเชื่อ,แนวคิด,0.4196323,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.2907215,2.4
477,ความสนใจ,ดอกเบี้ย,0.113363594,0.1
478,ทัศนคติ,ความมั่นใจ,0.4286014,1.77
479,ถูกต้อง,ความยุติธรรม,0.35276398,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.4405487,2.19
481,ความลึก,ขนาด,0.36620393,2.92
482,สื่อกลาง,ข่าว,0.29137245,3.65
483,ผู้ชนะ,ผู้สมัคร,0.27945805,1.35
484,วันเกิด,วันที่,0.32223302,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.50930226,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.3479873,2.29
487,ทางออก,ทางเข้าประตู,0.3900467,3.33
488,ผู้ชาย,ทหารยาม,0.26222655,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.47747496,2.29
490,วิสกี้,เหล้าจิน,0.47856244,4.17
491,เลือด,ไขกระดูก,0.5728697,2.29
492,น้ำมัน,ตัวมิงค์,0.18845569,0.31
493,พื้น,ดาดฟ้า,0.38528815,1.25
494,หลังคา,พื้น,0.39581499,1.77
495,ประตู,พื้น,0.22650464,1.56
496,ไหล่,ศีรษะ,0.43477422,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.5151687,3.02
498,รถยนต์,การขนส่ง,0.31831893,3.23
499,ศอก,ข้อเท้า,0.4711323,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.4389108,3.65
501,ความเศร้าโศก,ความอัปยศ,0.5456736,3.65
502,การบริหาร,การจัดการ,0.61121464,7.19
503,การสื่อสาร,การสนทนา,0.6190859,7.92
504,มลพิษ,บรรยากาศ,0.3041026,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.6513156,3.85
506,วิทยาลัย,อาชีพ,0.28459033,1.56
507,หนังสือ,หัวข้อเรื่อง,0.41822866,2.29
508,สูตร,สมการ,0.2445325,6.56
509,หนังสือ,สารสนเทศ,0.2439548,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.1796373,0.1
511,ท้องฟ้า,จักรวาล,0.39103252,3.54
512,ประชากร,คน,0.38379654,5.94
513,วิทยาลัย,ชั้นเรียน,0.3821995,3.33
