,w1,w2,predict,actual
66,รถยนต์,รถยนต์,1.0000001,10.0
67,อัญมณี,เพชรพลอย,0.6413213,8.8
68,การเดินทาง,การเดินทาง,1.0,10.0
69,เด็กผู้ชาย,เด็กหนุ่ม,0.59717834,9.0
70,ชายฝั่ง,ชายฝั่ง,0.9999999,10.0
71,ที่หลบภัย,โรงพยาบาลโรคประสาท,0.2910157,1.8
72,นักมายากล,พ่อมด,0.4336025,3.6
73,เที่ยงวัน,เที่ยง,0.76821184,7.7
74,เตาหลอม,เตาไฟ,0.64183384,6.95
75,อาหาร,ผลไม้,0.5653638,7.2
76,นก,ไก่ตัวผู้,0.510115,6.65
77,นก,นกกระเรียน,0.75698406,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.67986846,7.6
79,น้องชาย,พระ,0.32787165,4.15
80,ปั้นจั่น,ดำเนินการ,0.23482203,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.4926623,5.9
82,การเดินทาง,รถยนต์,0.32029742,7.6
83,พระ,พยากรณ์,0.26358658,1.75
84,สุสาน,ป่าไม้,0.19074765,3.9
85,อาหาร,ไก่ตัวผู้,0.39176795,5.05
86,ชายฝั่ง,เนินเขา,0.54178107,5.15
87,ป่า,สุสาน,0.30328488,4.95
88,ชายฝั่ง,ป่า,0.3533718,5.75
89,พระ,ทาส,0.18622349,1.5
90,ชายฝั่ง,ป่า,0.3533718,5.85
91,เด็กหนุ่ม,พ่อมด,0.50861484,2.3
92,คอร์ด,ยิ้ม,0.16426861,0.5
93,กระจก,นักมายากล,0.20023322,2.15
94,เที่ยงวัน,เชือก,0.2081731,0.4
95,ไก่ตัวผู้,การเดินทาง,0.11416299,0.4
96,เงิน,ดอลล่าร์,0.52560776,8.1
97,เงิน,เงินสด,0.66547,9.3
98,เงิน,สกุลเงิน,0.7332418,8.7
99,เงิน,ความร่ำรวย,0.2998108,7.5
100,เงิน,ทรัพย์สมบัติ,0.43871075,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.21028177,6.8
102,เงิน,ธนาคาร,0.34281835,7.8
103,เงิน,เงินมัดจำ,0.6450016,7.65
104,เงิน,ถอนเงิน,0.54405004,7.25
105,เงิน,ฟอกเงิน,0.49180213,7.05
106,เงิน,การดำเนินการ,0.155664,3.55
107,เสือ,เสือจากัวร์,0.55287105,8.4
108,เสือ,สัตว์ตระกูลแมว,0.41590574,7.4
109,เสือ,สัตว์กินเนื้อ,0.42320696,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.3346811,8.3
111,เสือ,สัตว์,0.35569555,9.0
112,เสือ,สิ่งมีชีวิต,0.15491763,8.3
113,เสือ,สัตว์ป่า,0.36596254,8.5
114,เสือ,สวนสัตว์,0.30837753,7.2
115,จิตวิทยา,จิตเวช,0.5613017,8.6
116,จิตวิทยา,ความวิตกกังวล,0.4255201,7.5
117,จิตวิทยา,กลัว,0.18369396,6.45
118,จิตวิทยา,ความหดหู่,0.26954862,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.37486473,7.0
120,จิตวิทยา,แพทย์,0.42426643,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.35046533,7.4
122,จิตวิทยา,จิตใจ,0.39381832,7.9
123,จิตวิทยา,สุขภาพ,0.42471635,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.49163818,6.3
125,จิตวิทยา,กฎระเบียบ,0.29782692,3.9
126,จิตวิทยา,การรับรู้,0.4956947,5.6
127,ดาวเคราะห์,ดาว,0.6326663,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.49157432,7.9
129,ดาวเคราะห์,พระจันทร์,0.22308452,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.64116645,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.6243683,7.25
132,ดาวเคราะห์,อวกาศ,0.46345997,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.54830813,7.15
134,ที่มาก่อน,ตัวอย่าง,0.25799772,3.85
135,ที่มาก่อน,ข่าวสาร,0.2144631,2.7
136,ที่มาก่อน,การรับรู้,0.16070606,2.3
137,ที่มาก่อน,กฎหมาย,0.15940149,2.25
138,ที่มาก่อน,รวบรวม,0.28226236,2.9
139,ที่มาก่อน,กลุ่ม,0.29371744,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.32918563,6.2
141,ถ้วย,กาแฟ,0.2774127,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.37726706,7.8
143,ถ้วย,บทความ,0.06246339,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.23405686,4.5
145,ถ้วยรางวัล,วัตถุ,0.15722616,7.2
146,ถ้วย,สิ่ง,0.22315212,4.25
147,ถ้วย,ดื่ม,0.28725618,5.3
148,ถ้วย,อาหาร,0.23434144,5.9
149,ถ้วย,สสาร,0.13939735,5.35
150,ถ้วย,ของเหลว,0.24452902,4.0
151,เสือจากัวร์,แมว,0.41880634,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.77462846,8.65
153,พลังงาน,เลขานุการ,0.22012147,0.3
154,เลขาธิการ,วุฒิสภา,0.48259512,5.9
155,พลังงาน,ห้องทดลอง,0.3531642,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.3638711,6.25
157,อาวุธ,ความลับ,0.29365405,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.23432605,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.5428124,7.4
160,การสืบสวน,ความพยายาม,0.37876824,6.35
161,ดาวอังคาร,น้ำ,0.27972552,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.3467257,6.3
163,ข่าว,รายงาน,0.4840664,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.5585047,7.9
165,มโนภาพ,ภายนอก,0.32854292,4.75
166,ค้นพบ,ที่ว่าง,0.106366366,1.75
167,น้ำ,การรั่วซึม,0.4667278,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.20283209,0.5
169,วันพุธ,ข่าว,0.28192726,1.2
170,ไมล์,กิโลเมตร,0.7565244,7.4
171,คอมพิวเตอร์,ข่าว,0.1679332,4.1
172,อาณาเขต,พื้นผิว,0.24560176,5.25
173,บรรยากาศ,ทิวทัศน์,0.36540937,7.4
174,ประธาน,เหรียญรางวัล,0.19209775,4.7
175,สงคราม,กองทหาร,0.46070737,8.0
176,บันทึก,จำนวนเลข,0.1344281,5.0
177,ผิวหนัง,ดวงตา,0.5526568,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.55602163,7.5
179,ละครเวที,ประวัติศาสตร์,0.19302727,4.65
180,อาสาสมัคร,คำขวัญ,0.2603763,1.85
181,อคติ,จำได้,0.1760764,2.8
182,การตกแต่ง,กล้าหาญ,0.22092795,0.75
183,ศตวรรษ,ปี,0.31914485,7.3
184,ศตวรรษ,ชาติ,0.19487171,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.20572132,0.5
186,ล่าช้า,ข่าว,0.15075637,3.3
187,รัฐมนตรี,พรรค,0.49844095,7.1
188,สันติภาพ,แผน,0.2518484,3.95
189,ส่วนน้อย,สันติภาพ,0.11128256,1.9
190,ความพยายาม,สันติภาพ,0.41732845,2.5
191,รัฐบาล,วิกฤตการณ์,0.40888318,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.41161042,7.55
193,การเคลื่อนกำลังพล,การถอน,0.45853266,6.65
194,พลังงาน,ช่วงวิกฤต,0.25777388,4.3
195,การประกาศ,ข่าว,0.33464667,7.3
196,การประกาศ,พยายาม,0.20398073,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.45241648,7.3
198,ความพิการ,ความตาย,0.45529866,4.7
199,เหยื่อ,ฉุกเฉิน,0.14554113,3.7
200,รักษา,การกู้คืน,0.31755596,6.75
201,วารสาร,สมาคม,0.37439084,3.05
202,แพทย์,บุคลากร,0.4616616,7.4
203,แพทย์,หนี้สิน,0.084779635,1.6
204,หนี้สิน,ประกัน,0.4119635,4.0
205,โรงเรียน,ศูนย์กลาง,0.19784914,4.0
206,เหตุผล,ความดันโลหิตสูง,0.2349117,1.6
207,เหตุผล,เกณฑ์,0.28359836,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.27109975,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.90337545,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.26709077,4.15
211,ตาย,แถว,0.19277237,1.0
212,ตาย,นักโทษ,0.35576764,4.1
213,ทนายความ,หลักฐาน,0.18330878,6.8
214,ชีวิต,ความตาย,0.4729409,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.23909114,3.1
216,คำ,ความคล้ายคลึง,0.32084438,3.85
217,คณะกรรมการ,การแนะนำ,0.30544016,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.14451638,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.53351104,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.17257683,0.7
221,สันติภาพ,ประกัน,0.34853292,1.1
222,ดินแดน,กิโลเมตร,0.2787266,3.85
223,เดินทาง,กิจกรรม,0.22802936,5.0
224,การแข่งขัน,ราคา,0.18667078,4.8
225,ผู้บริโภค,ความมั่นใจ,0.2870685,4.9
226,ผู้บริโภค,พลังงาน,0.36515683,4.15
227,คำถาม,สนามบิน,0.04116597,1.4
228,รถยนต์,เที่ยวบิน,0.27873248,3.45
229,สินเชื่อ,บัตร,0.33010697,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.35542375,6.5
231,โรงแรม,การจอง,0.32693097,7.4
232,ร้านขายของชำ,เงิน,0.21699955,6.8
233,การลงทะเบียน,การเรียบเรียง,0.18733633,3.15
234,การจัดเตรียม,ที่พัก,0.40319514,4.3
235,เดือน,โรงแรม,0.1849099,2.8
236,รูปแบบ,ชนิด,0.3366623,6.7
237,การมาถึง,โรงแรม,0.18515262,3.8
238,เตียงนอน,ตู้,0.36702096,7.4
239,ตู้,เสื้อผ้า,0.23729731,7.7
240,สถานการณ์,สรุป,0.2328533,4.25
241,สถานการณ์,การแยกตัว,0.34833768,2.7
242,ความยุติธรรม,สนใจ,0.19701388,3.05
243,ทิศทาง,การรวมกัน,0.3329827,3.3
244,ถนน,ตำแหน่ง,0.12221671,4.45
245,ถนน,ถนนหลัก,0.6837573,8.0
246,ถนน,แนวตึก,0.43280122,5.2
247,ถนน,เด็ก,0.15719086,2.3
248,รายการ,ความใกล้ชิด,0.061715752,2.75
249,รายการ,หมวด,0.20189106,6.2
250,เซลล์,โทรศัพท์,0.1560712,2.95
251,การผลิต,การเดินด้วยเท้า,0.33012342,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.29824468,5.6
253,สื่อมวลชน,การทำการค้า,0.2681757,4.0
254,สื่อมวลชน,ผลประโยชน์,0.3048722,5.4
255,เงินปันผล,การจ่ายเงิน,0.6677618,6.5
256,เงินปันผล,การคำนวณ,0.33664322,7.1
257,การคำนวณ,การคำนวณ,1.0,9.6
258,เงินตรา,ตลาด,0.33642268,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.66527784,7.9
260,น้ำมัน,คลังสินค้า,0.3598942,5.8
261,การประกาศ,การผลิต,0.3166643,2.1
262,การประกาศ,การเตือน,0.480416,7.8
263,กำไร,การเตือน,0.13139328,1.6
264,กำไร,ความสูญเสีย,0.33442485,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.8548503,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.8224709,9.2
267,สกุลเงินดอลลาร์,กำไร,0.5934723,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.3066853,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.6240196,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.43967238,7.1
271,โทรศัพท์,อุปกรณ์,0.43874854,6.9
272,อุปกรณ์,ผู้ผลิต,0.4462451,5.8
273,หรูหรา,รถยนต์,0.41264835,4.9
274,ห้า,เดือน,0.35387594,3.35
275,รายงาน,ได้รับ,0.2513904,3.9
276,นักลงทุน,รายได้,0.43713573,7.0
277,ของเหลว,น้ำ,0.5545093,8.6
278,กีฬาเบสบอล,ฤดู,0.23689032,3.8
279,เกม,ชัยชนะ,0.22231282,6.5
280,เกม,ทีม,0.41757792,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.74621975,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.16072054,6.3
283,เกมกีฬา,เอาชนะ,0.34006155,6.6
284,เจ็ด,ลำดับ,0.23009774,5.85
285,อาหารทะเล,ทะเล,0.4581183,7.0
286,อาหารทะเล,อาหาร,0.7492169,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.53842854,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.4201373,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.34197757,5.9
290,อาหาร,การเตรียม,0.3370846,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.379006,4.4
292,เริ่ม,ปี,0.42053074,2.4
293,เริม,การแข่งขัน,0.08060263,4.2
294,เกม,รอบ,0.22095312,6.75
295,มวย,จำนวนยก,0.19499227,8.0
296,ชนะเลิศ,การแข่งขัน,0.59997326,6.95
297,การต่อสู้,การเอาชนะ,0.53611714,6.7
298,เส้น,ประกัน,0.07537132,1.2
299,วัน,ฤดูร้อน,0.2430271,3.25
300,ฤดูร้อน,ภัยแล้ง,0.2721026,6.75
301,ฤดูร้อน,ธรรมชาติ,0.12434617,7.0
302,วัน,รุ่งอรุณ,0.244843,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.4620199,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.6329507,7.4
305,ธรรมชาติ,ผู้ชาย,0.13320799,4.95
306,ผู้ชาย,ผู้หญิง,0.8287985,7.2
307,ผู้ชาย,ผู้ปกครอง,0.20980972,5.75
308,ฆาตกรรม,ฆาตกรรม,0.9999999,10.0
309,สบู่,อุปรากร,0.17989682,0.9
310,อุปรากร,การแสดงบนเวที,0.3946959,7.55
311,ชีวิต,บทเรียน,0.39745885,5.4
312,จดจ่อ,ชีวิต,0.34253615,2.05
313,การผลิต,กลุ่มคนงาน,0.32445997,7.0
314,โทรทัศน์,ฟิล์ม,0.34317112,6.6
315,คู่รัก,ทะเลาะวิวาท,0.3837041,5.2
316,คนดู,ต่อเนื่องกัน,0.19838037,3.1
317,ความเป็นไปได้,เด็กหญิง,0.15093687,1.5
318,ประชากร,การพัฒนา,0.22520806,5.5
319,จริยธรรม,สำคัญ,0.27418423,5.5
320,จริยธรรม,แต่งงาน,0.15339324,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.79021764,8.1
322,เพศ,ความเท่าเทียม,0.3393308,7.55
323,ความผันแปร,ทัศนคติ,0.35984644,5.1
324,ครอบครัว,การวางแผน,0.13701947,5.7
325,อุปรากร,อุตสาหกรรม,0.1350002,1.3
326,น้ำตาล,เข้าใกล้,0.15415886,1.1
327,ฝึกฝน,สถาบัน,0.231961,7.15
328,กระทรวง,วัฒนธรรม,0.35470647,5.7
329,ปัญหา,ท้าทาย,0.37715107,5.9
330,ขนาด,คุณสมบัติเด่น,0.2545172,3.05
331,ประเทศ,พลเมือง,0.37223414,7.7
332,ดาวเคราะห์,ประชาชน,0.097817756,2.15
333,การพัฒนา,ประเด็น,0.28769815,4.0
334,ประสบการณ์,ดนตรี,0.32625073,5.75
335,ดนตรี,โครงการ,0.21701507,4.9
336,กระจก,โลหะ,0.43992922,4.6
337,อลูมิเนียม,โลหะผสม,0.7125549,7.9
338,โอกาส,น่าเชื่อถือ,0.13159423,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.4168113,4.5
340,คอนเสิร์ต,พรสวรรค์,0.18369323,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.8553229,8.0
342,พิพิธภัณฑ์,โรงละคร,0.41145056,7.0
343,การสังเกต,สถาปัตยกรรม,0.18214959,3.8
344,อวกาศ,โลก,0.39066193,7.6
345,การสงวน,โลก,0.17268424,2.8
346,การเข้า,ตั๋ว,0.11498944,6.6
347,ฝนตกปรอยๆ,พายุ,0.47242245,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.45214725,5.35
349,สภาพอากาศ,พยากรณ์,0.35502294,8.0
350,ความหายนะ,พื้นที่,0.1818725,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.40423113,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.2707937,3.85
