,w1,w2,predict,actual
65,ขาดแคลน,หายาก,0.28500387,7.92
66,เป็นมิตร,ใจดี,0.4305819,7.08
67,บอบบาง,เยือกเย็น,0.32292992,0.52
68,ยาว,แคบ,0.39890838,1.67
69,ใหญ่,หนัก,0.3949316,2.6
70,หยาบ,เย็นชา,0.22225648,1.35
71,ผิดปกติ,แปลก,0.32772732,7.92
72,ผิดกฏหมาย,ผิดศีลธรรม,0.6140001,5.52
73,เลว,รู้สึกผิด,0.3961915,1.04
74,ทันสมัย,โบราณ,0.29166302,1.77
75,ใหม่,โบราณ,0.22151867,1.56
76,น่าเบื่อ,สนุกสนาน,0.47019866,1.77
77,มีความสุข,อ่อนวัย,0.27987,0.94
78,ง่าย,ใหญ่,0.17283341,0.21
79,ยอดเยี่ยม,แย่,0.38364643,1.77
80,เล็ก,ใหญ่,0.5278466,1.98
81,สุภาพ,เหมาะสม,0.34546056,4.38
82,เจียมเนื้อเจียมตัว,ละอาย,0.30757606,2.5
83,แปลกใหม่,หายาก,0.23199943,2.6
84,ทึ่ม,ฉลาด,0.35699007,2.08
85,รื่นรมย์,มหัศจรรย์,0.31668833,1.46
86,เห็นได้ชัด,ชัดเจน,0.5380014,8.44
87,กลัว,กระวนกระวาย,0.4626925,5.1
88,เป็นทางการ,เหมาะสม,0.2059465,4.9
89,น่าเบื่อ,เบื่อ,0.6458146,9.06
90,น่ารื่นรมย์,ร่าเริง,0.50769836,6.88
91,เศร้า,โกรธ,0.48062596,3.44
92,เศร้า,แย่,0.45841742,3.65
93,ป่วย,บ้า,0.31043014,1.56
94,รุนแรง,โกรธ,0.39779082,3.75
95,ภาระ,หนัก,0.309901,3.02
96,สกปรก,ถูก,0.19433613,0.42
97,ยืดหยุ่น,ยืดหยุ่น,0.9999999,10.0
98,แข็ง,หนาแน่น,0.343008,5.42
99,ล่าสุด,ใหม่,0.49609664,9.38
100,กล้าหาญ,ภูมิใจ,0.34076375,3.13
101,เจ้าเล่ห์,แปลก,0.32841152,0.1
102,แปลก,เจ้าเล่ห์,0.32841152,0.1
103,ทึ่ม,หายาก,0.27602693,0.0
104,เจ้าเล่ห์,กุ๊ย,0.43513557,0.42
105,ยอดเยี่ยม,บ้า,0.16044036,0.1
106,พอเหมาะ,ยืดหยุ่น,0.3628895,1.77
107,สดใหม่,กว้าง,0.1716696,0.0
108,ใหญ่,ทึ่ม,0.16480869,0.0
109,ใหญ่,ยืดหยุ่น,0.17767306,0.1
110,สกปรก,แคบ,0.31228262,0.83
111,ภรรยา,สามี,0.84314567,4.27
112,หนังสือ,ข้อความ,0.30585328,3.96
113,เจ้าบ่าว,เจ้าสาว,0.7688908,4.48
114,กลางคืน,กลางวัน,0.75947267,3.65
115,ทิศใต้,ทิศเหนือ,0.8813252,3.65
116,เครื่องบิน,สนามบิน,0.49021527,3.96
117,ลุง,ป้า,0.534558,4.06
118,ม้า,แม่ม้า,0.54622346,4.27
119,ก้น ,จุดสูงสุด,0.23042215,0.83
120,เพื่อน,คู่หู,0.4125966,6.46
121,นักเรียน,นักเรียน,1.0,10.0
122,โลก,โลก,1.0000001,9.38
123,ขา,แขน,0.55121315,3.54
124,เครื่องบิน,เครื่องบินเจ็ต,0.94058335,6.15
125,สุภาพสตรี,สุภาพบุรุษ,0.66497016,3.23
126,ม้า,ม้าตัวผู้,0.4498695,5.31
127,นักแสดงหญิง,นักแสดงชาย,0.8583253,3.33
128,อาจารย์,ผู้สอน,0.5568712,8.65
129,หนัง,ฟิล์ม,0.19209275,5.42
130,นก,เหยี่ยว,0.53274554,5.94
131,คำ,พจนานุกรม,0.46976712,3.75
132,เงิน,เงินเดือน,0.42443708,5.63
133,หมา,แมว,0.4514954,3.13
134,พื้นที่,ภูมิภาค,0.4087566,5.1
135,กองทัพเรือ,กองทัพบก,0.70087284,4.58
136,หนังสือ,วรรณกรรม,0.5279376,5.31
137,เสื้อผ้า,ตู้เสื้อผ้า,0.49913588,4.27
138,พระอาทิตย์ตก,พระอาทิตย์ขึ้น,0.9158579,3.54
139,เด็ก,ผู้ใหญ่,0.6560064,3.96
140,วัว,ปศุสัตว์,0.42871612,3.54
141,หนังสือ,เรื่องราว,0.31628567,3.33
142,ฤดูหนาว,ฤดูร้อน,0.79001206,3.44
143,แท็กซี่,แท็กซี่,1.0,10.0
144,ต้นไม้,ต้นเมเปิล,0.62229913,6.67
145,เตียง,ห้องนอน,0.5628754,4.17
146,หลังคา,เพดาน,0.49501252,4.9
147,โรค,การติดเชื้อ,0.58471787,5.73
148,แขน,ไหล่,0.6607176,4.06
149,แกะ,ลูกแกะ,0.54433227,5.73
150,สตรี,บุรุษ,0.5389831,3.13
151,เรือ,สมอ,0.2474998,3.54
152,นักบวช,พระ,0.37787002,6.35
153,นิ้วเท้า,นิ้วมือ,0.72613674,3.44
154,แม่น้ำ,สายน้ำ,0.60750586,6.46
155,โกรธ,โกรธ,0.99999994,10.0
156,วันที่,ปฏิทิน,0.25642845,3.96
157,ทะเล,มหาสมุทร,0.61184293,8.02
158,วินาที,นาที,0.5822414,4.27
159,มือ,หัวแม่มือ,0.3068927,3.65
160,ป่าไม้,ซุง,0.2021567,3.23
161,โคลน,ดิน,0.44092914,5.63
162,ห้องโถง,ทางเดิน,0.42745858,3.33
163,ทาง,มารยาท,0.20284922,0.21
164,หนู,แมว,0.39125532,2.5
165,ตำรวจ,นายอำเภอ,0.4647488,3.23
166,ความตาย,พิธีฝังศพ,0.38019782,3.54
167,เพลง,ทำนอง,0.503571,3.75
168,เบียร์,แอลกอฮอล์,0.5001287,5.21
169,ปาก,ริมฝีปาก,0.5403614,5.94
170,พายุ,พายุเฮอริเคน,0.73149455,7.19
171,ภาษี,รายได้,0.37438768,2.81
172,ดอกไม้,สีม่วง,0.38238117,0.52
173,กระดาษ,กระดาษแข็ง,0.7486353,6.15
174,ชั้น,เพดาน,0.30070913,1.35
175,ชายหาด,ชายทะเล,0.6776234,8.13
176,ไม้เรียว,ผ้าม่าน,0.13233183,0.0
177,สุนัข,สุนัขจิ้งจอก,0.4732332,5.63
178,ถนน,ตรอก,0.52429885,4.38
179,เรือ,ดาดฟ้าเรือ,0.60473883,3.44
180,รถยนต์,แตรรถยนต์,0.7906862,3.54
181,เพื่อน,แขก,0.31929034,1.46
182,นายจ้าง,ลูกจ้าง,0.7862819,3.02
183,มือ,ข้อมือ,0.37286267,3.75
184,ลูกบอล,ปืนใหญ่,0.33193862,0.21
185,แอลกอฮอล์,บรั่นดี,0.33742663,5.52
186,ชัยชนะ,ชัยชนะ,1.0000001,10.0
187,โทรศัพท์,บูธ,0.12854916,0.1
188,ประตู,ทางเข้าประตู,0.7093677,4.58
189,โรงแรมม่านรูด,โรงแรม,0.5366732,6.15
190,เสื้อผ้า,ผ้า,0.4980059,4.38
191,สเต็ก,เนื้อสัตว์,0.4748324,4.27
192,เล็บ,หัวแม่มือ,0.4008326,3.02
193,วงดนตรี,วงออเคสตรา,0.6582519,6.35
194,หนังสือ,ไบเบิล,0.39826345,5.1
195,ธุรกิจ,อุตสาหกรรม,0.53809524,4.58
196,ฤดูหนาว,ฤดูกาล,0.39896518,5.52
197,ทศวรรษ,ศตวรรษ,0.61836565,5.21
198,แอลกอฮอล์,จิน,0.08160364,3.54
199,หมวก,เสื้อโค้ท,0.48305824,2.81
200,หน้าต่าง,ประตู,0.4981828,2.92
201,แขน,ข้อมือ,0.5122083,3.13
202,บ้าน,อพาร์ทเม้น,0.39935866,4.27
203,กระจก,คริสตัล,0.30906585,1.25
204,ไวน์,บรั่นดี,0.3698585,4.79
205,ผู้สร้าง,ผู้สร้าง,0.99999994,10.0
206,อาหารค่ำ,อาหารเช้า,0.69553214,3.23
207,แขน,กล้ามเนื้อ,0.45488307,3.02
208,ฟอง,น้ำสบู่,0.4794398,2.92
209,ขนมปัง,แป้ง,0.5607582,3.96
210,ความตาย,โศกนาฏกรรม,0.5055033,4.9
211,ขาดแคลน,การมีอยู่,0.37312067,1.04
212,ปืน,ปืนใหญ่,0.46531323,6.15
213,หญ้า,ใบมีด,0.28336695,0.63
214,ลูกบอล,ตะกร้า,0.35939547,0.52
215,ท่อ,สวน,0.21337122,0.1
216,เด็กผู้ชาย,เด็ก,0.49464652,6.35
217,โบสถ์,คณะประสานเสียง,0.34895203,1.88
218,เสื้อผ้า,ลิ้นชัก,0.289544,1.46
219,หอคอย,ระฆัง,0.28040996,2.08
220,บิดา,ผู้ปกครอง,0.4617357,6.35
221,โรงเรียน,เกรด,0.17877094,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.4187802,4.69
223,บาร์,คุก,0.1419891,0.42
224,รถยนต์,ทางหลวง,0.24541658,3.23
225,พจนานุกรม,คำนิยาม,0.4086261,3.75
226,ประตู,ห้องใต้ดิน,0.36835137,1.25
227,กองทัพบก,กองทหาร,0.51203924,4.69
228,โลหะ,อลูมิเนียม,0.55915105,4.69
229,เก้าอี้,ม้านั่ง,0.5705824,6.56
230,เมฆ,หมอก,0.4688359,5.63
231,เด็กผู้ชาย,บุตรชาย,0.34928384,5.31
232,น้ำ,น้ำแข็ง,0.42629126,4.9
233,เตียง,ผ้าห่ม,0.46721044,3.13
234,อัยการ,ทนายความ,0.6593637,4.48
235,พื้นที่,โซน,0.40604103,6.46
236,ธุรกิจ,บริษัท,0.5445865,4.79
237,เสื้อผ้า,ผ้า,0.4980059,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.62602717,6.35
239,เงิน,เงินทุน,0.51533884,6.04
240,มือ,เท้า,0.45269608,3.23
241,แอลกอฮอล์,ค็อกเทล,0.35696393,5.42
242,หลา,นิ้ว,0.28782502,3.33
243,โมเลกุล,อะตอม,0.58957195,4.69
244,เลนส์,กล้องถ่ายรูป,0.5043627,3.85
245,อาหาร,อาหารเย็น,0.63088036,5.73
246,ตา,น้ำตา,0.35269555,3.85
247,พระเจ้า,ปีศาจ,0.29254264,1.35
248,ห่วง,เข็มขัด,0.29518273,0.63
249,หนู,หนู,1.0000001,10.0
250,เครื่องยนต์,เครื่องยนต์,1.0,10.0
251,รถ,แท็กซี่,0.48898923,6.56
252,แมว,สิงโต,0.27720687,3.96
253,ขนาด,ขนาด,0.99999994,10.0
254,ความจริง,จินตนาการ,0.42142534,1.25
255,ประตู,ประตู,1.0000001,10.0
256,แมว,สัตว์เลี้ยง,0.5661977,5.42
257,ดีบุก,อลูมิเนียม,0.37296405,3.54
258,กระดูก,กราม,0.43859863,3.75
259,ธัญพืช,ข้าวสาลี,0.70240694,5.42
260,บ้าน,กุญแจ,0.18966165,2.71
261,เลือด,เนื้อ,0.29802984,2.71
262,ประตู,ทางเดิน,0.28148985,1.56
263,พระเจ้า,วิญญาณ,0.46476695,1.15
264,สมรรถภาพ,สมรรถภาพ,1.0,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,1.0000001,10.0
266,โซฟา,เก้าอี้,0.6692297,5.63
267,ผนัง,อิฐ,0.5480652,3.02
268,เขา,กลอง,0.22443901,0.0
269,อวัยวะ,ตับ,0.45772046,5.1
270,ความแข็งแรง,ความแข็งแรง,1.0,9.38
271,วลี,คำ,0.46235335,6.98
272,วงดนตรี,ขบวนแห่,0.38400477,2.81
273,ท้อง,เอว,0.37995076,3.65
274,เมฆ,พายุ,0.4390115,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.53700393,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.35142067,3.13
277,ฝน,หมอก,0.4740997,3.33
278,เบียร์,เครื่องดื่ม,0.62880075,5.42
279,ผู้ชาย,ลุง,0.22017659,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.41729888,4.06
281,ชาญฉลาด,ตรรกะ,0.32406652,3.96
282,การสื่อสาร,ภาษา,0.39191163,5.83
283,ขนมิงค์,ขนสัตว์,0.25566694,6.04
284,ฝูงชน,ฝูงชน,1.0000001,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.74460113,6.56
286,ลวด,เชือก,0.4647494,4.27
287,นก,ไก่งวง,0.3876937,4.38
288,เตียง,เปล,0.32780564,4.69
289,ความสามารถ,ความสามารถ,1.0,10.0
290,เมฆ,หมอก,0.4688359,4.79
291,อาหารมื้อเย็น,อาหาร,0.7713565,6.15
292,บาร์,กรง,0.093651384,0.1
293,น้ำ,เกลือ,0.46388403,0.63
294,ความรู้สึก,สัญชาตญาณ,0.45780587,6.15
295,สถานการณ์,เงื่อนไข,0.25335106,2.5
296,อาชญากรรม,โจรกรรม,0.5196691,5.0
297,สไตล์,แฟชั่น,0.4524463,5.21
298,เขตแดน,ชายแดน,0.54599935,5.73
299,แขน,ร่างกาย,0.30092776,4.38
300,เรือ,รถ,0.37177306,3.02
301,แซนด์วิช,อาหารกลางวัน,0.4089339,3.23
302,เจ้าสาว,เจ้าหญิง,0.49583623,1.77
303,นางเอก,พระเอก,0.7910292,3.02
304,รถ,วัด,0.22203864,0.1
305,แมลง,ผึ้ง,0.36521554,5.31
306,เปล,เปล,1.0,9.9
307,สัตว์,คน,0.26817626,3.13
308,กัญชา,สมุนไพร,0.42356202,5.21
309,เตียง,โรงพยาบาล,0.30857712,2.29
310,แก้ม,ลิ้น,0.43441954,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.36251703,3.02
312,เส้นโค้ง,มุม,0.33897686,2.19
313,หญ้า,ตะไคร่น้ำ,0.4288467,1.98
314,โรงเรียน,กฎหมาย,0.17018057,0.63
315,เท้า,หัว,0.31556213,2.29
316,แม่,ผู้ปกครอง,0.3273768,5.73
317,ทันตแพทย์,ทันตแพทย์,1.0000001,10.0
318,เหล้า,วิสกี้,0.5199974,6.04
319,ปาก,ฟัน,0.38664013,3.96
320,อาหารเช้า,เบคอน,0.48623756,3.23
321,ห้องน้ำ,ห้องนอน,0.84458697,3.13
322,จาน,ชาม,0.6297448,5.21
323,เนื้อ,เบคอน,0.39834985,5.0
324,อากาศ,ฮีเลียม,0.37781876,4.06
325,คนงาน,ลูกจ้าง,0.47868654,7.29
326,ร่างกาย,หน้าอก,0.258162,3.54
327,ลูกชาย,พ่อ,0.66328657,2.6
328,หัวใจ,ศัลยกรรม,0.3939481,0.83
329,ผู้หญิง,เลขานุการ,0.16767173,1.15
330,ผู้ชาย,พ่อ,0.31636107,3.44
331,ชายหาด,เกาะ,0.51824135,2.92
332,เรื่องราว,หัวข้อ,0.19201012,2.5
333,เกมส์,ความสนุกสนาน,0.3662223,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.6696752,3.33
335,คู่สามีภรรยา,คู่,0.44841263,4.58
336,ผู้หญิง,ภรรยา,0.40865254,3.44
337,แกะ,ปศุสัตว์,0.3045195,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.68166274,6.04
339,เพดาน,โบสถ์,0.3014885,1.04
340,ถั่ว,กาแฟ,0.418972,0.94
341,ไม้,กระดาษ,0.30073294,2.4
342,ด้านบน,ด้านข้าง,0.57424873,3.23
343,อาชญากรรม,หลอกลวง,0.34243602,3.33
344,เจ็บปวด,เสียหาย,0.26177362,2.6
345,คนรัก,สหาย,0.35719326,3.85
346,ตอนเย็น,พลบค่ำ,0.52742785,6.88
347,พ่อ,ลูกสาว,0.6722851,2.81
348,ไวน์,สุรา,0.37435228,5.31
349,วัว,แพะ,0.5605085,3.33
350,ความเชื่อ,ความเห็น,0.31914586,2.4
351,ความจริง,ภาพมายา,0.49820727,1.67
352,ข้อสัญญา,ข้อตกลง,0.65463483,7.4
353,ความมั่งคั่ง,ความยากจน,0.46817005,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.43535623,4.17
355,การต่อสู้,ชัยชนะ,0.35273355,2.92
356,เพื่อน,ครู,0.30785406,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.54554164,5.0
358,เกมส์,เคล็ดลับ,0.24773476,1.25
359,พี่ชาย,บุตรชาย,0.5914672,2.6
360,ป้า,หลานชาย,0.45724407,2.71
361,พี่ชาย,บุตรชาย,0.5914672,2.5
362,ป้า,หลานชาย,0.45724407,2.71
363,โอ๊ก,เมเปิ้ล,0.49525827,3.75
364,ผึ้ง,ราชินี,0.31775522,1.98
365,รถยนต์,จักรยาน,0.3369542,4.27
366,เป้าหมาย,การแสวงหา,0.3432771,3.44
367,สิงหาคม,เดือน,0.41699347,5.0
368,กองทัพบก,กลุ่มทหาร,0.44917935,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.21722208,3.54
370,แพทย์,คุณหมอ,0.6230391,8.85
371,หุบเขาลึก,หุบเขา,0.8575359,8.23
372,แม่น้ำ,หุบเขา,0.5248608,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.6444508,3.23
374,เป้า,ลูกศร,0.23104216,2.6
375,ช็อคโกแลต,พาย,0.39369133,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.44331032,2.5
377,ความเห็น,ตัวเลือก,0.20595853,2.6
378,จังหวะ,ทำนอง,0.4407073,5.63
379,ไส้พุง,เส้นประสาท,0.3619066,1.88
380,วัน,รุ่งอรุณ,0.2789061,1.77
381,ปศุสัตว์,เนื้อวัว,0.34101546,3.13
382,คุณหมอ,ศาสตราจารย์,0.3732048,3.33
383,แขน,หลอดเลือดดำ,0.27330783,1.88
384,ห้อง,อ่างอาบน้ำ,0.39218798,1.04
385,บริษัท,ธุรกิจ,0.5445865,4.27
386,ความสนุกสนาน,ฟุตบอล,0.28769204,2.19
387,เนินเขา,หน้าผา,0.6430435,2.92
388,กระดูก,ข้อเท้า,0.51602876,2.71
389,แอปเปิ้ล,ลูกอม,0.33800548,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.29428038,2.19
391,ผู้นำ,ผู้จัดการ,0.32093924,3.96
392,มะนาว,ชา,0.44391346,1.88
393,ผึ้ง,มด,0.36270723,3.13
394,บาสเกตบอล,เบสบอล,0.56162274,4.38
395,ข้าว,ถั่ว,0.4224548,1.88
396,เตียง,เฟอร์นิเจอร์,0.4687621,4.58
397,อารมณ์,ความหลงใหล,0.5242254,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.46649948,3.13
399,อาชญากรรม,การละเมิด,0.41593495,3.23
400,เครื่องจักร,เครื่องยนต์,0.4309976,5.73
401,ชายหาด,ทะเล,0.5646471,4.17
402,ซอย,ชาม,0.27002057,0.1
403,โถ,ขวด,0.31950426,2.81
404,ความแข็งแรง,สมรรถภาพ,0.509047,3.96
405,เมล็ด,มัสตาด,0.45331436,0.42
406,กีตาร์,กลอง,0.57542956,3.96
407,ความคิดเห็น,ความคิด,0.34621325,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.8783505,4.79
409,อาหาร,สลัด,0.4303921,4.27
410,แม่,ภรรยา,0.4467809,4.79
411,พ่อ,แม่,0.62758845,3.54
412,กัปตัน,กะลาสี,0.2921609,3.96
413,เมตร,หลา,0.3463145,3.75
414,เบียร์,แชมเปญ,0.45508024,5.1
415,มอเตอร์,เรือ,0.26950625,2.6
416,บัตร,สะพาน,0.19142969,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.46621153,3.02
418,คนบาป,นักบุญ,0.43508482,2.08
419,การทำลาย,การก่อสร้าง,0.3978359,1.56
420,ฝูงชน,พวง,0.1200245,0.83
421,ชายหาด,โขดหิน,0.5593063,2.5
422,ชาย,เด็ก,0.29845777,1.46
423,ขนมปัง,ชีส,0.69888866,2.4
424,แชมป์,ผู้ชนะ,0.34377927,8.54
425,งานเฉลิมฉลอง,พิธี,0.50248194,6.25
426,เมนู,คำสั่งซื้อ,0.25624108,3.54
427,กษัตริย์,เจ้าหญิง,0.4138171,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.34375364,2.29
429,ความอดทน,ความแข็งแรง,0.29441175,3.44
430,อันตราย,การคุกคาม,0.4923895,5.1
431,พระเจ้า,นักบวช,0.41860044,2.71
432,ผู้ชาย,พี่น้องชาย,0.3361605,3.44
433,เพื่อน,สหาย,0.44267517,8.02
434,ครู,ผู้ช่วย,0.50620747,2.6
435,ร่างกาย,กระเพาะอาหาร,0.62557393,2.81
436,ลิ้น,ช่องคอ,0.4657759,2.71
437,บ้าน,พรม,0.250231,2.6
438,สติปัญญา,ความสามารถ,0.48083884,5.0
439,การเดินทาง,ชัยชนะ,0.21033268,0.31
440,พระเจ้า,เหยื่อ,0.155073,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.30208802,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.7049938,8.44
443,ความตาย,ภัยพิบัติ,0.4135002,3.13
444,สัตว์ประหลาด,ปิศาจ,0.4938964,6.15
445,วัน,ตอนเช้า,0.40519148,1.88
446,ผู้ชาย,ผู้ชนะ,0.107766934,0.21
447,เพื่อน,ผู้ชาย,0.27718028,1.04
448,เพลง,เรื่องราว,0.28780344,2.4
449,รังสี,แดด,0.40668878,3.85
450,ผู้ชาย,แกน,0.11668257,0.0
451,ไก่,ข้าว,0.39130986,1.88
452,กล่อง,ลิฟต์,0.21546786,1.25
453,เนย,มันฝรั่ง,0.41182527,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.40387622,1.98
455,ทะเลสาบ,บึง,0.39188316,5.73
456,สลัด,น้ำส้มสายชู,0.3323833,1.88
457,ดอกไม้,กระเปาะ,0.25122955,1.35
458,เมฆ,หมอก,0.4688359,4.79
459,คนขับรถ,นักบิน,0.38615483,3.44
460,น้ำตาล,น้ำผึ้ง,0.4770023,3.54
461,ร่างกาย,ไหล่,0.29917172,3.75
462,ความคิด,ภาพ,0.23474947,1.67
463,พ่อ,พี่ชาย,0.6798331,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.7007815,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.2827184,1.88
466,ราง,รั้ว,0.25171793,1.15
467,ห้อง,เตียง,0.51696336,2.29
468,ดอกไม้,พุ่มไม้,0.40020847,4.27
469,กระดูก,เข่า,0.584628,2.81
470,แขน,เข่า,0.58109176,2.71
471,ด้านล่าง,ด้านข้าง,0.4094267,3.44
472,ท่อ,เส้นเลือดดำ,0.22762388,0.94
473,แมว,กระต่าย,0.5471749,2.71
474,เนื้อสัตว์,แซนด์วิช,0.39091063,1.88
475,ความเชื่อ,แนวคิด,0.44085118,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.31119546,2.4
477,ความสนใจ,ดอกเบี้ย,0.17323822,0.1
478,ทัศนคติ,ความมั่นใจ,0.45777687,1.77
479,ถูกต้อง,ความยุติธรรม,0.33224294,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.47405955,2.19
481,ความลึก,ขนาด,0.39195254,2.92
482,สื่อกลาง,ข่าว,0.25934082,3.65
483,ผู้ชนะ,ผู้สมัคร,0.2289289,1.35
484,วันเกิด,วันที่,0.30268106,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.419375,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.33163893,2.29
487,ทางออก,ทางเข้าประตู,0.41888082,3.33
488,ผู้ชาย,ทหารยาม,0.30528775,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.48578143,2.29
490,วิสกี้,เหล้าจิน,0.47507876,4.17
491,เลือด,ไขกระดูก,0.53836954,2.29
492,น้ำมัน,ตัวมิงค์,0.19785522,0.31
493,พื้น,ดาดฟ้า,0.35623005,1.25
494,หลังคา,พื้น,0.41329864,1.77
495,ประตู,พื้น,0.22026019,1.56
496,ไหล่,ศีรษะ,0.48604882,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.4364019,3.02
498,รถยนต์,การขนส่ง,0.3282989,3.23
499,ศอก,ข้อเท้า,0.41994208,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.42053592,3.65
501,ความเศร้าโศก,ความอัปยศ,0.4944395,3.65
502,การบริหาร,การจัดการ,0.6454955,7.19
503,การสื่อสาร,การสนทนา,0.62455183,7.92
504,มลพิษ,บรรยากาศ,0.35885575,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.6359058,3.85
506,วิทยาลัย,อาชีพ,0.3435291,1.56
507,หนังสือ,หัวข้อเรื่อง,0.3055144,2.29
508,สูตร,สมการ,0.30805236,6.56
509,หนังสือ,สารสนเทศ,0.29072544,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.12514342,0.1
511,ท้องฟ้า,จักรวาล,0.36671755,3.54
512,ประชากร,คน,0.4093238,5.94
513,วิทยาลัย,ชั้นเรียน,0.34053007,3.33
