,w1,w2,predict,actual
148,แขน,ไหล่,0.640358,4.06
149,แกะ,ลูกแกะ,0.4720937,5.73
150,สตรี,บุรุษ,0.53146213,3.13
151,เรือ,สมอ,0.23798966,3.54
152,นักบวช,พระ,0.37587345,6.35
153,นิ้วเท้า,นิ้วมือ,0.7255257,3.44
154,แม่น้ำ,สายน้ำ,0.64121544,6.46
155,โกรธ,โกรธ,0.99999994,10.0
156,วันที่,ปฏิทิน,0.28447545,3.96
157,ทะเล,มหาสมุทร,0.64079195,8.02
158,วินาที,นาที,0.6537404,4.27
159,มือ,หัวแม่มือ,0.3705078,3.65
160,ป่าไม้,ซุง,0.24479389,3.23
161,โคลน,ดิน,0.44284266,5.63
162,ห้องโถง,ทางเดิน,0.4413314,3.33
163,ทาง,มารยาท,0.18253073,0.21
164,หนู,แมว,0.42408806,2.5
165,ตำรวจ,นายอำเภอ,0.49265996,3.23
166,ความตาย,พิธีฝังศพ,0.40657306,3.54
167,เพลง,ทำนอง,0.53657764,3.75
168,เบียร์,แอลกอฮอล์,0.48139107,5.21
169,ปาก,ริมฝีปาก,0.55511415,5.94
170,พายุ,พายุเฮอริเคน,0.76139146,7.19
171,ภาษี,รายได้,0.41126022,2.81
172,ดอกไม้,สีม่วง,0.37615716,0.52
173,กระดาษ,กระดาษแข็ง,0.7557465,6.15
174,ชั้น,เพดาน,0.27384406,1.35
175,ชายหาด,ชายทะเล,0.7008207,8.13
176,ไม้เรียว,ผ้าม่าน,0.1395227,0.0
177,สุนัข,สุนัขจิ้งจอก,0.5063884,5.63
178,ถนน,ตรอก,0.57932925,4.38
179,เรือ,ดาดฟ้าเรือ,0.69544226,3.44
180,รถยนต์,แตรรถยนต์,0.69481885,3.54
181,เพื่อน,แขก,0.30703703,1.46
182,นายจ้าง,ลูกจ้าง,0.8136302,3.02
183,มือ,ข้อมือ,0.4166225,3.75
184,ลูกบอล,ปืนใหญ่,0.25551638,0.21
185,แอลกอฮอล์,บรั่นดี,0.36635736,5.52
186,ชัยชนะ,ชัยชนะ,1.0,10.0
187,โทรศัพท์,บูธ,0.10889351,0.1
188,ประตู,ทางเข้าประตู,0.63515353,4.58
189,โรงแรมม่านรูด,โรงแรม,0.4933029,6.15
190,เสื้อผ้า,ผ้า,0.49899986,4.38
191,สเต็ก,เนื้อสัตว์,0.49445745,4.27
192,เล็บ,หัวแม่มือ,0.4103078,3.02
193,วงดนตรี,วงออเคสตรา,0.6951409,6.35
194,หนังสือ,ไบเบิล,0.41217062,5.1
195,ธุรกิจ,อุตสาหกรรม,0.57849926,4.58
196,ฤดูหนาว,ฤดูกาล,0.39081353,5.52
197,ทศวรรษ,ศตวรรษ,0.6436834,5.21
198,แอลกอฮอล์,จิน,0.12454626,3.54
199,หมวก,เสื้อโค้ท,0.541128,2.81
200,หน้าต่าง,ประตู,0.46485832,2.92
201,แขน,ข้อมือ,0.5355589,3.13
202,บ้าน,อพาร์ทเม้น,0.4250581,4.27
203,กระจก,คริสตัล,0.34990546,1.25
204,ไวน์,บรั่นดี,0.44501483,4.79
205,ผู้สร้าง,ผู้สร้าง,0.99999994,10.0
206,อาหารค่ำ,อาหารเช้า,0.69308,3.23
207,แขน,กล้ามเนื้อ,0.47712666,3.02
208,ฟอง,น้ำสบู่,0.50216097,2.92
209,ขนมปัง,แป้ง,0.523892,3.96
210,ความตาย,โศกนาฏกรรม,0.5251573,4.9
211,ขาดแคลน,การมีอยู่,0.30353293,1.04
212,ปืน,ปืนใหญ่,0.5338306,6.15
213,หญ้า,ใบมีด,0.25782552,0.63
214,ลูกบอล,ตะกร้า,0.34271768,0.52
215,ท่อ,สวน,0.19874938,0.1
216,เด็กผู้ชาย,เด็ก,0.551532,6.35
217,โบสถ์,คณะประสานเสียง,0.36225545,1.88
218,เสื้อผ้า,ลิ้นชัก,0.2937796,1.46
219,หอคอย,ระฆัง,0.31755453,2.08
220,บิดา,ผู้ปกครอง,0.46300364,6.35
221,โรงเรียน,เกรด,0.096129835,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.41034073,4.69
223,บาร์,คุก,0.19616035,0.42
224,รถยนต์,ทางหลวง,0.2140864,3.23
225,พจนานุกรม,คำนิยาม,0.4138159,3.75
226,ประตู,ห้องใต้ดิน,0.37117386,1.25
227,กองทัพบก,กองทหาร,0.5231217,4.69
228,โลหะ,อลูมิเนียม,0.6213309,4.69
229,เก้าอี้,ม้านั่ง,0.60226583,6.56
230,เมฆ,หมอก,0.45182413,5.63
231,เด็กผู้ชาย,บุตรชาย,0.33746806,5.31
232,น้ำ,น้ำแข็ง,0.4297709,4.9
233,เตียง,ผ้าห่ม,0.46940187,3.13
234,อัยการ,ทนายความ,0.6574339,4.48
235,พื้นที่,โซน,0.42050755,6.46
236,ธุรกิจ,บริษัท,0.5306452,4.79
237,เสื้อผ้า,ผ้า,0.49899986,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.70844346,6.35
239,เงิน,เงินทุน,0.52781886,6.04
240,มือ,เท้า,0.5202915,3.23
241,แอลกอฮอล์,ค็อกเทล,0.3720365,5.42
242,หลา,นิ้ว,0.27115074,3.33
243,โมเลกุล,อะตอม,0.591114,4.69
244,เลนส์,กล้องถ่ายรูป,0.55030775,3.85
245,อาหาร,อาหารเย็น,0.64407873,5.73
246,ตา,น้ำตา,0.32578316,3.85
247,พระเจ้า,ปีศาจ,0.28112817,1.35
248,ห่วง,เข็มขัด,0.33353314,0.63
249,หนู,หนู,1.0,10.0
250,เครื่องยนต์,เครื่องยนต์,1.0000001,10.0
251,รถ,แท็กซี่,0.38013104,6.56
252,แมว,สิงโต,0.3357007,3.96
253,ขนาด,ขนาด,1.0,10.0
254,ความจริง,จินตนาการ,0.37674168,1.25
255,ประตู,ประตู,1.0,10.0
256,แมว,สัตว์เลี้ยง,0.5273493,5.42
257,ดีบุก,อลูมิเนียม,0.34835827,3.54
258,กระดูก,กราม,0.48980474,3.75
259,ธัญพืช,ข้าวสาลี,0.71165514,5.42
260,บ้าน,กุญแจ,0.17575769,2.71
261,เลือด,เนื้อ,0.32046476,2.71
262,ประตู,ทางเดิน,0.26981288,1.56
263,พระเจ้า,วิญญาณ,0.45062166,1.15
264,สมรรถภาพ,สมรรถภาพ,1.0,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,1.0000001,10.0
266,โซฟา,เก้าอี้,0.6893888,5.63
267,ผนัง,อิฐ,0.54826343,3.02
268,เขา,กลอง,0.24037518,0.0
269,อวัยวะ,ตับ,0.46931842,5.1
270,ความแข็งแรง,ความแข็งแรง,0.9999999,9.38
271,วลี,คำ,0.48379865,6.98
272,วงดนตรี,ขบวนแห่,0.30391797,2.81
273,ท้อง,เอว,0.32904342,3.65
274,เมฆ,พายุ,0.44404194,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.56474787,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.3630568,3.13
277,ฝน,หมอก,0.46279615,3.33
278,เบียร์,เครื่องดื่ม,0.6541102,5.42
279,ผู้ชาย,ลุง,0.20993024,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.41660503,4.06
281,ชาญฉลาด,ตรรกะ,0.35381624,3.96
282,การสื่อสาร,ภาษา,0.3990316,5.83
283,ขนมิงค์,ขนสัตว์,0.23829943,6.04
284,ฝูงชน,ฝูงชน,1.0000001,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.7937065,6.56
286,ลวด,เชือก,0.52912265,4.27
287,นก,ไก่งวง,0.37030852,4.38
288,เตียง,เปล,0.3307401,4.69
289,ความสามารถ,ความสามารถ,1.0,10.0
290,เมฆ,หมอก,0.45182413,4.79
291,อาหารมื้อเย็น,อาหาร,0.73506504,6.15
292,บาร์,กรง,0.12453572,0.1
293,น้ำ,เกลือ,0.45251167,0.63
294,ความรู้สึก,สัญชาตญาณ,0.51047546,6.15
295,สถานการณ์,เงื่อนไข,0.30455044,2.5
296,อาชญากรรม,โจรกรรม,0.5152091,5.0
297,สไตล์,แฟชั่น,0.4527973,5.21
298,เขตแดน,ชายแดน,0.53280056,5.73
299,แขน,ร่างกาย,0.3107014,4.38
300,เรือ,รถ,0.32953015,3.02
301,แซนด์วิช,อาหารกลางวัน,0.4641794,3.23
302,เจ้าสาว,เจ้าหญิง,0.54557794,1.77
303,นางเอก,พระเอก,0.8099201,3.02
304,รถ,วัด,0.20864892,0.1
305,แมลง,ผึ้ง,0.41707036,5.31
306,เปล,เปล,0.99999994,9.9
307,สัตว์,คน,0.32100686,3.13
308,กัญชา,สมุนไพร,0.38320586,5.21
309,เตียง,โรงพยาบาล,0.33489427,2.29
310,แก้ม,ลิ้น,0.47820026,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.35864788,3.02
312,เส้นโค้ง,มุม,0.37749958,2.19
313,หญ้า,ตะไคร่น้ำ,0.4644671,1.98
314,โรงเรียน,กฎหมาย,0.21755628,0.63
315,เท้า,หัว,0.33487752,2.29
316,แม่,ผู้ปกครอง,0.31719786,5.73
317,ทันตแพทย์,ทันตแพทย์,1.0000001,10.0
318,เหล้า,วิสกี้,0.56872636,6.04
319,ปาก,ฟัน,0.44064477,3.96
320,อาหารเช้า,เบคอน,0.48207873,3.23
321,ห้องน้ำ,ห้องนอน,0.84073865,3.13
322,จาน,ชาม,0.6304186,5.21
323,เนื้อ,เบคอน,0.4171246,5.0
324,อากาศ,ฮีเลียม,0.38970706,4.06
325,คนงาน,ลูกจ้าง,0.5339058,7.29
326,ร่างกาย,หน้าอก,0.29750526,3.54
327,ลูกชาย,พ่อ,0.6944152,2.6
328,หัวใจ,ศัลยกรรม,0.38979915,0.83
329,ผู้หญิง,เลขานุการ,0.1601522,1.15
330,ผู้ชาย,พ่อ,0.31627983,3.44
331,ชายหาด,เกาะ,0.5054142,2.92
332,เรื่องราว,หัวข้อ,0.25015616,2.5
333,เกมส์,ความสนุกสนาน,0.4059183,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.63112473,3.33
335,คู่สามีภรรยา,คู่,0.45059526,4.58
336,ผู้หญิง,ภรรยา,0.4160189,3.44
337,แกะ,ปศุสัตว์,0.23209307,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.7864552,6.04
339,เพดาน,โบสถ์,0.2775826,1.04
340,ถั่ว,กาแฟ,0.44145888,0.94
341,ไม้,กระดาษ,0.35303,2.4
342,ด้านบน,ด้านข้าง,0.57178676,3.23
343,อาชญากรรม,หลอกลวง,0.35911164,3.33
344,เจ็บปวด,เสียหาย,0.2811609,2.6
345,คนรัก,สหาย,0.33886525,3.85
346,ตอนเย็น,พลบค่ำ,0.5917575,6.88
347,พ่อ,ลูกสาว,0.6830097,2.81
348,ไวน์,สุรา,0.41140667,5.31
349,วัว,แพะ,0.6796276,3.33
350,ความเชื่อ,ความเห็น,0.34286574,2.4
351,ความจริง,ภาพมายา,0.49167192,1.67
352,ข้อสัญญา,ข้อตกลง,0.63527477,7.4
353,ความมั่งคั่ง,ความยากจน,0.4537996,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.44502658,4.17
355,การต่อสู้,ชัยชนะ,0.38886517,2.92
356,เพื่อน,ครู,0.33950073,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.52058345,5.0
358,เกมส์,เคล็ดลับ,0.17930412,1.25
359,พี่ชาย,บุตรชาย,0.6185224,2.6
360,ป้า,หลานชาย,0.46721306,2.71
361,พี่ชาย,บุตรชาย,0.6185224,2.5
362,ป้า,หลานชาย,0.46721306,2.71
363,โอ๊ก,เมเปิ้ล,0.49314776,3.75
364,ผึ้ง,ราชินี,0.3167023,1.98
365,รถยนต์,จักรยาน,0.31633118,4.27
366,เป้าหมาย,การแสวงหา,0.35255232,3.44
367,สิงหาคม,เดือน,0.45235133,5.0
368,กองทัพบก,กลุ่มทหาร,0.46401215,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.18207413,3.54
370,แพทย์,คุณหมอ,0.6257901,8.85
371,หุบเขาลึก,หุบเขา,0.88398,8.23
372,แม่น้ำ,หุบเขา,0.5856175,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.6592062,3.23
374,เป้า,ลูกศร,0.2729007,2.6
375,ช็อคโกแลต,พาย,0.41334173,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.41913927,2.5
377,ความเห็น,ตัวเลือก,0.17358455,2.6
378,จังหวะ,ทำนอง,0.43208674,5.63
379,ไส้พุง,เส้นประสาท,0.37071037,1.88
380,วัน,รุ่งอรุณ,0.25206205,1.77
381,ปศุสัตว์,เนื้อวัว,0.32849282,3.13
382,คุณหมอ,ศาสตราจารย์,0.36126563,3.33
383,แขน,หลอดเลือดดำ,0.2910605,1.88
384,ห้อง,อ่างอาบน้ำ,0.4227385,1.04
385,บริษัท,ธุรกิจ,0.5306452,4.27
386,ความสนุกสนาน,ฟุตบอล,0.26664,2.19
387,เนินเขา,หน้าผา,0.6816565,2.92
388,กระดูก,ข้อเท้า,0.54045147,2.71
389,แอปเปิ้ล,ลูกอม,0.33414736,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.3841531,2.19
391,ผู้นำ,ผู้จัดการ,0.33676705,3.96
392,มะนาว,ชา,0.38272998,1.88
393,ผึ้ง,มด,0.36562055,3.13
394,บาสเกตบอล,เบสบอล,0.6398243,4.38
395,ข้าว,ถั่ว,0.4468845,1.88
396,เตียง,เฟอร์นิเจอร์,0.48265278,4.58
397,อารมณ์,ความหลงใหล,0.5164663,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.45268556,3.13
399,อาชญากรรม,การละเมิด,0.46097994,3.23
400,เครื่องจักร,เครื่องยนต์,0.44598427,5.73
401,ชายหาด,ทะเล,0.5545943,4.17
402,ซอย,ชาม,0.2598598,0.1
403,โถ,ขวด,0.30938506,2.81
404,ความแข็งแรง,สมรรถภาพ,0.48587003,3.96
405,เมล็ด,มัสตาด,0.4489397,0.42
406,กีตาร์,กลอง,0.5154443,3.96
407,ความคิดเห็น,ความคิด,0.34201628,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.90177786,4.79
409,อาหาร,สลัด,0.42104116,4.27
410,แม่,ภรรยา,0.49376854,4.79
411,พ่อ,แม่,0.6745363,3.54
412,กัปตัน,กะลาสี,0.3934662,3.96
413,เมตร,หลา,0.38866457,3.75
414,เบียร์,แชมเปญ,0.44954726,5.1
415,มอเตอร์,เรือ,0.2472047,2.6
416,บัตร,สะพาน,0.19032839,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.4725801,3.02
418,คนบาป,นักบุญ,0.40599176,2.08
419,การทำลาย,การก่อสร้าง,0.46475208,1.56
420,ฝูงชน,พวง,0.106501624,0.83
421,ชายหาด,โขดหิน,0.5918558,2.5
422,ชาย,เด็ก,0.3068974,1.46
423,ขนมปัง,ชีส,0.74005944,2.4
424,แชมป์,ผู้ชนะ,0.37826386,8.54
425,งานเฉลิมฉลอง,พิธี,0.5370778,6.25
426,เมนู,คำสั่งซื้อ,0.28264526,3.54
427,กษัตริย์,เจ้าหญิง,0.4152507,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.35893482,2.29
429,ความอดทน,ความแข็งแรง,0.30866745,3.44
430,อันตราย,การคุกคาม,0.51870245,5.1
431,พระเจ้า,นักบวช,0.38297707,2.71
432,ผู้ชาย,พี่น้องชาย,0.33947483,3.44
433,เพื่อน,สหาย,0.4493088,8.02
434,ครู,ผู้ช่วย,0.49032107,2.6
435,ร่างกาย,กระเพาะอาหาร,0.6400312,2.81
436,ลิ้น,ช่องคอ,0.5005765,2.71
437,บ้าน,พรม,0.31159344,2.6
438,สติปัญญา,ความสามารถ,0.47849548,5.0
439,การเดินทาง,ชัยชนะ,0.20654865,0.31
440,พระเจ้า,เหยื่อ,0.15008852,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.30322912,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.7466957,8.44
443,ความตาย,ภัยพิบัติ,0.41198936,3.13
444,สัตว์ประหลาด,ปิศาจ,0.51737833,6.15
445,วัน,ตอนเช้า,0.42261317,1.88
446,ผู้ชาย,ผู้ชนะ,0.09894505,0.21
447,เพื่อน,ผู้ชาย,0.28282428,1.04
448,เพลง,เรื่องราว,0.31490892,2.4
449,รังสี,แดด,0.43149462,3.85
450,ผู้ชาย,แกน,0.14893939,0.0
451,ไก่,ข้าว,0.41415432,1.88
452,กล่อง,ลิฟต์,0.24203674,1.25
453,เนย,มันฝรั่ง,0.41613156,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.41410875,1.98
455,ทะเลสาบ,บึง,0.4422521,5.73
456,สลัด,น้ำส้มสายชู,0.32000333,1.88
457,ดอกไม้,กระเปาะ,0.25606674,1.35
458,เมฆ,หมอก,0.45182413,4.79
459,คนขับรถ,นักบิน,0.33133155,3.44
460,น้ำตาล,น้ำผึ้ง,0.43463477,3.54
461,ร่างกาย,ไหล่,0.3058364,3.75
462,ความคิด,ภาพ,0.23009855,1.67
463,พ่อ,พี่ชาย,0.70787656,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.6999535,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.21780168,1.88
466,ราง,รั้ว,0.27394524,1.15
467,ห้อง,เตียง,0.5550787,2.29
468,ดอกไม้,พุ่มไม้,0.39769223,4.27
469,กระดูก,เข่า,0.60738814,2.81
470,แขน,เข่า,0.5375339,2.71
471,ด้านล่าง,ด้านข้าง,0.42383638,3.44
472,ท่อ,เส้นเลือดดำ,0.24606244,0.94
473,แมว,กระต่าย,0.59180886,2.71
474,เนื้อสัตว์,แซนด์วิช,0.42225388,1.88
475,ความเชื่อ,แนวคิด,0.47158155,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.24571726,2.4
477,ความสนใจ,ดอกเบี้ย,0.14176917,0.1
478,ทัศนคติ,ความมั่นใจ,0.4696378,1.77
479,ถูกต้อง,ความยุติธรรม,0.33355403,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.44816986,2.19
481,ความลึก,ขนาด,0.44399825,2.92
482,สื่อกลาง,ข่าว,0.21039353,3.65
483,ผู้ชนะ,ผู้สมัคร,0.2808569,1.35
484,วันเกิด,วันที่,0.30093387,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.46247786,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.41408896,2.29
487,ทางออก,ทางเข้าประตู,0.35140958,3.33
488,ผู้ชาย,ทหารยาม,0.30444,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.4673999,2.29
490,วิสกี้,เหล้าจิน,0.5516774,4.17
491,เลือด,ไขกระดูก,0.5304915,2.29
492,น้ำมัน,ตัวมิงค์,0.14905171,0.31
493,พื้น,ดาดฟ้า,0.3862985,1.25
494,หลังคา,พื้น,0.41482794,1.77
495,ประตู,พื้น,0.23124623,1.56
496,ไหล่,ศีรษะ,0.44200987,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.53091365,3.02
498,รถยนต์,การขนส่ง,0.33633497,3.23
499,ศอก,ข้อเท้า,0.4157057,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.46370107,3.65
501,ความเศร้าโศก,ความอัปยศ,0.4835477,3.65
502,การบริหาร,การจัดการ,0.66997916,7.19
503,การสื่อสาร,การสนทนา,0.62237084,7.92
504,มลพิษ,บรรยากาศ,0.2797498,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.62933785,3.85
506,วิทยาลัย,อาชีพ,0.33000323,1.56
507,หนังสือ,หัวข้อเรื่อง,0.35886437,2.29
508,สูตร,สมการ,0.26134008,6.56
509,หนังสือ,สารสนเทศ,0.27234966,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.11521277,0.1
511,ท้องฟ้า,จักรวาล,0.44313195,3.54
512,ประชากร,คน,0.4161405,5.94
513,วิทยาลัย,ชั้นเรียน,0.37716728,3.33
