,w1,w2,predict,actual
42,ฟุตบอล,ซอกเกอร์,0.31697437,9.0
43,ฟุตบอล,บาสเกตบอล,0.5940098,7.8
44,ฟุตบอล,เทนนิส,0.5920696,7.2
45,เทนนิส,ไม้เทนนิส,0.69296604,7.9
46,ยัสเตอร์ อาราฟัท,สันติภาพ,0.36872014,5.8
47,ยัสเตอร์ อาราฟัท,ความหวาดกลัว,0.35863638,3.8
48,ยัสเตอร์ อาราฟัท,ไมเคิล แจ็คสัน,0.44473615,2.6
49,กฎหมาย,ทนายความ,0.51361144,8.1
50,ภาพยนตร์,นำแสดงโดย,0.4516679,6.8
51,ภาพยนตร์,ข้าวโพดคั่ว,0.29535308,5.3
52,ภาพยนตร์,นักวิจารณ์,0.4914323,6.2
53,ภาพยนตร์,โรงละคร,0.43119332,6.7
54,ฟิสิกส์,โปรตอน,0.3142865,7.3
55,ฟิสิกส์,เคมี,0.5878908,7.5
56,อวกาศ,เคมี,0.26232278,4.7
57,แอลกอฮอล์,เคมี,0.29565674,7.15
58,เหล้าวอดก้า,เหล้าจิน,0.7268137,6.9
59,เหล้าวอดก้า,บรั่นดี,0.5898738,7.7
60,ดื่ม,รถยนต์,0.1555193,2.45
61,ดื่ม,หู,0.24873838,0.8
62,ดื่ม,ปาก,0.27657786,6.9
63,ดื่ม,กิน,0.555368,7.4
64,ทารก,แม่,0.36244297,7.6
65,ดื่ม,แม่,0.2832545,2.75
66,รถยนต์,รถยนต์,1.0,10.0
67,อัญมณี,เพชรพลอย,0.62770665,8.8
68,การเดินทาง,การเดินทาง,1.0,10.0
69,เด็กผู้ชาย,เด็กหนุ่ม,0.53067505,9.0
70,ชายฝั่ง,ชายฝั่ง,0.99999994,10.0
71,ที่หลบภัย,โรงพยาบาลโรคประสาท,0.26693144,1.8
72,นักมายากล,พ่อมด,0.38795516,3.6
73,เที่ยงวัน,เที่ยง,0.5589966,7.7
74,เตาหลอม,เตาไฟ,0.6026963,6.95
75,อาหาร,ผลไม้,0.564195,7.2
76,นก,ไก่ตัวผู้,0.40116283,6.65
77,นก,นกกระเรียน,0.65297467,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.44414163,7.6
79,น้องชาย,พระ,0.33011526,4.15
80,ปั้นจั่น,ดำเนินการ,0.17649126,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.6122294,5.9
82,การเดินทาง,รถยนต์,0.32496423,7.6
83,พระ,พยากรณ์,0.32457513,1.75
84,สุสาน,ป่าไม้,0.2472636,3.9
85,อาหาร,ไก่ตัวผู้,0.23336597,5.05
86,ชายฝั่ง,เนินเขา,0.492329,5.15
87,ป่า,สุสาน,0.3623636,4.95
88,ชายฝั่ง,ป่า,0.4080157,5.75
89,พระ,ทาส,0.27688456,1.5
90,ชายฝั่ง,ป่า,0.4080157,5.85
91,เด็กหนุ่ม,พ่อมด,0.41796002,2.3
92,คอร์ด,ยิ้ม,0.26972932,0.5
93,กระจก,นักมายากล,0.11166959,2.15
94,เที่ยงวัน,เชือก,0.19626497,0.4
95,ไก่ตัวผู้,การเดินทาง,0.18529008,0.4
96,เงิน,ดอลล่าร์,0.48356348,8.1
97,เงิน,เงินสด,0.5643633,9.3
98,เงิน,สกุลเงิน,0.6728307,8.7
99,เงิน,ความร่ำรวย,0.32240492,7.5
100,เงิน,ทรัพย์สมบัติ,0.39912438,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.19046268,6.8
102,เงิน,ธนาคาร,0.40429696,7.8
103,เงิน,เงินมัดจำ,0.44770384,7.65
104,เงิน,ถอนเงิน,0.49871647,7.25
105,เงิน,ฟอกเงิน,0.44136167,7.05
106,เงิน,การดำเนินการ,0.20909613,3.55
107,เสือ,เสือจากัวร์,0.46188387,8.4
108,เสือ,สัตว์ตระกูลแมว,0.4037226,7.4
109,เสือ,สัตว์กินเนื้อ,0.35303098,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.3231011,8.3
111,เสือ,สัตว์,0.34767908,9.0
112,เสือ,สิ่งมีชีวิต,0.17191586,8.3
113,เสือ,สัตว์ป่า,0.38594952,8.5
114,เสือ,สวนสัตว์,0.2875871,7.2
115,จิตวิทยา,จิตเวช,0.5201085,8.6
116,จิตวิทยา,ความวิตกกังวล,0.42813334,7.5
117,จิตวิทยา,กลัว,0.20043166,6.45
118,จิตวิทยา,ความหดหู่,0.28951338,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.28418046,7.0
120,จิตวิทยา,แพทย์,0.40546525,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.3488031,7.4
122,จิตวิทยา,จิตใจ,0.48090863,7.9
123,จิตวิทยา,สุขภาพ,0.3327318,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.45640218,6.3
125,จิตวิทยา,กฎระเบียบ,0.32436976,3.9
126,จิตวิทยา,การรับรู้,0.45509234,5.6
127,ดาวเคราะห์,ดาว,0.44903004,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.4889743,7.9
129,ดาวเคราะห์,พระจันทร์,0.31347772,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.6437828,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.63523126,7.25
132,ดาวเคราะห์,อวกาศ,0.6229916,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.5821184,7.15
134,ที่มาก่อน,ตัวอย่าง,0.24693947,3.85
135,ที่มาก่อน,ข่าวสาร,0.26177529,2.7
136,ที่มาก่อน,การรับรู้,0.2035282,2.3
137,ที่มาก่อน,กฎหมาย,0.21742587,2.25
138,ที่มาก่อน,รวบรวม,0.2095109,2.9
139,ที่มาก่อน,กลุ่ม,0.25903502,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.29878145,6.2
141,ถ้วย,กาแฟ,0.37664738,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.31449425,7.8
143,ถ้วย,บทความ,0.12745103,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.24838473,4.5
145,ถ้วยรางวัล,วัตถุ,0.11691951,7.2
146,ถ้วย,สิ่ง,0.24586107,4.25
147,ถ้วย,ดื่ม,0.37508774,5.3
148,ถ้วย,อาหาร,0.25459942,5.9
149,ถ้วย,สสาร,0.17316894,5.35
150,ถ้วย,ของเหลว,0.27180234,4.0
151,เสือจากัวร์,แมว,0.27292898,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.7398566,8.65
153,พลังงาน,เลขานุการ,0.23345356,0.3
154,เลขาธิการ,วุฒิสภา,0.61852384,5.9
155,พลังงาน,ห้องทดลอง,0.28247082,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.35248855,6.25
157,อาวุธ,ความลับ,0.26775542,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.24379237,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.60617447,7.4
160,การสืบสวน,ความพยายาม,0.36805218,6.35
161,ดาวอังคาร,น้ำ,0.20915559,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.4644725,6.3
163,ข่าว,รายงาน,0.46726796,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.5831579,7.9
165,มโนภาพ,ภายนอก,0.33789808,4.75
166,ค้นพบ,ที่ว่าง,0.16932413,1.75
167,น้ำ,การรั่วซึม,0.40961355,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.28901628,0.5
169,วันพุธ,ข่าว,0.25680372,1.2
170,ไมล์,กิโลเมตร,0.5091114,7.4
171,คอมพิวเตอร์,ข่าว,0.15042011,4.1
172,อาณาเขต,พื้นผิว,0.24156535,5.25
173,บรรยากาศ,ทิวทัศน์,0.5039859,7.4
174,ประธาน,เหรียญรางวัล,0.2457622,4.7
175,สงคราม,กองทหาร,0.5178371,8.0
176,บันทึก,จำนวนเลข,0.3184885,5.0
177,ผิวหนัง,ดวงตา,0.521085,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.5544143,7.5
179,ละครเวที,ประวัติศาสตร์,0.3338387,4.65
180,อาสาสมัคร,คำขวัญ,0.26119304,1.85
181,อคติ,จำได้,0.16575867,2.8
182,การตกแต่ง,กล้าหาญ,0.2550935,0.75
183,ศตวรรษ,ปี,0.42948264,7.3
184,ศตวรรษ,ชาติ,0.23991421,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.16871752,0.5
186,ล่าช้า,ข่าว,0.16876402,3.3
187,รัฐมนตรี,พรรค,0.39678118,7.1
188,สันติภาพ,แผน,0.2146765,3.95
189,ส่วนน้อย,สันติภาพ,0.17666006,1.9
190,ความพยายาม,สันติภาพ,0.43129915,2.5
191,รัฐบาล,วิกฤตการณ์,0.41958088,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.43011624,7.55
193,การเคลื่อนกำลังพล,การถอน,0.4386692,6.65
194,พลังงาน,ช่วงวิกฤต,0.18313557,4.3
195,การประกาศ,ข่าว,0.29300117,7.3
196,การประกาศ,พยายาม,0.1985838,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.37245265,7.3
198,ความพิการ,ความตาย,0.45662194,4.7
199,เหยื่อ,ฉุกเฉิน,0.20442888,3.7
200,รักษา,การกู้คืน,0.32709578,6.75
201,วารสาร,สมาคม,0.39308897,3.05
202,แพทย์,บุคลากร,0.34298512,7.4
203,แพทย์,หนี้สิน,0.08877257,1.6
204,หนี้สิน,ประกัน,0.28054455,4.0
205,โรงเรียน,ศูนย์กลาง,0.19712465,4.0
206,เหตุผล,ความดันโลหิตสูง,0.20872323,1.6
207,เหตุผล,เกณฑ์,0.25747415,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.45989072,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.92427796,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.18909852,4.15
211,ตาย,แถว,0.23399603,1.0
212,ตาย,นักโทษ,0.40369496,4.1
213,ทนายความ,หลักฐาน,0.3994606,6.8
214,ชีวิต,ความตาย,0.50243384,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.18274455,3.1
216,คำ,ความคล้ายคลึง,0.20250969,3.85
217,คณะกรรมการ,การแนะนำ,0.31791475,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.17825435,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.5288326,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.19649094,0.7
221,สันติภาพ,ประกัน,0.12260116,1.1
222,ดินแดน,กิโลเมตร,0.27573588,3.85
223,เดินทาง,กิจกรรม,0.26146492,5.0
224,การแข่งขัน,ราคา,0.15187708,4.8
225,ผู้บริโภค,ความมั่นใจ,0.30042472,4.9
226,ผู้บริโภค,พลังงาน,0.30603227,4.15
227,คำถาม,สนามบิน,0.12687574,1.4
228,รถยนต์,เที่ยวบิน,0.1902413,3.45
229,สินเชื่อ,บัตร,0.37045416,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.26690367,6.5
231,โรงแรม,การจอง,0.25040463,7.4
232,ร้านขายของชำ,เงิน,0.20592366,6.8
233,การลงทะเบียน,การเรียบเรียง,0.31739953,3.15
234,การจัดเตรียม,ที่พัก,0.22723882,4.3
235,เดือน,โรงแรม,0.16998869,2.8
236,รูปแบบ,ชนิด,0.37470302,6.7
237,การมาถึง,โรงแรม,0.18735443,3.8
238,เตียงนอน,ตู้,0.3828581,7.4
239,ตู้,เสื้อผ้า,0.28311035,7.7
240,สถานการณ์,สรุป,0.30899146,4.25
241,สถานการณ์,การแยกตัว,0.2526657,2.7
242,ความยุติธรรม,สนใจ,0.18343374,3.05
243,ทิศทาง,การรวมกัน,0.29995498,3.3
244,ถนน,ตำแหน่ง,0.12438974,4.45
245,ถนน,ถนนหลัก,0.7031346,8.0
246,ถนน,แนวตึก,0.3599421,5.2
247,ถนน,เด็ก,0.10200952,2.3
248,รายการ,ความใกล้ชิด,0.04475666,2.75
249,รายการ,หมวด,0.31124473,6.2
250,เซลล์,โทรศัพท์,0.10816878,2.95
251,การผลิต,การเดินด้วยเท้า,0.3001661,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.34388417,5.6
253,สื่อมวลชน,การทำการค้า,0.28621265,4.0
254,สื่อมวลชน,ผลประโยชน์,0.31753907,5.4
255,เงินปันผล,การจ่ายเงิน,0.5237082,6.5
256,เงินปันผล,การคำนวณ,0.31555033,7.1
257,การคำนวณ,การคำนวณ,1.0,9.6
258,เงินตรา,ตลาด,0.32770813,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.5108699,7.9
260,น้ำมัน,คลังสินค้า,0.21756697,5.8
261,การประกาศ,การผลิต,0.34579194,2.1
262,การประกาศ,การเตือน,0.4142017,7.8
263,กำไร,การเตือน,0.22466858,1.6
264,กำไร,ความสูญเสีย,0.3092076,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.84610224,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.88367933,9.2
267,สกุลเงินดอลลาร์,กำไร,0.5460442,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.30601707,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5404141,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.36761168,7.1
271,โทรศัพท์,อุปกรณ์,0.32466903,6.9
272,อุปกรณ์,ผู้ผลิต,0.39158523,5.8
273,หรูหรา,รถยนต์,0.25757357,4.9
274,ห้า,เดือน,0.28851765,3.35
275,รายงาน,ได้รับ,0.25881147,3.9
276,นักลงทุน,รายได้,0.31929117,7.0
277,ของเหลว,น้ำ,0.511096,8.6
278,กีฬาเบสบอล,ฤดู,0.2263476,3.8
279,เกม,ชัยชนะ,0.43231064,6.5
280,เกม,ทีม,0.4723073,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.6414369,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.21910042,6.3
283,เกมกีฬา,เอาชนะ,0.36070442,6.6
284,เจ็ด,ลำดับ,0.24820024,5.85
285,อาหารทะเล,ทะเล,0.50680363,7.0
286,อาหารทะเล,อาหาร,0.67341435,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.53925836,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.48213196,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.3627045,5.9
290,อาหาร,การเตรียม,0.25966802,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.27628696,4.4
292,เริ่ม,ปี,0.31845975,2.4
293,เริม,การแข่งขัน,0.014704557,4.2
294,เกม,รอบ,0.2100782,6.75
295,มวย,จำนวนยก,0.11747768,8.0
296,ชนะเลิศ,การแข่งขัน,0.41874573,6.95
297,การต่อสู้,การเอาชนะ,0.525711,6.7
298,เส้น,ประกัน,0.098415,1.2
299,วัน,ฤดูร้อน,0.2688526,3.25
300,ฤดูร้อน,ภัยแล้ง,0.28547665,6.75
301,ฤดูร้อน,ธรรมชาติ,0.24322866,7.0
302,วัน,รุ่งอรุณ,0.25570962,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.3974817,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.5354837,7.4
305,ธรรมชาติ,ผู้ชาย,0.28469825,4.95
306,ผู้ชาย,ผู้หญิง,0.8574312,7.2
307,ผู้ชาย,ผู้ปกครอง,0.15957859,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0000001,10.0
309,สบู่,อุปรากร,0.10978518,0.9
310,อุปรากร,การแสดงบนเวที,0.39482188,7.55
311,ชีวิต,บทเรียน,0.4389087,5.4
312,จดจ่อ,ชีวิต,0.3038166,2.05
313,การผลิต,กลุ่มคนงาน,0.3332443,7.0
314,โทรทัศน์,ฟิล์ม,0.22505806,6.6
315,คู่รัก,ทะเลาะวิวาท,0.30061203,5.2
316,คนดู,ต่อเนื่องกัน,0.2522721,3.1
317,ความเป็นไปได้,เด็กหญิง,0.034305543,1.5
318,ประชากร,การพัฒนา,0.31964275,5.5
319,จริยธรรม,สำคัญ,0.29430234,5.5
320,จริยธรรม,แต่งงาน,0.16757526,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.83872277,8.1
322,เพศ,ความเท่าเทียม,0.39199093,7.55
323,ความผันแปร,ทัศนคติ,0.35809192,5.1
324,ครอบครัว,การวางแผน,0.34390914,5.7
325,อุปรากร,อุตสาหกรรม,0.17994958,1.3
326,น้ำตาล,เข้าใกล้,0.083973184,1.1
327,ฝึกฝน,สถาบัน,0.2265085,7.15
328,กระทรวง,วัฒนธรรม,0.4498198,5.7
329,ปัญหา,ท้าทาย,0.32493573,5.9
330,ขนาด,คุณสมบัติเด่น,0.27482128,3.05
331,ประเทศ,พลเมือง,0.39392877,7.7
332,ดาวเคราะห์,ประชาชน,0.13353832,2.15
333,การพัฒนา,ประเด็น,0.28406703,4.0
334,ประสบการณ์,ดนตรี,0.2341395,5.75
335,ดนตรี,โครงการ,0.1409725,4.9
336,กระจก,โลหะ,0.41934273,4.6
337,อลูมิเนียม,โลหะผสม,0.5982749,7.9
338,โอกาส,น่าเชื่อถือ,0.13769096,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.4270526,4.5
340,คอนเสิร์ต,พรสวรรค์,0.21133246,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.89918166,8.0
342,พิพิธภัณฑ์,โรงละคร,0.5853372,7.0
343,การสังเกต,สถาปัตยกรรม,0.21635653,3.8
344,อวกาศ,โลก,0.38340527,7.6
345,การสงวน,โลก,0.19815792,2.8
346,การเข้า,ตั๋ว,0.13422132,6.6
347,ฝนตกปรอยๆ,พายุ,0.5592444,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5153043,5.35
349,สภาพอากาศ,พยากรณ์,0.29623878,8.0
350,ความหายนะ,พื้นที่,0.19745524,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.37253973,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.3971306,3.85
