,w1,w2,predict,actual
214,ลูกบอล,ตะกร้า,0.34964964,0.52
215,ท่อ,สวน,0.18901548,0.1
216,เด็กผู้ชาย,เด็ก,0.53242344,6.35
217,โบสถ์,คณะประสานเสียง,0.3759977,1.88
218,เสื้อผ้า,ลิ้นชัก,0.32979634,1.46
219,หอคอย,ระฆัง,0.3119575,2.08
220,บิดา,ผู้ปกครอง,0.4942939,6.35
221,โรงเรียน,เกรด,0.19221748,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.42871702,4.69
223,บาร์,คุก,0.17870705,0.42
224,รถยนต์,ทางหลวง,0.25729185,3.23
225,พจนานุกรม,คำนิยาม,0.4373265,3.75
226,ประตู,ห้องใต้ดิน,0.38003448,1.25
227,กองทัพบก,กองทหาร,0.5024033,4.69
228,โลหะ,อลูมิเนียม,0.52619684,4.69
229,เก้าอี้,ม้านั่ง,0.58499044,6.56
230,เมฆ,หมอก,0.49402377,5.63
231,เด็กผู้ชาย,บุตรชาย,0.38797614,5.31
232,น้ำ,น้ำแข็ง,0.43470544,4.9
233,เตียง,ผ้าห่ม,0.52423704,3.13
234,อัยการ,ทนายความ,0.61833805,4.48
235,พื้นที่,โซน,0.40799192,6.46
236,ธุรกิจ,บริษัท,0.55651146,4.79
237,เสื้อผ้า,ผ้า,0.52612025,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.68055737,6.35
239,เงิน,เงินทุน,0.48859408,6.04
240,มือ,เท้า,0.4580455,3.23
241,แอลกอฮอล์,ค็อกเทล,0.40335128,5.42
242,หลา,นิ้ว,0.26599604,3.33
243,โมเลกุล,อะตอม,0.58574873,4.69
244,เลนส์,กล้องถ่ายรูป,0.5008527,3.85
245,อาหาร,อาหารเย็น,0.65862715,5.73
246,ตา,น้ำตา,0.34404862,3.85
247,พระเจ้า,ปีศาจ,0.3072991,1.35
248,ห่วง,เข็มขัด,0.28073618,0.63
249,หนู,หนู,1.0,10.0
250,เครื่องยนต์,เครื่องยนต์,0.9999999,10.0
251,รถ,แท็กซี่,0.5022362,6.56
252,แมว,สิงโต,0.25121847,3.96
253,ขนาด,ขนาด,1.0000001,10.0
254,ความจริง,จินตนาการ,0.40197244,1.25
255,ประตู,ประตู,1.0000001,10.0
256,แมว,สัตว์เลี้ยง,0.5938585,5.42
257,ดีบุก,อลูมิเนียม,0.34293336,3.54
258,กระดูก,กราม,0.45745832,3.75
259,ธัญพืช,ข้าวสาลี,0.66997224,5.42
260,บ้าน,กุญแจ,0.15929267,2.71
261,เลือด,เนื้อ,0.29235268,2.71
262,ประตู,ทางเดิน,0.31348062,1.56
263,พระเจ้า,วิญญาณ,0.44025946,1.15
264,สมรรถภาพ,สมรรถภาพ,1.0000001,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,1.0,10.0
266,โซฟา,เก้าอี้,0.6905959,5.63
267,ผนัง,อิฐ,0.52268827,3.02
268,เขา,กลอง,0.22233933,0.0
269,อวัยวะ,ตับ,0.44233558,5.1
270,ความแข็งแรง,ความแข็งแรง,1.0000001,9.38
271,วลี,คำ,0.43124068,6.98
272,วงดนตรี,ขบวนแห่,0.33467752,2.81
273,ท้อง,เอว,0.37334102,3.65
274,เมฆ,พายุ,0.39538622,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.54052275,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.33377513,3.13
277,ฝน,หมอก,0.4655377,3.33
278,เบียร์,เครื่องดื่ม,0.61039984,5.42
279,ผู้ชาย,ลุง,0.21243784,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.43944505,4.06
281,ชาญฉลาด,ตรรกะ,0.32041532,3.96
282,การสื่อสาร,ภาษา,0.3752284,5.83
283,ขนมิงค์,ขนสัตว์,0.24700311,6.04
284,ฝูงชน,ฝูงชน,1.0000001,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.75537765,6.56
286,ลวด,เชือก,0.46240664,4.27
287,นก,ไก่งวง,0.3757184,4.38
288,เตียง,เปล,0.35876432,4.69
289,ความสามารถ,ความสามารถ,1.0,10.0
290,เมฆ,หมอก,0.49402377,4.79
291,อาหารมื้อเย็น,อาหาร,0.7337245,6.15
292,บาร์,กรง,0.16905093,0.1
293,น้ำ,เกลือ,0.44837582,0.63
294,ความรู้สึก,สัญชาตญาณ,0.45710725,6.15
295,สถานการณ์,เงื่อนไข,0.2702357,2.5
296,อาชญากรรม,โจรกรรม,0.54000705,5.0
297,สไตล์,แฟชั่น,0.44288367,5.21
298,เขตแดน,ชายแดน,0.5562057,5.73
299,แขน,ร่างกาย,0.31378835,4.38
300,เรือ,รถ,0.38433817,3.02
301,แซนด์วิช,อาหารกลางวัน,0.39515755,3.23
302,เจ้าสาว,เจ้าหญิง,0.48882505,1.77
303,นางเอก,พระเอก,0.78363377,3.02
304,รถ,วัด,0.18857507,0.1
305,แมลง,ผึ้ง,0.4065374,5.31
306,เปล,เปล,0.99999994,9.9
307,สัตว์,คน,0.31541678,3.13
308,กัญชา,สมุนไพร,0.38477734,5.21
309,เตียง,โรงพยาบาล,0.3003615,2.29
310,แก้ม,ลิ้น,0.4831808,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.35142708,3.02
312,เส้นโค้ง,มุม,0.31465554,2.19
313,หญ้า,ตะไคร่น้ำ,0.45381582,1.98
314,โรงเรียน,กฎหมาย,0.19597943,0.63
315,เท้า,หัว,0.30544823,2.29
316,แม่,ผู้ปกครอง,0.32154885,5.73
317,ทันตแพทย์,ทันตแพทย์,1.0,10.0
318,เหล้า,วิสกี้,0.53368366,6.04
319,ปาก,ฟัน,0.3891797,3.96
320,อาหารเช้า,เบคอน,0.4650166,3.23
321,ห้องน้ำ,ห้องนอน,0.8349437,3.13
322,จาน,ชาม,0.59985405,5.21
323,เนื้อ,เบคอน,0.40111545,5.0
324,อากาศ,ฮีเลียม,0.375413,4.06
325,คนงาน,ลูกจ้าง,0.5214314,7.29
326,ร่างกาย,หน้าอก,0.28379095,3.54
327,ลูกชาย,พ่อ,0.6822803,2.6
328,หัวใจ,ศัลยกรรม,0.3834828,0.83
329,ผู้หญิง,เลขานุการ,0.18521589,1.15
330,ผู้ชาย,พ่อ,0.31131053,3.44
331,ชายหาด,เกาะ,0.4990819,2.92
332,เรื่องราว,หัวข้อ,0.20086844,2.5
333,เกมส์,ความสนุกสนาน,0.35291785,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.67057043,3.33
335,คู่สามีภรรยา,คู่,0.44388902,4.58
336,ผู้หญิง,ภรรยา,0.37229422,3.44
337,แกะ,ปศุสัตว์,0.3088237,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.79894465,6.04
339,เพดาน,โบสถ์,0.2508778,1.04
340,ถั่ว,กาแฟ,0.4019944,0.94
341,ไม้,กระดาษ,0.3339015,2.4
342,ด้านบน,ด้านข้าง,0.58664304,3.23
343,อาชญากรรม,หลอกลวง,0.35094562,3.33
344,เจ็บปวด,เสียหาย,0.29074672,2.6
345,คนรัก,สหาย,0.35391283,3.85
346,ตอนเย็น,พลบค่ำ,0.5517156,6.88
347,พ่อ,ลูกสาว,0.70622814,2.81
348,ไวน์,สุรา,0.36018354,5.31
349,วัว,แพะ,0.63021207,3.33
350,ความเชื่อ,ความเห็น,0.36858884,2.4
351,ความจริง,ภาพมายา,0.45270458,1.67
352,ข้อสัญญา,ข้อตกลง,0.6309716,7.4
353,ความมั่งคั่ง,ความยากจน,0.4867931,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.44670978,4.17
355,การต่อสู้,ชัยชนะ,0.39274442,2.92
356,เพื่อน,ครู,0.29829222,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.5202616,5.0
358,เกมส์,เคล็ดลับ,0.21985276,1.25
359,พี่ชาย,บุตรชาย,0.58783585,2.6
360,ป้า,หลานชาย,0.4447872,2.71
361,พี่ชาย,บุตรชาย,0.58783585,2.5
362,ป้า,หลานชาย,0.4447872,2.71
363,โอ๊ก,เมเปิ้ล,0.48046452,3.75
364,ผึ้ง,ราชินี,0.33683196,1.98
365,รถยนต์,จักรยาน,0.34560207,4.27
366,เป้าหมาย,การแสวงหา,0.33104226,3.44
367,สิงหาคม,เดือน,0.43847457,5.0
368,กองทัพบก,กลุ่มทหาร,0.4147026,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.250921,3.54
370,แพทย์,คุณหมอ,0.6199201,8.85
371,หุบเขาลึก,หุบเขา,0.89557976,8.23
372,แม่น้ำ,หุบเขา,0.5425326,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.6579799,3.23
374,เป้า,ลูกศร,0.2528089,2.6
375,ช็อคโกแลต,พาย,0.40602636,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.45685703,2.5
377,ความเห็น,ตัวเลือก,0.22543299,2.6
378,จังหวะ,ทำนอง,0.37693527,5.63
379,ไส้พุง,เส้นประสาท,0.42626435,1.88
380,วัน,รุ่งอรุณ,0.26490957,1.77
381,ปศุสัตว์,เนื้อวัว,0.35773906,3.13
382,คุณหมอ,ศาสตราจารย์,0.35476124,3.33
383,แขน,หลอดเลือดดำ,0.28842145,1.88
384,ห้อง,อ่างอาบน้ำ,0.37080678,1.04
385,บริษัท,ธุรกิจ,0.55651146,4.27
386,ความสนุกสนาน,ฟุตบอล,0.24447975,2.19
387,เนินเขา,หน้าผา,0.6343871,2.92
388,กระดูก,ข้อเท้า,0.5285419,2.71
389,แอปเปิ้ล,ลูกอม,0.35585994,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.30734268,2.19
391,ผู้นำ,ผู้จัดการ,0.31792066,3.96
392,มะนาว,ชา,0.41074878,1.88
393,ผึ้ง,มด,0.3590682,3.13
394,บาสเกตบอล,เบสบอล,0.5812043,4.38
395,ข้าว,ถั่ว,0.42652062,1.88
396,เตียง,เฟอร์นิเจอร์,0.47301683,4.58
397,อารมณ์,ความหลงใหล,0.5514841,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.47028908,3.13
399,อาชญากรรม,การละเมิด,0.40821853,3.23
400,เครื่องจักร,เครื่องยนต์,0.4356491,5.73
401,ชายหาด,ทะเล,0.5670447,4.17
402,ซอย,ชาม,0.2708904,0.1
403,โถ,ขวด,0.32710522,2.81
404,ความแข็งแรง,สมรรถภาพ,0.5189007,3.96
405,เมล็ด,มัสตาด,0.48393574,0.42
406,กีตาร์,กลอง,0.53436595,3.96
407,ความคิดเห็น,ความคิด,0.33281076,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.88736033,4.79
409,อาหาร,สลัด,0.4384666,4.27
410,แม่,ภรรยา,0.48926336,4.79
411,พ่อ,แม่,0.64829606,3.54
412,กัปตัน,กะลาสี,0.28558078,3.96
413,เมตร,หลา,0.34277904,3.75
414,เบียร์,แชมเปญ,0.47924957,5.1
415,มอเตอร์,เรือ,0.2540768,2.6
416,บัตร,สะพาน,0.12155026,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.4974978,3.02
418,คนบาป,นักบุญ,0.42229524,2.08
419,การทำลาย,การก่อสร้าง,0.41751254,1.56
420,ฝูงชน,พวง,0.110554166,0.83
421,ชายหาด,โขดหิน,0.56869185,2.5
422,ชาย,เด็ก,0.35467935,1.46
423,ขนมปัง,ชีส,0.7181116,2.4
424,แชมป์,ผู้ชนะ,0.32648242,8.54
425,งานเฉลิมฉลอง,พิธี,0.47888133,6.25
426,เมนู,คำสั่งซื้อ,0.23104985,3.54
427,กษัตริย์,เจ้าหญิง,0.4161899,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.32316166,2.29
429,ความอดทน,ความแข็งแรง,0.3204308,3.44
430,อันตราย,การคุกคาม,0.5329628,5.1
431,พระเจ้า,นักบวช,0.38608986,2.71
432,ผู้ชาย,พี่น้องชาย,0.39199996,3.44
433,เพื่อน,สหาย,0.4349689,8.02
434,ครู,ผู้ช่วย,0.4774555,2.6
435,ร่างกาย,กระเพาะอาหาร,0.63468754,2.81
436,ลิ้น,ช่องคอ,0.44601887,2.71
437,บ้าน,พรม,0.28337672,2.6
438,สติปัญญา,ความสามารถ,0.48046085,5.0
439,การเดินทาง,ชัยชนะ,0.17192821,0.31
440,พระเจ้า,เหยื่อ,0.15659781,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.28346482,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.7049804,8.44
443,ความตาย,ภัยพิบัติ,0.41741318,3.13
444,สัตว์ประหลาด,ปิศาจ,0.49218762,6.15
445,วัน,ตอนเช้า,0.43830064,1.88
446,ผู้ชาย,ผู้ชนะ,0.12683971,0.21
447,เพื่อน,ผู้ชาย,0.3185045,1.04
448,เพลง,เรื่องราว,0.32054478,2.4
449,รังสี,แดด,0.39125463,3.85
450,ผู้ชาย,แกน,0.0892125,0.0
451,ไก่,ข้าว,0.3779409,1.88
452,กล่อง,ลิฟต์,0.24962533,1.25
453,เนย,มันฝรั่ง,0.39352754,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.4053449,1.98
455,ทะเลสาบ,บึง,0.39266676,5.73
456,สลัด,น้ำส้มสายชู,0.3640889,1.88
457,ดอกไม้,กระเปาะ,0.26362994,1.35
458,เมฆ,หมอก,0.49402377,4.79
459,คนขับรถ,นักบิน,0.37494254,3.44
460,น้ำตาล,น้ำผึ้ง,0.48284134,3.54
461,ร่างกาย,ไหล่,0.32194856,3.75
462,ความคิด,ภาพ,0.24767381,1.67
463,พ่อ,พี่ชาย,0.66915935,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.6967977,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.24442527,1.88
466,ราง,รั้ว,0.3099057,1.15
467,ห้อง,เตียง,0.5648643,2.29
468,ดอกไม้,พุ่มไม้,0.4074382,4.27
469,กระดูก,เข่า,0.609628,2.81
470,แขน,เข่า,0.5501104,2.71
471,ด้านล่าง,ด้านข้าง,0.43005574,3.44
472,ท่อ,เส้นเลือดดำ,0.21271658,0.94
473,แมว,กระต่าย,0.55211127,2.71
474,เนื้อสัตว์,แซนด์วิช,0.4146088,1.88
475,ความเชื่อ,แนวคิด,0.44810665,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.2462656,2.4
477,ความสนใจ,ดอกเบี้ย,0.1442789,0.1
478,ทัศนคติ,ความมั่นใจ,0.4262111,1.77
479,ถูกต้อง,ความยุติธรรม,0.3539482,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.41996405,2.19
481,ความลึก,ขนาด,0.44125855,2.92
482,สื่อกลาง,ข่าว,0.2570586,3.65
483,ผู้ชนะ,ผู้สมัคร,0.2656833,1.35
484,วันเกิด,วันที่,0.2991819,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.44297922,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.3847239,2.29
487,ทางออก,ทางเข้าประตู,0.3744607,3.33
488,ผู้ชาย,ทหารยาม,0.29032966,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.51157564,2.29
490,วิสกี้,เหล้าจิน,0.56823236,4.17
491,เลือด,ไขกระดูก,0.5779936,2.29
492,น้ำมัน,ตัวมิงค์,0.20544577,0.31
493,พื้น,ดาดฟ้า,0.3587702,1.25
494,หลังคา,พื้น,0.4128652,1.77
495,ประตู,พื้น,0.17338547,1.56
496,ไหล่,ศีรษะ,0.4610942,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.4945193,3.02
498,รถยนต์,การขนส่ง,0.38072613,3.23
499,ศอก,ข้อเท้า,0.4270553,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.4173355,3.65
501,ความเศร้าโศก,ความอัปยศ,0.50678396,3.65
502,การบริหาร,การจัดการ,0.64357245,7.19
503,การสื่อสาร,การสนทนา,0.5994291,7.92
504,มลพิษ,บรรยากาศ,0.33020052,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.62386423,3.85
506,วิทยาลัย,อาชีพ,0.34911314,1.56
507,หนังสือ,หัวข้อเรื่อง,0.3905651,2.29
508,สูตร,สมการ,0.25967455,6.56
509,หนังสือ,สารสนเทศ,0.28548804,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.10919239,0.1
511,ท้องฟ้า,จักรวาล,0.35952023,3.54
512,ประชากร,คน,0.39756155,5.94
