,w1,w2,predict,actual
67,เพลง,ผู้แสดง,0.32001916,1.41
68,ปืน,โน๊ตบุ๊ค,0.22970259,0.0
69,สารสื่อประสาท,ม่านตา,0.34790963,1.77
70,อักษร,ปากกา,0.2991093,1.78
71,ประสานเสียง,นักร้อง,0.51050127,2.36
72,ไม้,ผ้าห่ม,0.25210786,0.06
73,ทหาร,สันติภาพ,0.3499084,1.69
74,ชาวอังกฤษ,ชาวอเมริกัน,0.6898466,2.78
75,กิ้งก่า,จระเข้,0.514457,2.41
76,เงิน,เงินสด,0.5879231,3.7
77,ปลาหมึกพอล,ปลาหมึกยักษ์,0.8586933,3.48
78,ปฏิทิน,วันหยุด,0.23051544,1.98
79,เบส,สารเคมี,0.22631983,2.23
80,รัฐบาล,กิ้งก่า,0.13961664,0.13
81,เงินเยน,การฟอกเงิน,0.5008759,1.09
82,ดีพไมนด์,กูเกิ้ล ดีพไมนด์,0.68925524,2.95
83,หมากรุก,รุก,0.2347435,1.45
84,โคลง,ความงาม,0.09305306,0.8
85,คนงาน,สำนักงาน,0.29940635,1.58
86,เงินตรา,แลกเปลี่ยน,0.48112142,1.78
87,ใยสังเคราะห์,ฝ้าย,0.50408894,2.58
88,ศาล,ยุติธรรม,0.36942068,2.3
89,หาง,ท้าย,0.24631186,2.91
90,อุบัติเหตุ,หนังสือ,0.07758979,0.06
91,พายุ,ลม,0.37544563,2.77
92,เปียโน,ประสานเสียง,0.49987587,1.95
93,สุลต่าน,กระทรวง,0.18820898,0.72
94,ทะเลทราย,เนินทราย,0.39818949,2.5
95,การคูณ,การหาร,0.32684258,2.75
96,ไวรัส,เลือด,0.29264134,1.41
97,ยุคน้ำแข็ง,พระราชบัญญัติ,0.15013686,0.0
98,ดาบ,สภาพแวดล้อม,0.13552241,0.06
99,โรงเรียนประถม,ปากกา,0.12734756,0.78
100,จิ้งหรีด,ผู้สนับสนุน,0.12621593,0.0
101,ประติมากรรม,รูปปั้น,0.6207214,3.52
102,เว็บเบราเซอร์,ไฟร์ฟอกซ์,0.6280305,3.25
103,ฟอกซ์ เทอร์เรียร์,แคนอน,0.43784738,0.61
104,เอชเอสบีซี,ประเทศอังกฤษ,0.4398779,0.73
105,คัมภีร์ไบเบิ้ล,พระกิตติคุณ,0.40819594,1.81
106,ชุดเดรส,เต้นรำ,0.22278737,1.83
107,แถว,รายการ,0.089959055,2.03
108,กรง,คุก,0.2725,3.22
109,เรียงความ,การบ้าน,0.23481926,1.95
110,คอมพิวเตอร์,เครื่องจักร,0.31252152,3.02
111,หมีแพนด้า,หมีขาว,0.5250707,3.06
112,โรคประสาทพิการ,จิตใจ,0.51082087,1.34
113,รณรงค์,ลิง,0.10683435,0.25
114,ค่าคงที่ฟาราเดย์,เครื่องหลัง,0.3548323,0.06
115,วัง,ตึกระฟ้า,0.22795464,1.56
116,เฮลิคอปเตอร์,เครื่องบิน,0.52199644,2.88
117,มหาวิทยาลัยเคมบริดจ์,มหาวิทยาลัยออกซ์ฟอร์ด,0.8900996,3.16
118,ธง,เสา,0.26755926,2.19
119,หน้าต่าง,หลังคา,0.49085316,2.14
120,เกมการ์ด,ร่อน,0.21649028,0.09
121,มัลแวร์,เวิร์ม,0.18669152,3.11
122,ดาวเคราะห์,ดาวฤกษ์,0.778006,2.97
123,นักวิ่ง,นักกีฬา,0.39480257,3.02
124,เครื่องวัด,ร่ม,0.15186355,0.06
125,ไวไฟ,วิกิลีก,0.28594503,0.31
126,แล้ง,น้ำ,0.4602287,1.75
127,สนามบิน,ชิ้น,0.070233464,0.13
128,ออเคสตร้า,วงดนตรี,0.65474564,2.78
129,โมจิโต,โมฮิโต,0.73333037,3.05
130,แผนการสอน,การสอบ,0.56017685,2.05
131,ทฤษฎีบท,ทฤษฎี,0.8180869,3.45
132,โยโย,ของเล่น,0.32475063,2.53
133,พายุหิมะ,ฝน,0.56569636,2.05
134,นักประวัติศาสตร์,นักประวัติศาสตร์นิพนธ์,0.9204063,3.03
135,ซีเมนส์,รถไฟไฟฟ้า,0.44445243,0.41
136,ศตวรรษ,ปี,0.41952124,2.77
137,โลหะผสม,เหล็กกล้า,0.6027493,3.11
138,ผู้พิพากษา,ผู้พิพากษา,0.9999999,4.0
139,ความโกลาหล,ชั้นเรียน,0.21167192,0.31
140,การศึกษาทางไกล,อินเทอร์เน็ต,0.3343825,2.14
141,ทราย,เท้า,0.28105924,0.34
142,ไอเอ็มเอฟ,ธนาคารดอยซ์,0.54711556,2.13
143,นิตยสารการ์เดียน,นิตยสารไทม์,0.78437454,3.17
144,ตัวไหม,ทางสายไหม,0.45759854,0.0
145,อิสรภาพ,โอเอซิส,0.32130435,0.06
146,ไซโทพลาซึม,เลขโดด,0.27358255,0.13
147,นิกายโปรแตสแตนท์,ชาวคริสต์,0.6130871,2.55
148,ลีโอ นาร์โดดาวินชี,พระกระยาหารมื้อสุดท้าย,0.4746106,1.5
149,แผนที่,จัตุรัส,0.17004669,1.02
150,รัฐสภา,สภาคองเกรส,0.61297125,2.98
151,การระดมทุน,การพัฒนา,0.4381607,1.77
152,พยาธิวิทยา,โลหิตวิทยา,0.6998765,1.91
153,หุบเขา,พายุดีเปรสชัน,0.3740971,0.72
154,กล้องโทรทรรศน์,เก้าอี้,0.13070676,0.09
155,โลหะหนัก,เวที,0.04475815,0.14
156,โลกาภิวัฒน์,วีซ่า,0.107533574,0.81
157,ค้างคาว,แวมไพร์,0.32188094,1.98
158,รองหัวหน้า,เจ้าหน้าที่,0.41708642,2.19
159,ไฟฟ้า,กรณี,0.20199798,0.19
160,คนต่างด้าว,คนนอกพื้นที่,0.40666467,3.27
161,กระดุม,จักรเย็บผ้า,0.3378471,1.75
162,พ่อมด,สายเคเบิ้ล,0.26107204,0.0
163,นักปรัชญา,การแข่งขัน,0.12856834,0.58
164,ข้าวโพดคั่ว,โรงภาพยนตร์,0.2701188,1.8
165,การเกษตร,พืช,0.4995116,2.25
166,กวี,นักข่าว,0.3253095,0.89
167,อากาศ,คลื่น,0.3141153,1.23
168,อารยธรรม,วิถีการดำเนินชีวิต,0.41772848,2.61
169,หิมะ,น้ำแข็ง,0.62795573,2.92
170,สงครามโลกครั้งที่ 2,บีโธเฟ่น,0.3999452,0.25
171,แผงวงจรหลัก,เมนบอร์ด,0.34579483,3.66
172,สมาคม,เครื่องหมาย,0.16396107,0.84
173,อเล็กซานเดอร์มหาราช,ผู้พิชิต,0.352571,2.44
174,แอพ,กาแลคซี่,0.28458956,0.06
175,การคำนวณแบบคลาวด์,ฝน,0.11866613,0.25
176,โทรทัศน์,นักแสดงชาย,0.33969283,1.67
177,สันดอน,ทะเล,0.41986492,1.83
178,เส้นด้าย,ด้าย,0.57963747,4.0
179,ทางข้ามถนน,บุคคล,0.14617737,0.5
180,โปรตีน,ที่จับ,0.1957336,0.06
181,วงยูทู,โรนัลโด้,0.23143327,0.06
182,แอปเปิ้ล,ไอโฟน,0.4390206,1.92
183,เปปเปอร์มินท์,หมากฝรั่ง,0.3780599,2.27
184,โปสเตอร์,บทความ,0.2727706,1.55
185,ยูนิเซฟ,ราก,0.05837595,0.06
186,โรคเกลียดกลัวชาวต่างชาติ,ลัทธิเหยียดผิว,0.6109839,1.44
187,วูดดี อัลเลน,เลนส์,0.1991726,0.58
188,ตะเกียง,จีนนี่,0.33377022,1.61
189,กองทัพเรือ,เกาะ,0.29003504,0.97
190,กำแพง,ปราสาท,0.41197568,1.78
191,ไดโนเสาร์,ช้าง,0.24083684,2.14
192,หอนาฬิกา,หิน,0.35499448,0.38
193,ตะวันออกกลาง,แม่น้ำยูเฟรติส,0.35678098,1.63
194,ทุ่งหญ้า,ทุ่งหญ้า,0.9999999,4.0
195,กีต้าร์,ไวโอลิน,0.44550556,3.03
196,การทูต,การต่อรอง,0.43692204,2.22
197,แรงโน้มถ่วง,ดาวตก,0.3681227,1.53
198,ไอคิว,สถาบันเมนซ่า,0.2633792,1.75
199,ธงชาติอังกฤษ,ธง,0.53792834,2.95
200,แผ่นดินไหว,การสั่นสะเทือน,0.5344235,2.94
201,ทรัพย์สิน,หุ้น,0.31754336,2.38
202,ฮิบรู,เยรูซาเล็ม,0.5043741,2.31
203,มืดครึ้ม,พยากรณ์,0.22707477,1.02
204,พจนานุกรม,สารานุกรม,0.6625659,3.13
205,มินท์,พิพิธภัณฑ์,0.2744025,0.0
206,เก้าอี้,ม้านั่ง,0.58499044,3.31
207,ชาวสเปน,ความชื้น,0.18899411,0.06
208,กระป๋อง,ขวด,0.66678727,2.8
209,แมลงวัน,มด,0.39559433,2.5
210,ตำนาน,เรื่องเสียดสี,0.24984983,0.67
211,ใจกลางเมือง,รถประจำทาง,0.3716006,1.13
212,หาง,โบอิ้ง 747-200,0.24092256,0.78
213,งานศิลป์,ศิลปิน,0.53015584,2.31
214,นาโต้,พันธมิตร,0.20870967,2.52
215,กษัตริย์,ผู้ปกครอง,0.37308368,3.33
216,จังหวะ,จังหวะ,0.9999999,4.0
217,อเล็กซานเดอร์ เฟลมมิง,ยาเพนนิซิลิน,0.3319224,0.73
218,ฟลุ๊ต,ดนตรี,0.35740244,2.08
219,นกกระสานวล,ทะเลสาบ,0.32592866,1.53
220,ความหนืด,กระเซ็น,0.2942732,0.86
221,ฮาร์ดแวร์,เคส,0.27569395,1.36
222,แหวน,การหมั้น,0.42493185,2.28
223,ภาษาละติน,ภาษาเยอรมัน,0.6182054,2.63
224,ชนชั้นแรงงาน,โรงงาน,0.31763014,1.83
225,เชกสเปียร์,ดิกคินส์,0.56477267,2.22
226,ธนบัตร,นักบวช,0.117619544,0.13
227,เครื่องมือ,งาน,0.23291396,1.52
228,หมูแคระ,สัตว์พวกหมู,0.61334264,3.08
229,สิทธิเลือกตั้ง,ทางออก,0.23889576,0.48
230,ดวงดาว,ความสว่าง,0.3419018,1.83
231,ปลาเทราท์,กีตาร์,0.25292003,0.0
232,ดอลลาร์,เศรษฐี,0.19877848,1.48
233,ตัวเลข,เลข,0.59408027,4.0
234,ลมแรง,ผ้าห่ม,0.21523559,0.53
235,โอบามา,คลินตัน,0.63703257,2.38
236,ตัวประกอบ,ภาพยนตร์,0.37712923,2.23
237,ยูเวนตุส,บาเยิร์น มิวนิค,0.59045523,2.7
238,อากาศเปลี่ยน,ฝนตก,0.3851772,1.67
239,เอไอ,แบตเตอรี่,0.16670445,0.56
240,งานชิ้นเอก,โมนาลิซ่า,0.28866437,1.98
241,อาชญากรรม,การโจมตี,0.41027492,2.55
242,ราชาภิเษก,น้ำ,0.13207914,0.13
243,นักร้องนำ,สต๊าฟ,0.22794391,0.92
244,การแข่งขันรอบตัดเชือก,บาสเก็ตบอล,0.6029845,1.44
245,กองทัพ,การป้องกัน,0.29423177,1.86
246,ทะเลสาบ,เมฆ,0.25440183,0.63
247,สำนักสงฆ์,อาบน้ำฝักบัว,0.18066917,0.06
248,ภาษาแม่,ภาษา,0.7582241,2.72
249,ท่าเรือ,เสื้อคลุม,0.13086344,0.19
250,ปีศาจ,เทพ,0.28718978,2.52
251,ปริศนา,สัญลักษณ์,0.17622094,1.59
252,วิทยาเขต,มหาวิทยาลัย,0.71485454,2.48
253,อิสรภาพ,อิสรภาพ,1.0,4.0
254,ไต้ฝุ่น,ไซโคลน,0.3586502,3.28
255,คู่มือ,คู่มือแนะนำ,0.8292511,3.88
256,อีโบล่า,ไวรัสอีโบล่า,0.8689283,3.86
257,เจ้าหญิง,บิสกิต,0.25898743,0.38
258,รถไฟ,รถราง,0.6306448,3.55
259,ระบบนิเวศ,เศรษฐกิจ,0.46132347,0.91
260,ราชินีนาถ,ควีนหมากรุก,0.27795663,0.73
261,ทอง,สังกะสี,0.2319231,2.33
262,เคอร์เซอร์,มันฝรั่งทอด,0.30870953,0.06
263,อเมซอน,ป่า,0.33376122,2.22
264,เทนนิส,สถิติ,0.21205913,0.53
265,โบลซาโน,ทฤษฎีบท,0.34758493,0.63
266,ความสูงเหนือระดับน้ำทะเล,การแปลง,0.25157568,0.42
267,เรือ,ต้นไม้,0.2677529,0.31
268,บัลลังก์,ดาบ,0.32503414,0.91
269,ฝ้าย,เสื้อหนาว,0.3599651,1.69
270,เชอรี่,สตรอเบอรี่,0.38399735,2.78
271,อิสลาม,กุรอาน,0.4599047,2.33
272,มนุษย์นีเอนเดอร์ธัล,กีฬา,0.27790484,0.13
273,การเล่นพรรคเล่นพวก,กษัตริย์,0.2886046,0.56
274,บุคลิก,บุคคล,0.31488946,1.55
275,รถถัง,รถยนต์,0.2670381,2.52
276,ดาวพุธ,ดาวพฤหัส,0.87766856,2.94
277,หลอดลมอักเสบ ,ยาแก้ปวด,0.56443775,1.27
278,เลือด,ร่างกาย,0.5627272,2.17
279,ความกลัวอิสลาม,ไอซิส,0.4851451,1.3
280,ถักไหมพรม,เครื่องแบบ,0.37161672,0.77
281,ฮาดูป,จอสัมผัส,0.27193838,0.56
282,เชื่อเพลิงฟอสซิล,ฟอสซิล,0.79337436,2.39
283,ผ่าเหล่า,ชีวสังคมวิทยา,0.23483087,1.34
284,พี่สาว,พี่ชาย,0.7818112,2.98
285,ดินสอ,เรื่องราว,0.14812441,0.59
286,กลาก,โรคผิวหนัง,0.83131725,2.59
287,จักรพรรดิ,ผู้ครองรัฐ,0.46024776,2.67
288,มงกุฎ,กุญแจ,0.20029107,0.25
289,พีชคณิต,ปฏิบัติการ,0.25393945,0.47
290,ลูกสูบ,เครื่องยนต์,0.6243134,2.08
291,ทุนการศึกษา,ค่าเทอม,0.46868858,2.56
292,หนังสือ,ต้นฉบับ,0.29318145,1.84
293,ผกากรอง ,ดอกลิ้นมังกร,0.4896179,2.59
294,หลุมดำ,สุญญากาศ,0.22506806,2.52
295,จักรวรรดิ์เปอร์เซีย,พระเจ้าไซรัส,0.5163736,2.67
296,บทบรรณาธิการ,ข่าว,0.42696166,2.44
297,การตกแต่ง,ซอง,0.03504994,0.38
298,ฉลามวาฬ,ล็อบสเตอร์,0.33150655,1.98
299,ข้าวโพด,ข้าวโพด,1.0000001,4.0
300,โรคไบโพล่าร์,ปัญหา,0.339076,1.2
301,กรด,ด่าง,0.6181979,2.44
302,ศูนย์สัมบูรณ์ ,ไอ,0.15816218,0.92
303,การปฏิวัติเขียว,ทาสี,0.20790415,0.13
304,ระบบปฏิบัติการ,การเรียนรู้เชิงลึก,0.29160368,1.09
305,คณิตศาสตร์โอลิมปิก,ทฤษฎี,0.4052044,1.06
306,เอล นินโญ่,เส้นศูนย์สูตร,0.4251473,1.3
307,เครื่องหมาย,แก้ว,0.08950386,0.13
308,คฤหาสน์,ประติมากร,0.34239495,0.75
309,บรรยากาศ,โอโซน ,0.38521278,2.66
310,โล่,โล่กลมเล็ก,0.3262047,3.56
311,เหรียญ,การชำระเงิน,0.19244331,2.08
312,ข้าวโอ๊ต,ทุ่งนา,0.25935805,1.72
313,พระ,ไม้กางเขน,0.36404467,1.58
314,เรือปืน,ชายฝั่ง,0.4345134,1.33
315,หิน,เหมือง,0.4105958,2.17
316,ตำนาน,คุณธรรม,0.19765547,0.27
317,แชมป์,ผู้ชนะ,0.32648242,3.73
318,ลูกเต๋า,ลูกบาศก์,0.33206606,2.84
319,โทโพโลจี,โครงสร้าง,0.20061485,2.78
320,โบสถ์เล็ก,สายเคเบิ้ล,0.28556338,0.06
321,กระแสเงินสด,แม่น้ำ,0.23613116,0.06
322,ฆาตกรต่อเนื่อง,ฆาตกร,0.6578366,3.3
323,เมตริกซ์,โมเลกุล,0.41426533,0.89
324,แฟชั่น,สไตล์,0.44288367,2.95
325,ธัชวิทยา,ธง,0.10698884,1.22
326,สนธิสัญญามาสทริชต์,ยุโรป,0.3667187,1.91
327,น้ำพุร้อน,น้ำพุ,0.70941263,2.89
328,น้ำตาลซูโครส,คาร์โบไฮเดรต,0.6095389,2.38
329,ชายหาด,ชายฝั่ง,0.5565161,3.58
330,ตลาดหุ้น,การซื้อขายหุ้น,0.70349807,2.55
331,ประเพณี,หัตถกรรม,0.42672965,1.22
332,นิยาย,นักเขียน,0.61609083,2.08
333,แซนด์วิช,ซับเวย์,0.40191758,1.8
334,อคูสติก,เสียง,0.4483842,2.0
335,กีฬาฟันดาบ,ยิมนาสติก,0.49968058,2.14
336,นักเขียน,ของขวัญ,0.20362936,0.2
337,ป่าไม้,ไทเกอร์ วู้ด,0.11942211,0.06
338,เมฆ,หน้าต่าง,0.2280619,0.23
339,เจเพก,พีดีเอฟ,0.38238946,2.77
340,ผู้กำกับ,เจ้านาย,0.3101938,1.89
341,ภาษี,เบรกซิต,0.24821189,0.41
342,การผสมเกสรดอกไม้,เกสรดอกไม้ตัวผู้,0.76646835,2.17
343,วิดิโอเกม,เกมคอมพิวเตอร์,0.4047821,3.17
344,การรักษา,การผ่าตัด,0.572599,2.64
345,ข้าวเปลือก,มันฝรั่ง,0.3153436,1.38
346,การจดข้อความ,การมอบหมาย,0.4445654,0.58
347,หมาจิ้งจอก,เม็ดเลือด,0.24751629,0.0
348,โซเดียมคลอไรด์,เกลือ,0.58724385,3.22
349,รายได้,คุณภาพชีวิต,0.40809327,1.66
350,พินัยกรรม,ความตั้งใจ,0.33427933,1.16
351,เข็มทิศ,ช้าง,0.21441457,0.19
352,ภาคต่อ,กล้อง,0.19403683,0.22
353,ภาพยนตร์,ฟิล์ม,0.30118844,2.52
354,นายสิบ,ปืน,0.27581185,1.48
355,โรงโม่,เมล็ด,0.21633701,1.27
356,ไอศกรีม,อาหารเช้า,0.40659818,0.78
357,กุญแจ,ล็อค,0.48447242,2.25
358,โทรศัพท์มือถือ,โทรศัพท์,0.74184954,3.59
359,อนุบาล,เด็กก่อนวัยเรียน,0.5702471,3.22
360,โลกตะวันตก,เวสเทิร์นยูเนียน,0.42396575,2.39
361,กล้าไม้,ใบ,0.2756025,1.89
362,ฝน,ลูกเห็บ,0.61643326,1.97
363,ความสุข,ความเศร้า,0.5076515,2.56
364,ตัวไหม,หนอนผีเสื้อ,0.42887503,2.39
365,การเล่นเซิร์ฟ,กีฬาทางน้ำ,0.5474862,2.45
366,รถยนต์,รถบรรทุก,0.49682692,3.0
367,อาหาร,โปรแกรม,0.13990897,0.19
368,นิยายกราฟิก,หนังสือการ์ตูน,0.46360534,2.5
369,งู,กิ้งก่า,0.5166045,2.33
370,สับปะรด,สมาร์ทโฟน,0.16057263,0.06
371,วอลล์เปเปอร์,พื้นหลัง,0.3435081,3.63
372,เซลเซียส,ไมโครซอฟต์,0.22749755,0.06
373,รวม,อ้อย,0.098053984,0.06
374,ยีนส์,ผุ้หญิง,0.42748573,1.03
375,เมตริกซ์,เวกเตอร์,0.4208968,1.98
376,คาร์บอนไดออกไซด์,ซีโอทู,0.32093883,3.69
377,โค้ช,ผู้เล่น,0.435295,2.11
378,หิน,ไม้,0.3801874,1.8
379,ตัวชาร์จ,แผ่นดิสก์,0.32240754,0.67
380,ตันฉบับ,บทความ,0.29716426,1.89
381,จีเมล,ยาฮู,0.3661566,3.17
382,ตัวเก็บประจุ,ไดโอด,0.5487745,2.88
383,คอรัปชั่น,การโกง,0.54567796,3.81
384,โคคาโคล่า,โค้ก,0.5217745,3.92
385,เพลโต,อริสโตเติล,0.6554177,2.52
386,สงครามเย็น,สหภาพโซเวียต,0.6827091,2.3
387,หัวฉีด,ของเหลว,0.41378778,1.22
388,สัทวิทยา,จอภาพ,0.22189581,0.77
389,ซาร่า,ถุงน่อง,0.21169753,0.17
390,ฟุตบอล,ซอคเกอร์,0.3576246,3.73
391,เชื้อโรค,เชื้อโรค,1.0,4.0
392,สาธารณรัฐ,ดยุค,0.30664784,0.48
393,ลูกบอล,ทรงกลม,0.39314365,1.89
394,โมซาร์ท,สตาร์ วอร์ส,0.44713053,0.06
395,หน้ากาก,ปาร์ตี้,0.24083105,1.23
396,เกมแกรนด์ เตฟท์ ออโต,จีทีเอ,0.44478455,3.52
397,ทางหลวง,ถนน,0.6805222,2.97
398,ปฏิกิริยาลูกโซ่,เทอร์โมไดนามิกส์,0.3863651,2.06
399,ภาพประกอบ,ตุ่ม,0.079823196,0.13
400,มานุษยวิทยา,โบราณคดี,0.6020858,1.52
401,บริษัทเดล,เมืองดิงเกิล,0.39970705,0.31
402,น้ำผลไม้,ช้อน,0.3130995,0.16
403,บริษัทยาไฟเซอร์,ยา,0.21842664,2.14
404,รถบรรทุก,พัสดุ,0.27105093,1.56
405,อวัยวะรับสัมผัส,โมเลกุลโปรตีน,0.49774835,0.48
406,กูเกิลไดร์ฟ,คนขับรถ,0.26689562,0.06
407,มหาเศรษฐี,คนจรจัด,0.23364258,1.91
408,ตอน,บท,0.34632093,3.42
409,ค่าอนันต์,ศูนย์,0.18977045,1.41
410,คนใช้,ทาส,0.289128,2.91
411,คำเสริมท้าย,คำต่อท้าย,0.55410296,3.44
412,ภาวะโลกร้อน,ความร้อน,0.39847842,2.58
413,โกรทฮอร์โมน,ฮอร์โมนการเจริญเติบโต,0.72903186,3.8
414,ท้องฟ้า,ความฝัน,0.34829986,0.69
415,ราคาเสนอซื้อ,ลอนดอน,0.25068203,0.06
416,ปุ๋ย,การเติบโต,0.24484384,1.91
417,แฮชแท็ก,หัวข้อ,0.22098239,1.81
418,กลุ่มดาวนายพราน,กลุ่มดาว,0.7281155,2.67
419,นิทเช,เชลซี,0.3513382,0.25
420,การเคารพซึ่งกันและกัน,การแข่งขัน,0.20566605,1.08
421,สาขา,แขน,0.11337162,0.63
422,เหยื่อ,โทรศัพท์,0.14529791,0.25
423,ส่วนเบี่ยงเบนมาตรฐาน,การสะสม,0.4208789,0.19
424,หิมะถล่ม,หิมะ,0.7210535,2.34
425,ครู,นักเรียน,0.559405,2.25
426,ปศุสัตว์,โยเกิร์ต,0.17358403,0.5
427,การกีดกันทางเพศ ,การกีดกันทางเพศ,0.9879836,4.0
428,ขั้วโลกใต้,เต้นรำ,0.2580452,0.06
429,อัยการ,ทนาย,0.5637638,2.56
430,แรคเก็ต,ลูกบอล,0.22612226,1.17
431,สินเชื่อธนาคาร,หนี้,0.6329462,2.55
432,มุมมอง,ระยะทาง,0.20311001,0.47
433,เฟเดอเรอร์,ดีแลน,0.33846733,1.19
434,ทนายความ,แกลเลอรี่,0.15961497,0.06
435,อายุขัย,ค่าสถิติ,0.28013366,0.94
436,เยื่อหุ้มเซลล์,ตัวก่อไวรัส ,0.55727965,0.83
437,สหภาพยุโรป,มอสโคว์,0.3359026,1.2
438,โลก,เอเซีย,0.29980463,1.94
439,เพนท์,โฟโต้ชอป,0.4362022,2.31
440,วุฒิสภา,รัฐธรรมนูญ,0.6330525,2.08
441,ผักชีฝรั่ง,มัฟฟิน,0.30758592,0.75
442,จิตใจ,สมอง,0.48636854,2.06
443,รถเมอร์ซีเดส,รถโอเปิล,0.5971955,3.09
444,ฆ้อน,ฟัน,0.3064754,0.39
445,ยุคเรอเนซ็องส์,ยุคเรอเนซ็องส์,1.0,3.94
446,กระโปรง,นาฬิกา,0.18194035,0.66
447,โอเปร่า,ภาพยนตร์,0.4456076,1.58
448,ครู,ผู้สอน,0.5483026,3.94
449,ดวงอาทิตย์,สายเคเบิ้ล,0.123744756,0.06
450,การถดถอย,จีดีพี,0.46700826,1.38
451,ซีซาร์,จูเลียส ซีซาร์,0.8463713,3.45
452,คนไข้,เซสชั่น,0.1622598,0.25
453,พฤติกรรมนิยม,การบำบัด,0.34726837,0.97
454,จักรพรรดิ,รัฐธรรมนูญ,0.3002703,1.27
455,นักคณิตศาสตร์,แสดง,0.16896299,0.48
456,เอนโทรปี,สารสนเทศ,0.33698043,0.95
