,w1,w2,predict,actual
77,นก,นกกระเรียน,0.6590938,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.504579,7.6
79,น้องชาย,พระ,0.26250327,4.15
80,ปั้นจั่น,ดำเนินการ,0.19764592,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.57012343,5.9
82,การเดินทาง,รถยนต์,0.32513887,7.6
83,พระ,พยากรณ์,0.3059482,1.75
84,สุสาน,ป่าไม้,0.26519892,3.9
85,อาหาร,ไก่ตัวผู้,0.24596304,5.05
86,ชายฝั่ง,เนินเขา,0.41543812,5.15
87,ป่า,สุสาน,0.35325336,4.95
88,ชายฝั่ง,ป่า,0.3969205,5.75
89,พระ,ทาส,0.24770643,1.5
90,ชายฝั่ง,ป่า,0.3969205,5.85
91,เด็กหนุ่ม,พ่อมด,0.39828235,2.3
92,คอร์ด,ยิ้ม,0.25055575,0.5
93,กระจก,นักมายากล,0.0685072,2.15
94,เที่ยงวัน,เชือก,0.09610034,0.4
95,ไก่ตัวผู้,การเดินทาง,0.23156963,0.4
96,เงิน,ดอลล่าร์,0.47460112,8.1
97,เงิน,เงินสด,0.58205414,9.3
98,เงิน,สกุลเงิน,0.72221416,8.7
99,เงิน,ความร่ำรวย,0.3665967,7.5
100,เงิน,ทรัพย์สมบัติ,0.41390544,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.21281546,6.8
102,เงิน,ธนาคาร,0.45398042,7.8
103,เงิน,เงินมัดจำ,0.44525158,7.65
104,เงิน,ถอนเงิน,0.50070363,7.25
105,เงิน,ฟอกเงิน,0.42899427,7.05
106,เงิน,การดำเนินการ,0.24119909,3.55
107,เสือ,เสือจากัวร์,0.41674915,8.4
108,เสือ,สัตว์ตระกูลแมว,0.326109,7.4
109,เสือ,สัตว์กินเนื้อ,0.33268234,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.2898389,8.3
111,เสือ,สัตว์,0.30638704,9.0
112,เสือ,สิ่งมีชีวิต,0.22582556,8.3
113,เสือ,สัตว์ป่า,0.34617862,8.5
114,เสือ,สวนสัตว์,0.25204265,7.2
115,จิตวิทยา,จิตเวช,0.58706933,8.6
116,จิตวิทยา,ความวิตกกังวล,0.4369797,7.5
117,จิตวิทยา,กลัว,0.1940375,6.45
118,จิตวิทยา,ความหดหู่,0.33979666,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.22356181,7.0
120,จิตวิทยา,แพทย์,0.3861853,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.30484205,7.4
122,จิตวิทยา,จิตใจ,0.474139,7.9
123,จิตวิทยา,สุขภาพ,0.31859803,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.46621153,6.3
125,จิตวิทยา,กฎระเบียบ,0.26443887,3.9
126,จิตวิทยา,การรับรู้,0.4212287,5.6
127,ดาวเคราะห์,ดาว,0.49116006,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.4993979,7.9
129,ดาวเคราะห์,พระจันทร์,0.33444825,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.66317856,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.6488388,7.25
132,ดาวเคราะห์,อวกาศ,0.5586565,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.59318435,7.15
134,ที่มาก่อน,ตัวอย่าง,0.25779858,3.85
135,ที่มาก่อน,ข่าวสาร,0.19681157,2.7
136,ที่มาก่อน,การรับรู้,0.14992149,2.3
137,ที่มาก่อน,กฎหมาย,0.15250568,2.25
138,ที่มาก่อน,รวบรวม,0.24360839,2.9
139,ที่มาก่อน,กลุ่ม,0.2698131,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.3034784,6.2
141,ถ้วย,กาแฟ,0.39801076,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.33289808,7.8
143,ถ้วย,บทความ,0.11372754,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.28221157,4.5
145,ถ้วยรางวัล,วัตถุ,0.13805467,7.2
146,ถ้วย,สิ่ง,0.2603627,4.25
147,ถ้วย,ดื่ม,0.37001836,5.3
148,ถ้วย,อาหาร,0.2622057,5.9
149,ถ้วย,สสาร,0.18677203,5.35
150,ถ้วย,ของเหลว,0.26033768,4.0
151,เสือจากัวร์,แมว,0.2406469,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.7515411,8.65
153,พลังงาน,เลขานุการ,0.22422694,0.3
154,เลขาธิการ,วุฒิสภา,0.53187174,5.9
155,พลังงาน,ห้องทดลอง,0.28381228,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.32793525,6.25
157,อาวุธ,ความลับ,0.23533872,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.24397354,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.5882886,7.4
160,การสืบสวน,ความพยายาม,0.38910708,6.35
161,ดาวอังคาร,น้ำ,0.17807533,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.4503863,6.3
163,ข่าว,รายงาน,0.49979097,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.56976885,7.9
165,มโนภาพ,ภายนอก,0.3188658,4.75
166,ค้นพบ,ที่ว่าง,0.12948339,1.75
167,น้ำ,การรั่วซึม,0.38632205,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.31011754,0.5
169,วันพุธ,ข่าว,0.29249728,1.2
170,ไมล์,กิโลเมตร,0.49199793,7.4
171,คอมพิวเตอร์,ข่าว,0.17775173,4.1
172,อาณาเขต,พื้นผิว,0.30340937,5.25
173,บรรยากาศ,ทิวทัศน์,0.4906634,7.4
174,ประธาน,เหรียญรางวัล,0.2641411,4.7
175,สงคราม,กองทหาร,0.5127225,8.0
176,บันทึก,จำนวนเลข,0.33196414,5.0
177,ผิวหนัง,ดวงตา,0.49663538,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.5989814,7.5
179,ละครเวที,ประวัติศาสตร์,0.28772688,4.65
180,อาสาสมัคร,คำขวัญ,0.2169108,1.85
181,อคติ,จำได้,0.15121633,2.8
182,การตกแต่ง,กล้าหาญ,0.23002677,0.75
183,ศตวรรษ,ปี,0.41008383,7.3
184,ศตวรรษ,ชาติ,0.21889624,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.18446513,0.5
186,ล่าช้า,ข่าว,0.18189724,3.3
187,รัฐมนตรี,พรรค,0.39868286,7.1
188,สันติภาพ,แผน,0.15526591,3.95
189,ส่วนน้อย,สันติภาพ,0.22172259,1.9
190,ความพยายาม,สันติภาพ,0.3945471,2.5
191,รัฐบาล,วิกฤตการณ์,0.47229943,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.42390957,7.55
193,การเคลื่อนกำลังพล,การถอน,0.4304038,6.65
194,พลังงาน,ช่วงวิกฤต,0.18555924,4.3
195,การประกาศ,ข่าว,0.31449446,7.3
196,การประกาศ,พยายาม,0.16715772,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.3881851,7.3
198,ความพิการ,ความตาย,0.41653985,4.7
199,เหยื่อ,ฉุกเฉิน,0.26103538,3.7
200,รักษา,การกู้คืน,0.38051406,6.75
201,วารสาร,สมาคม,0.39083043,3.05
202,แพทย์,บุคลากร,0.36522233,7.4
203,แพทย์,หนี้สิน,0.11579454,1.6
204,หนี้สิน,ประกัน,0.2948744,4.0
205,โรงเรียน,ศูนย์กลาง,0.20008212,4.0
206,เหตุผล,ความดันโลหิตสูง,0.17659,1.6
207,เหตุผล,เกณฑ์,0.23168795,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.38332504,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.935967,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.19293067,4.15
211,ตาย,แถว,0.21545006,1.0
212,ตาย,นักโทษ,0.3772137,4.1
213,ทนายความ,หลักฐาน,0.39031208,6.8
214,ชีวิต,ความตาย,0.5050253,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.21024445,3.1
216,คำ,ความคล้ายคลึง,0.2382115,3.85
217,คณะกรรมการ,การแนะนำ,0.3167638,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.20419212,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.55974585,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.20071906,0.7
221,สันติภาพ,ประกัน,0.12238252,1.1
222,ดินแดน,กิโลเมตร,0.268344,3.85
223,เดินทาง,กิจกรรม,0.27621117,5.0
224,การแข่งขัน,ราคา,0.15603855,4.8
225,ผู้บริโภค,ความมั่นใจ,0.3028691,4.9
226,ผู้บริโภค,พลังงาน,0.3199697,4.15
227,คำถาม,สนามบิน,0.1302581,1.4
228,รถยนต์,เที่ยวบิน,0.17408448,3.45
229,สินเชื่อ,บัตร,0.3622006,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.2756989,6.5
231,โรงแรม,การจอง,0.23996267,7.4
232,ร้านขายของชำ,เงิน,0.21111396,6.8
233,การลงทะเบียน,การเรียบเรียง,0.31622285,3.15
234,การจัดเตรียม,ที่พัก,0.23045474,4.3
235,เดือน,โรงแรม,0.19661146,2.8
236,รูปแบบ,ชนิด,0.41109812,6.7
237,การมาถึง,โรงแรม,0.18447642,3.8
238,เตียงนอน,ตู้,0.3832447,7.4
239,ตู้,เสื้อผ้า,0.30034783,7.7
240,สถานการณ์,สรุป,0.27696478,4.25
241,สถานการณ์,การแยกตัว,0.26686543,2.7
242,ความยุติธรรม,สนใจ,0.16714114,3.05
243,ทิศทาง,การรวมกัน,0.29586086,3.3
244,ถนน,ตำแหน่ง,0.11867032,4.45
245,ถนน,ถนนหลัก,0.71909434,8.0
246,ถนน,แนวตึก,0.3410796,5.2
247,ถนน,เด็ก,0.14690231,2.3
248,รายการ,ความใกล้ชิด,0.07207925,2.75
249,รายการ,หมวด,0.28688955,6.2
250,เซลล์,โทรศัพท์,0.083487615,2.95
251,การผลิต,การเดินด้วยเท้า,0.31184858,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.31604278,5.6
253,สื่อมวลชน,การทำการค้า,0.29583442,4.0
254,สื่อมวลชน,ผลประโยชน์,0.2971137,5.4
255,เงินปันผล,การจ่ายเงิน,0.5373687,6.5
256,เงินปันผล,การคำนวณ,0.34671998,7.1
257,การคำนวณ,การคำนวณ,0.9999999,9.6
258,เงินตรา,ตลาด,0.30649385,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.50724643,7.9
260,น้ำมัน,คลังสินค้า,0.2265392,5.8
261,การประกาศ,การผลิต,0.3057913,2.1
262,การประกาศ,การเตือน,0.4157228,7.8
263,กำไร,การเตือน,0.2054028,1.6
264,กำไร,ความสูญเสีย,0.33906543,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.84108436,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.869424,9.2
267,สกุลเงินดอลลาร์,กำไร,0.5196544,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.33367324,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5679719,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.37102294,7.1
271,โทรศัพท์,อุปกรณ์,0.26500505,6.9
272,อุปกรณ์,ผู้ผลิต,0.41304898,5.8
273,หรูหรา,รถยนต์,0.26195422,4.9
274,ห้า,เดือน,0.29984334,3.35
275,รายงาน,ได้รับ,0.27756238,3.9
276,นักลงทุน,รายได้,0.34172845,7.0
277,ของเหลว,น้ำ,0.4727831,8.6
278,กีฬาเบสบอล,ฤดู,0.2382942,3.8
279,เกม,ชัยชนะ,0.4611359,6.5
280,เกม,ทีม,0.49956125,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.72167164,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.22092354,6.3
283,เกมกีฬา,เอาชนะ,0.34605226,6.6
284,เจ็ด,ลำดับ,0.25544906,5.85
285,อาหารทะเล,ทะเล,0.51949304,7.0
286,อาหารทะเล,อาหาร,0.631364,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.49846476,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.44378096,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.3254818,5.9
290,อาหาร,การเตรียม,0.34567136,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.30683807,4.4
292,เริ่ม,ปี,0.3440168,2.4
293,เริม,การแข่งขัน,0.09568764,4.2
294,เกม,รอบ,0.2535592,6.75
295,มวย,จำนวนยก,0.14641714,8.0
296,ชนะเลิศ,การแข่งขัน,0.47286278,6.95
297,การต่อสู้,การเอาชนะ,0.5026031,6.7
298,เส้น,ประกัน,0.12314405,1.2
299,วัน,ฤดูร้อน,0.24010795,3.25
300,ฤดูร้อน,ภัยแล้ง,0.29120967,6.75
301,ฤดูร้อน,ธรรมชาติ,0.2689869,7.0
302,วัน,รุ่งอรุณ,0.2789061,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.4091866,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.53209233,7.4
305,ธรรมชาติ,ผู้ชาย,0.25330392,4.95
306,ผู้ชาย,ผู้หญิง,0.873659,7.2
307,ผู้ชาย,ผู้ปกครอง,0.17354655,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0,10.0
309,สบู่,อุปรากร,0.11217364,0.9
310,อุปรากร,การแสดงบนเวที,0.3984516,7.55
311,ชีวิต,บทเรียน,0.41578138,5.4
312,จดจ่อ,ชีวิต,0.295746,2.05
313,การผลิต,กลุ่มคนงาน,0.34014726,7.0
314,โทรทัศน์,ฟิล์ม,0.18638378,6.6
315,คู่รัก,ทะเลาะวิวาท,0.3069086,5.2
316,คนดู,ต่อเนื่องกัน,0.24007027,3.1
317,ความเป็นไปได้,เด็กหญิง,0.047052957,1.5
318,ประชากร,การพัฒนา,0.2974262,5.5
319,จริยธรรม,สำคัญ,0.30492327,5.5
320,จริยธรรม,แต่งงาน,0.14398736,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.8392152,8.1
322,เพศ,ความเท่าเทียม,0.3390762,7.55
323,ความผันแปร,ทัศนคติ,0.35017845,5.1
324,ครอบครัว,การวางแผน,0.30306464,5.7
325,อุปรากร,อุตสาหกรรม,0.20844088,1.3
326,น้ำตาล,เข้าใกล้,0.12207444,1.1
327,ฝึกฝน,สถาบัน,0.21922134,7.15
328,กระทรวง,วัฒนธรรม,0.42581785,5.7
329,ปัญหา,ท้าทาย,0.35524094,5.9
330,ขนาด,คุณสมบัติเด่น,0.23370163,3.05
331,ประเทศ,พลเมือง,0.33434182,7.7
332,ดาวเคราะห์,ประชาชน,0.17953344,2.15
333,การพัฒนา,ประเด็น,0.3021648,4.0
334,ประสบการณ์,ดนตรี,0.27448046,5.75
335,ดนตรี,โครงการ,0.15212008,4.9
336,กระจก,โลหะ,0.3696141,4.6
337,อลูมิเนียม,โลหะผสม,0.52216494,7.9
338,โอกาส,น่าเชื่อถือ,0.14339401,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.389247,4.5
340,คอนเสิร์ต,พรสวรรค์,0.23603578,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.90772694,8.0
342,พิพิธภัณฑ์,โรงละคร,0.57053983,7.0
343,การสังเกต,สถาปัตยกรรม,0.2628173,3.8
344,อวกาศ,โลก,0.3830916,7.6
345,การสงวน,โลก,0.18107544,2.8
346,การเข้า,ตั๋ว,0.15393107,6.6
347,ฝนตกปรอยๆ,พายุ,0.558721,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.53935784,5.35
349,สภาพอากาศ,พยากรณ์,0.32367975,8.0
350,ความหายนะ,พื้นที่,0.19879827,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.40108597,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.39646184,3.85
