,w1,w2,predict,actual
237,การมาถึง,โรงแรม,0.1533661,3.8
238,เตียงนอน,ตู้,0.38615447,7.4
239,ตู้,เสื้อผ้า,0.3017909,7.7
240,สถานการณ์,สรุป,0.28529623,4.25
241,สถานการณ์,การแยกตัว,0.3280691,2.7
242,ความยุติธรรม,สนใจ,0.16019215,3.05
243,ทิศทาง,การรวมกัน,0.28897804,3.3
244,ถนน,ตำแหน่ง,0.12376344,4.45
245,ถนน,ถนนหลัก,0.66629136,8.0
246,ถนน,แนวตึก,0.32716697,5.2
247,ถนน,เด็ก,0.10721263,2.3
248,รายการ,ความใกล้ชิด,0.08898656,2.75
249,รายการ,หมวด,0.31775025,6.2
250,เซลล์,โทรศัพท์,0.048497245,2.95
251,การผลิต,การเดินด้วยเท้า,0.26374257,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.36572745,5.6
253,สื่อมวลชน,การทำการค้า,0.29988474,4.0
254,สื่อมวลชน,ผลประโยชน์,0.31994894,5.4
255,เงินปันผล,การจ่ายเงิน,0.58093315,6.5
256,เงินปันผล,การคำนวณ,0.37637317,7.1
257,การคำนวณ,การคำนวณ,1.0000001,9.6
258,เงินตรา,ตลาด,0.3249156,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.5409487,7.9
260,น้ำมัน,คลังสินค้า,0.20295064,5.8
261,การประกาศ,การผลิต,0.35318896,2.1
262,การประกาศ,การเตือน,0.44164655,7.8
263,กำไร,การเตือน,0.2037173,1.6
264,กำไร,ความสูญเสีย,0.32626414,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.84639037,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.8221588,9.2
267,สกุลเงินดอลลาร์,กำไร,0.5346703,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.32457718,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5652275,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.35042948,7.1
271,โทรศัพท์,อุปกรณ์,0.29062146,6.9
272,อุปกรณ์,ผู้ผลิต,0.42951116,5.8
273,หรูหรา,รถยนต์,0.21601921,4.9
274,ห้า,เดือน,0.3572443,3.35
275,รายงาน,ได้รับ,0.2732766,3.9
276,นักลงทุน,รายได้,0.35735947,7.0
277,ของเหลว,น้ำ,0.51249397,8.6
278,กีฬาเบสบอล,ฤดู,0.24116269,3.8
279,เกม,ชัยชนะ,0.43169898,6.5
280,เกม,ทีม,0.49586868,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.6763347,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.22201471,6.3
283,เกมกีฬา,เอาชนะ,0.36170772,6.6
284,เจ็ด,ลำดับ,0.28854004,5.85
285,อาหารทะเล,ทะเล,0.5030983,7.0
286,อาหารทะเล,อาหาร,0.6393354,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.52041686,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.453368,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.35991547,5.9
290,อาหาร,การเตรียม,0.2628466,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.2474849,4.4
292,เริ่ม,ปี,0.30313927,2.4
293,เริม,การแข่งขัน,0.12394584,4.2
294,เกม,รอบ,0.21779342,6.75
295,มวย,จำนวนยก,0.16910064,8.0
296,ชนะเลิศ,การแข่งขัน,0.42724207,6.95
297,การต่อสู้,การเอาชนะ,0.5196396,6.7
298,เส้น,ประกัน,0.07945589,1.2
299,วัน,ฤดูร้อน,0.24505672,3.25
300,ฤดูร้อน,ภัยแล้ง,0.2754941,6.75
301,ฤดูร้อน,ธรรมชาติ,0.24166887,7.0
302,วัน,รุ่งอรุณ,0.2459649,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.42249388,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.55045587,7.4
305,ธรรมชาติ,ผู้ชาย,0.20522663,4.95
306,ผู้ชาย,ผู้หญิง,0.86420757,7.2
307,ผู้ชาย,ผู้ปกครอง,0.14914922,5.75
308,ฆาตกรรม,ฆาตกรรม,0.9999999,10.0
309,สบู่,อุปรากร,0.1486746,0.9
310,อุปรากร,การแสดงบนเวที,0.42939952,7.55
311,ชีวิต,บทเรียน,0.43043244,5.4
312,จดจ่อ,ชีวิต,0.32166836,2.05
313,การผลิต,กลุ่มคนงาน,0.3281463,7.0
314,โทรทัศน์,ฟิล์ม,0.19798332,6.6
315,คู่รัก,ทะเลาะวิวาท,0.32336017,5.2
316,คนดู,ต่อเนื่องกัน,0.16384262,3.1
317,ความเป็นไปได้,เด็กหญิง,0.071784645,1.5
318,ประชากร,การพัฒนา,0.32052368,5.5
319,จริยธรรม,สำคัญ,0.3272749,5.5
320,จริยธรรม,แต่งงาน,0.1625744,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.82794094,8.1
322,เพศ,ความเท่าเทียม,0.34203658,7.55
323,ความผันแปร,ทัศนคติ,0.35381606,5.1
324,ครอบครัว,การวางแผน,0.3149706,5.7
325,อุปรากร,อุตสาหกรรม,0.18863042,1.3
326,น้ำตาล,เข้าใกล้,0.11535147,1.1
327,ฝึกฝน,สถาบัน,0.24363278,7.15
328,กระทรวง,วัฒนธรรม,0.45192775,5.7
329,ปัญหา,ท้าทาย,0.3405345,5.9
330,ขนาด,คุณสมบัติเด่น,0.24298666,3.05
331,ประเทศ,พลเมือง,0.41582975,7.7
332,ดาวเคราะห์,ประชาชน,0.13999116,2.15
333,การพัฒนา,ประเด็น,0.30650213,4.0
334,ประสบการณ์,ดนตรี,0.29206523,5.75
335,ดนตรี,โครงการ,0.1420137,4.9
336,กระจก,โลหะ,0.4142379,4.6
337,อลูมิเนียม,โลหะผสม,0.5524735,7.9
338,โอกาส,น่าเชื่อถือ,0.1651868,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.4348735,4.5
340,คอนเสิร์ต,พรสวรรค์,0.22867665,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.88140416,8.0
342,พิพิธภัณฑ์,โรงละคร,0.5609172,7.0
343,การสังเกต,สถาปัตยกรรม,0.20965615,3.8
344,อวกาศ,โลก,0.36358926,7.6
345,การสงวน,โลก,0.23030089,2.8
346,การเข้า,ตั๋ว,0.06261989,6.6
347,ฝนตกปรอยๆ,พายุ,0.55983645,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.51192623,5.35
349,สภาพอากาศ,พยากรณ์,0.286856,8.0
350,ความหายนะ,พื้นที่,0.21622786,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.36066046,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.36656806,3.85
