,w1,w2,predict,actual
163,ทาง,มารยาท,0.20312673,0.21
164,หนู,แมว,0.42407495,2.5
165,ตำรวจ,นายอำเภอ,0.47604045,3.23
166,ความตาย,พิธีฝังศพ,0.40805408,3.54
167,เพลง,ทำนอง,0.548598,3.75
168,เบียร์,แอลกอฮอล์,0.47882903,5.21
169,ปาก,ริมฝีปาก,0.5534968,5.94
170,พายุ,พายุเฮอริเคน,0.7786397,7.19
171,ภาษี,รายได้,0.41200286,2.81
172,ดอกไม้,สีม่วง,0.3734549,0.52
173,กระดาษ,กระดาษแข็ง,0.7548697,6.15
174,ชั้น,เพดาน,0.2676791,1.35
175,ชายหาด,ชายทะเล,0.7023587,8.13
176,ไม้เรียว,ผ้าม่าน,0.16198768,0.0
177,สุนัข,สุนัขจิ้งจอก,0.5289499,5.63
178,ถนน,ตรอก,0.55296,4.38
179,เรือ,ดาดฟ้าเรือ,0.61534315,3.44
180,รถยนต์,แตรรถยนต์,0.69509315,3.54
181,เพื่อน,แขก,0.3021098,1.46
182,นายจ้าง,ลูกจ้าง,0.8303483,3.02
183,มือ,ข้อมือ,0.39237848,3.75
184,ลูกบอล,ปืนใหญ่,0.27298436,0.21
185,แอลกอฮอล์,บรั่นดี,0.35093817,5.52
186,ชัยชนะ,ชัยชนะ,1.0,10.0
187,โทรศัพท์,บูธ,0.15699679,0.1
188,ประตู,ทางเข้าประตู,0.6948734,4.58
189,โรงแรมม่านรูด,โรงแรม,0.48983118,6.15
190,เสื้อผ้า,ผ้า,0.5185738,4.38
191,สเต็ก,เนื้อสัตว์,0.5027339,4.27
192,เล็บ,หัวแม่มือ,0.4079471,3.02
193,วงดนตรี,วงออเคสตรา,0.6685794,6.35
194,หนังสือ,ไบเบิล,0.4068598,5.1
195,ธุรกิจ,อุตสาหกรรม,0.5429265,4.58
196,ฤดูหนาว,ฤดูกาล,0.39913392,5.52
197,ทศวรรษ,ศตวรรษ,0.611136,5.21
198,แอลกอฮอล์,จิน,0.12096378,3.54
199,หมวก,เสื้อโค้ท,0.5178135,2.81
200,หน้าต่าง,ประตู,0.4829291,2.92
201,แขน,ข้อมือ,0.5469161,3.13
202,บ้าน,อพาร์ทเม้น,0.38633832,4.27
203,กระจก,คริสตัล,0.37881795,1.25
204,ไวน์,บรั่นดี,0.47334352,4.79
205,ผู้สร้าง,ผู้สร้าง,1.0,10.0
206,อาหารค่ำ,อาหารเช้า,0.6841142,3.23
207,แขน,กล้ามเนื้อ,0.47221923,3.02
208,ฟอง,น้ำสบู่,0.49323398,2.92
209,ขนมปัง,แป้ง,0.547882,3.96
210,ความตาย,โศกนาฏกรรม,0.50716686,4.9
211,ขาดแคลน,การมีอยู่,0.3143611,1.04
212,ปืน,ปืนใหญ่,0.51611775,6.15
213,หญ้า,ใบมีด,0.27422994,0.63
214,ลูกบอล,ตะกร้า,0.36842367,0.52
215,ท่อ,สวน,0.20359239,0.1
216,เด็กผู้ชาย,เด็ก,0.541522,6.35
217,โบสถ์,คณะประสานเสียง,0.36183858,1.88
218,เสื้อผ้า,ลิ้นชัก,0.30568886,1.46
219,หอคอย,ระฆัง,0.29314068,2.08
220,บิดา,ผู้ปกครอง,0.48618594,6.35
221,โรงเรียน,เกรด,0.13040388,2.92
222,ผู้ปกครอง,ผู้ใหญ่,0.40802497,4.69
223,บาร์,คุก,0.20107782,0.42
224,รถยนต์,ทางหลวง,0.26446116,3.23
225,พจนานุกรม,คำนิยาม,0.41354302,3.75
226,ประตู,ห้องใต้ดิน,0.33841842,1.25
227,กองทัพบก,กองทหาร,0.50140446,4.69
228,โลหะ,อลูมิเนียม,0.6406576,4.69
229,เก้าอี้,ม้านั่ง,0.5604361,6.56
230,เมฆ,หมอก,0.45319632,5.63
231,เด็กผู้ชาย,บุตรชาย,0.31952813,5.31
232,น้ำ,น้ำแข็ง,0.43393362,4.9
233,เตียง,ผ้าห่ม,0.48187688,3.13
234,อัยการ,ทนายความ,0.6486621,4.48
235,พื้นที่,โซน,0.38358787,6.46
236,ธุรกิจ,บริษัท,0.5329812,4.79
237,เสื้อผ้า,ผ้า,0.5185738,4.17
238,เสื้อกันหนาว,แจ็คเก็ต,0.70275384,6.35
239,เงิน,เงินทุน,0.4726213,6.04
240,มือ,เท้า,0.4989566,3.23
241,แอลกอฮอล์,ค็อกเทล,0.38375723,5.42
242,หลา,นิ้ว,0.28088722,3.33
243,โมเลกุล,อะตอม,0.5996472,4.69
244,เลนส์,กล้องถ่ายรูป,0.5532478,3.85
245,อาหาร,อาหารเย็น,0.64478916,5.73
246,ตา,น้ำตา,0.35931712,3.85
247,พระเจ้า,ปีศาจ,0.29277438,1.35
248,ห่วง,เข็มขัด,0.30247155,0.63
249,หนู,หนู,1.0,10.0
250,เครื่องยนต์,เครื่องยนต์,0.9999999,10.0
251,รถ,แท็กซี่,0.41084346,6.56
252,แมว,สิงโต,0.31755626,3.96
253,ขนาด,ขนาด,1.0,10.0
254,ความจริง,จินตนาการ,0.36184648,1.25
255,ประตู,ประตู,1.0,10.0
256,แมว,สัตว์เลี้ยง,0.526952,5.42
257,ดีบุก,อลูมิเนียม,0.39266714,3.54
258,กระดูก,กราม,0.45366335,3.75
259,ธัญพืช,ข้าวสาลี,0.70922875,5.42
260,บ้าน,กุญแจ,0.17255071,2.71
261,เลือด,เนื้อ,0.3097941,2.71
262,ประตู,ทางเดิน,0.27708185,1.56
263,พระเจ้า,วิญญาณ,0.4429981,1.15
264,สมรรถภาพ,สมรรถภาพ,1.0,10.0
265,ความอุดมสมบูรณ์,ความอุดมสมบูรณ์,1.0,10.0
266,โซฟา,เก้าอี้,0.67914844,5.63
267,ผนัง,อิฐ,0.56471235,3.02
268,เขา,กลอง,0.25300938,0.0
269,อวัยวะ,ตับ,0.48032957,5.1
270,ความแข็งแรง,ความแข็งแรง,1.0,9.38
271,วลี,คำ,0.5129667,6.98
272,วงดนตรี,ขบวนแห่,0.31632414,2.81
273,ท้อง,เอว,0.35636488,3.65
274,เมฆ,พายุ,0.42600682,2.81
275,ความปิติยินดี,ความภาคภูมิใจ,0.5622586,6.04
276,สัญญาณรบกวน,เสียงอึกทึก,0.32595316,3.13
277,ฝน,หมอก,0.46001178,3.33
278,เบียร์,เครื่องดื่ม,0.64168465,5.42
279,ผู้ชาย,ลุง,0.23034236,4.38
280,แอปเปิ้ล,น้ำผลไม้,0.42568827,4.06
281,ชาญฉลาด,ตรรกะ,0.3314484,3.96
282,การสื่อสาร,ภาษา,0.34683484,5.83
283,ขนมิงค์,ขนสัตว์,0.23066328,6.04
284,ฝูงชน,ฝูงชน,1.0,9.58
285,ฝั่งทะเล,ชายฝั่ง,0.78054607,6.56
286,ลวด,เชือก,0.48874912,4.27
287,นก,ไก่งวง,0.3327033,4.38
288,เตียง,เปล,0.34716794,4.69
289,ความสามารถ,ความสามารถ,0.9999999,10.0
290,เมฆ,หมอก,0.45319632,4.79
291,อาหารมื้อเย็น,อาหาร,0.7808406,6.15
292,บาร์,กรง,0.12936707,0.1
293,น้ำ,เกลือ,0.43111572,0.63
294,ความรู้สึก,สัญชาตญาณ,0.5453852,6.15
295,สถานการณ์,เงื่อนไข,0.29148898,2.5
296,อาชญากรรม,โจรกรรม,0.52507037,5.0
297,สไตล์,แฟชั่น,0.47355887,5.21
298,เขตแดน,ชายแดน,0.51121646,5.73
299,แขน,ร่างกาย,0.3021478,4.38
300,เรือ,รถ,0.36022553,3.02
301,แซนด์วิช,อาหารกลางวัน,0.44938362,3.23
302,เจ้าสาว,เจ้าหญิง,0.52585316,1.77
303,นางเอก,พระเอก,0.78047544,3.02
304,รถ,วัด,0.15636906,0.1
305,แมลง,ผึ้ง,0.37538713,5.31
306,เปล,เปล,1.0,9.9
307,สัตว์,คน,0.3120147,3.13
308,กัญชา,สมุนไพร,0.40683165,5.21
309,เตียง,โรงพยาบาล,0.31532896,2.29
310,แก้ม,ลิ้น,0.43661708,2.71
311,แผ่นดิสก์,คอมพิวเตอร์,0.35175553,3.02
312,เส้นโค้ง,มุม,0.38695917,2.19
313,หญ้า,ตะไคร่น้ำ,0.43771744,1.98
314,โรงเรียน,กฎหมาย,0.1788695,0.63
315,เท้า,หัว,0.35317013,2.29
316,แม่,ผู้ปกครอง,0.32193112,5.73
317,ทันตแพทย์,ทันตแพทย์,0.9999999,10.0
318,เหล้า,วิสกี้,0.58241016,6.04
319,ปาก,ฟัน,0.42102262,3.96
320,อาหารเช้า,เบคอน,0.48704472,3.23
321,ห้องน้ำ,ห้องนอน,0.8193898,3.13
322,จาน,ชาม,0.60746896,5.21
323,เนื้อ,เบคอน,0.4123426,5.0
324,อากาศ,ฮีเลียม,0.38886186,4.06
325,คนงาน,ลูกจ้าง,0.5678584,7.29
326,ร่างกาย,หน้าอก,0.2966928,3.54
327,ลูกชาย,พ่อ,0.6982224,2.6
328,หัวใจ,ศัลยกรรม,0.3917299,0.83
329,ผู้หญิง,เลขานุการ,0.20274237,1.15
330,ผู้ชาย,พ่อ,0.3126146,3.44
331,ชายหาด,เกาะ,0.53672296,2.92
332,เรื่องราว,หัวข้อ,0.24985479,2.5
333,เกมส์,ความสนุกสนาน,0.4095701,3.23
334,วันสุดสัปดาห์,สัปดาห์,0.6611246,3.33
335,คู่สามีภรรยา,คู่,0.4583372,4.58
336,ผู้หญิง,ภรรยา,0.3990999,3.44
337,แกะ,ปศุสัตว์,0.21777147,3.65
338,กระเป๋าเหรียญ,กระเป๋า,0.68202144,6.04
339,เพดาน,โบสถ์,0.29301715,1.04
340,ถั่ว,กาแฟ,0.42089212,0.94
341,ไม้,กระดาษ,0.35950845,2.4
342,ด้านบน,ด้านข้าง,0.5187092,3.23
343,อาชญากรรม,หลอกลวง,0.34355488,3.33
344,เจ็บปวด,เสียหาย,0.28336814,2.6
345,คนรัก,สหาย,0.32748237,3.85
346,ตอนเย็น,พลบค่ำ,0.56750023,6.88
347,พ่อ,ลูกสาว,0.69123036,2.81
348,ไวน์,สุรา,0.42738572,5.31
349,วัว,แพะ,0.6268234,3.33
350,ความเชื่อ,ความเห็น,0.3226137,2.4
351,ความจริง,ภาพมายา,0.51555514,1.67
352,ข้อสัญญา,ข้อตกลง,0.6615932,7.4
353,ความมั่งคั่ง,ความยากจน,0.4414399,2.19
354,อุบัติเหตุ,ภาวะฉุกเฉิน,0.41369393,4.17
355,การต่อสู้,ชัยชนะ,0.38879743,2.92
356,เพื่อน,ครู,0.30758536,1.04
357,ความเจ็บป่วย,การติดเชื้อ,0.53706896,5.0
358,เกมส์,เคล็ดลับ,0.17552847,1.25
359,พี่ชาย,บุตรชาย,0.64038134,2.6
360,ป้า,หลานชาย,0.44513768,2.71
361,พี่ชาย,บุตรชาย,0.64038134,2.5
362,ป้า,หลานชาย,0.44513768,2.71
363,โอ๊ก,เมเปิ้ล,0.45529157,3.75
364,ผึ้ง,ราชินี,0.31880143,1.98
365,รถยนต์,จักรยาน,0.3526386,4.27
366,เป้าหมาย,การแสวงหา,0.30284703,3.44
367,สิงหาคม,เดือน,0.4285808,5.0
368,กองทัพบก,กลุ่มทหาร,0.47684905,4.17
369,ก้อนเมฆ,สภาพอากาศ,0.13907288,3.54
370,แพทย์,คุณหมอ,0.6341515,8.85
371,หุบเขาลึก,หุบเขา,0.8601093,8.23
372,แม่น้ำ,หุบเขา,0.5763423,2.08
373,ดวงอาทิตย์,ท้องฟ้า,0.6682808,3.23
374,เป้า,ลูกศร,0.23398602,2.6
375,ช็อคโกแลต,พาย,0.41073388,2.4
376,สภาวะแวดล้อม,สถานการณ์,0.39303297,2.5
377,ความเห็น,ตัวเลือก,0.19362083,2.6
378,จังหวะ,ทำนอง,0.42246225,5.63
379,ไส้พุง,เส้นประสาท,0.3316245,1.88
380,วัน,รุ่งอรุณ,0.25570962,1.77
381,ปศุสัตว์,เนื้อวัว,0.33530194,3.13
382,คุณหมอ,ศาสตราจารย์,0.3526252,3.33
383,แขน,หลอดเลือดดำ,0.27370495,1.88
384,ห้อง,อ่างอาบน้ำ,0.4040834,1.04
385,บริษัท,ธุรกิจ,0.5329812,4.27
386,ความสนุกสนาน,ฟุตบอล,0.27646455,2.19
387,เนินเขา,หน้าผา,0.67677844,2.92
388,กระดูก,ข้อเท้า,0.5232116,2.71
389,แอปเปิ้ล,ลูกอม,0.32621816,1.35
390,ผู้ช่วยเหลือ,แม่บ้าน,0.3412116,2.19
391,ผู้นำ,ผู้จัดการ,0.3198019,3.96
392,มะนาว,ชา,0.40638676,1.88
393,ผึ้ง,มด,0.37151316,3.13
394,บาสเกตบอล,เบสบอล,0.64474875,4.38
395,ข้าว,ถั่ว,0.42069685,1.88
396,เตียง,เฟอร์นิเจอร์,0.44856513,4.58
397,อารมณ์,ความหลงใหล,0.5176185,4.27
398,อนาธิปไตย,ความสับสนวุ่นวาย,0.47497255,3.13
399,อาชญากรรม,การละเมิด,0.44546655,3.23
400,เครื่องจักร,เครื่องยนต์,0.45769954,5.73
401,ชายหาด,ทะเล,0.5748943,4.17
402,ซอย,ชาม,0.29999116,0.1
403,โถ,ขวด,0.3133186,2.81
404,ความแข็งแรง,สมรรถภาพ,0.5091535,3.96
405,เมล็ด,มัสตาด,0.43538237,0.42
406,กีตาร์,กลอง,0.5758581,3.96
407,ความคิดเห็น,ความคิด,0.35034367,5.94
408,ทิศเหนือ,ทิศตะวันตก,0.9117853,4.79
409,อาหาร,สลัด,0.43199575,4.27
410,แม่,ภรรยา,0.47723433,4.79
411,พ่อ,แม่,0.67170185,3.54
412,กัปตัน,กะลาสี,0.3998621,3.96
413,เมตร,หลา,0.38389963,3.75
414,เบียร์,แชมเปญ,0.41928795,5.1
415,มอเตอร์,เรือ,0.25906634,2.6
416,บัตร,สะพาน,0.20158324,0.1
417,วิทยาศาสตร์,จิตวิทยา,0.45640218,3.02
418,คนบาป,นักบุญ,0.44033128,2.08
419,การทำลาย,การก่อสร้าง,0.42278558,1.56
420,ฝูงชน,พวง,0.1532137,0.83
421,ชายหาด,โขดหิน,0.5839116,2.5
422,ชาย,เด็ก,0.28013632,1.46
423,ขนมปัง,ชีส,0.74319506,2.4
424,แชมป์,ผู้ชนะ,0.35898712,8.54
425,งานเฉลิมฉลอง,พิธี,0.5094157,6.25
426,เมนู,คำสั่งซื้อ,0.2654058,3.54
427,กษัตริย์,เจ้าหญิง,0.42827123,3.33
428,ความมั่งคั่ง,ศักดิ์ศรี,0.34428725,2.29
429,ความอดทน,ความแข็งแรง,0.3347109,3.44
430,อันตราย,การคุกคาม,0.52713513,5.1
431,พระเจ้า,นักบวช,0.40307796,2.71
432,ผู้ชาย,พี่น้องชาย,0.36728883,3.44
433,เพื่อน,สหาย,0.4710945,8.02
434,ครู,ผู้ช่วย,0.4817424,2.6
435,ร่างกาย,กระเพาะอาหาร,0.64014155,2.81
436,ลิ้น,ช่องคอ,0.50908935,2.71
437,บ้าน,พรม,0.284995,2.6
438,สติปัญญา,ความสามารถ,0.44611308,5.0
439,การเดินทาง,ชัยชนะ,0.14585343,0.31
440,พระเจ้า,เหยื่อ,0.17729354,0.0
441,พี่น้องชาย,จิตวิญญาณ,0.2961295,0.52
442,ฝ่ายตรงข้าม,คู่ต่อสู้,0.7310166,8.44
443,ความตาย,ภัยพิบัติ,0.3972562,3.13
444,สัตว์ประหลาด,ปิศาจ,0.5057874,6.15
445,วัน,ตอนเช้า,0.4297035,1.88
446,ผู้ชาย,ผู้ชนะ,0.103832036,0.21
447,เพื่อน,ผู้ชาย,0.28160378,1.04
448,เพลง,เรื่องราว,0.31936994,2.4
449,รังสี,แดด,0.43330416,3.85
450,ผู้ชาย,แกน,0.10858724,0.0
451,ไก่,ข้าว,0.41978067,1.88
452,กล่อง,ลิฟต์,0.2529486,1.25
453,เนย,มันฝรั่ง,0.37695754,1.98
454,อพาร์ทเม้น,เฟอร์นิเจอร์,0.4065193,1.98
455,ทะเลสาบ,บึง,0.36987683,5.73
456,สลัด,น้ำส้มสายชู,0.3198493,1.88
457,ดอกไม้,กระเปาะ,0.24035913,1.35
458,เมฆ,หมอก,0.45319632,4.79
459,คนขับรถ,นักบิน,0.363466,3.44
460,น้ำตาล,น้ำผึ้ง,0.44085017,3.54
461,ร่างกาย,ไหล่,0.34301415,3.75
462,ความคิด,ภาพ,0.2533063,1.67
463,พ่อ,พี่ชาย,0.7087569,2.5
464,ดวงจันทร์,ดาวเคราะห์,0.70399696,4.38
465,งานรื่นเริง,ชุดแต่งกาย,0.24069606,1.88
466,ราง,รั้ว,0.29987666,1.15
467,ห้อง,เตียง,0.54636234,2.29
468,ดอกไม้,พุ่มไม้,0.3860752,4.27
469,กระดูก,เข่า,0.593367,2.81
470,แขน,เข่า,0.5179416,2.71
471,ด้านล่าง,ด้านข้าง,0.40762165,3.44
472,ท่อ,เส้นเลือดดำ,0.2723806,0.94
473,แมว,กระต่าย,0.5881583,2.71
474,เนื้อสัตว์,แซนด์วิช,0.4675124,1.88
475,ความเชื่อ,แนวคิด,0.47164655,4.38
476,สติปัญญา,ข้อมูลเชิงลึก,0.28061455,2.4
477,ความสนใจ,ดอกเบี้ย,0.14160033,0.1
478,ทัศนคติ,ความมั่นใจ,0.47306028,1.77
479,ถูกต้อง,ความยุติธรรม,0.32820818,5.94
480,ข้อโต้แย้ง,ข้อตกลง,0.4663014,2.19
481,ความลึก,ขนาด,0.4075911,2.92
482,สื่อกลาง,ข่าว,0.22642192,3.65
483,ผู้ชนะ,ผู้สมัคร,0.24597496,1.35
484,วันเกิด,วันที่,0.2832609,2.5
485,ค่าธรรมเนียม,การชำระเงิน,0.44755003,3.44
486,คัมภีร์ไบเบิล,เพลงสวด,0.3925164,2.29
487,ทางออก,ทางเข้าประตู,0.42053202,3.33
488,ผู้ชาย,ทหารยาม,0.2918314,1.67
489,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.47201324,2.29
490,วิสกี้,เหล้าจิน,0.49624434,4.17
491,เลือด,ไขกระดูก,0.5652885,2.29
492,น้ำมัน,ตัวมิงค์,0.19222994,0.31
493,พื้น,ดาดฟ้า,0.37701616,1.25
494,หลังคา,พื้น,0.38848826,1.77
495,ประตู,พื้น,0.21413864,1.56
496,ไหล่,ศีรษะ,0.5013682,2.71
497,ตู้สินค้ารถไฟ,การขนส่ง,0.48875454,3.02
498,รถยนต์,การขนส่ง,0.32965323,3.23
499,ศอก,ข้อเท้า,0.3932506,2.4
500,ความมั่งคั่ง,ชื่อเสียง,0.44022056,3.65
501,ความเศร้าโศก,ความอัปยศ,0.47039935,3.65
502,การบริหาร,การจัดการ,0.6846563,7.19
503,การสื่อสาร,การสนทนา,0.6709893,7.92
504,มลพิษ,บรรยากาศ,0.27777535,3.13
505,กายวิภาคศาสตร์,ชีววิทยา,0.61607593,3.85
506,วิทยาลัย,อาชีพ,0.33271265,1.56
507,หนังสือ,หัวข้อเรื่อง,0.29791927,2.29
508,สูตร,สมการ,0.24372374,6.56
509,หนังสือ,สารสนเทศ,0.28070545,3.75
510,เด็กผู้ชาย,หุ้นส่วน,0.063809276,0.1
511,ท้องฟ้า,จักรวาล,0.4267561,3.54
512,ประชากร,คน,0.4277037,5.94
513,วิทยาลัย,ชั้นเรียน,0.36662474,3.33
