,w1,w2,predict,actual
41,ดีเอโก มาราโดน่า,ฟุตบอล,0.29960203,8.5
42,ฟุตบอล,ซอกเกอร์,0.24456318,9.0
43,ฟุตบอล,บาสเกตบอล,0.6167538,7.8
44,ฟุตบอล,เทนนิส,0.5847479,7.2
45,เทนนิส,ไม้เทนนิส,0.6995461,7.9
46,ยัสเตอร์ อาราฟัท,สันติภาพ,0.3587937,5.8
47,ยัสเตอร์ อาราฟัท,ความหวาดกลัว,0.35425577,3.8
48,ยัสเตอร์ อาราฟัท,ไมเคิล แจ็คสัน,0.4996431,2.6
49,กฎหมาย,ทนายความ,0.53781515,8.1
50,ภาพยนตร์,นำแสดงโดย,0.4736242,6.8
51,ภาพยนตร์,ข้าวโพดคั่ว,0.32353094,5.3
52,ภาพยนตร์,นักวิจารณ์,0.5024798,6.2
53,ภาพยนตร์,โรงละคร,0.38379964,6.7
54,ฟิสิกส์,โปรตอน,0.31670758,7.3
55,ฟิสิกส์,เคมี,0.5746323,7.5
56,อวกาศ,เคมี,0.23136055,4.7
57,แอลกอฮอล์,เคมี,0.28849772,7.15
58,เหล้าวอดก้า,เหล้าจิน,0.802418,6.9
59,เหล้าวอดก้า,บรั่นดี,0.62053597,7.7
60,ดื่ม,รถยนต์,0.14032935,2.45
61,ดื่ม,หู,0.25988635,0.8
62,ดื่ม,ปาก,0.28686523,6.9
63,ดื่ม,กิน,0.55528504,7.4
64,ทารก,แม่,0.39045775,7.6
65,ดื่ม,แม่,0.27116624,2.75
66,รถยนต์,รถยนต์,1.0000001,10.0
67,อัญมณี,เพชรพลอย,0.6399838,8.8
68,การเดินทาง,การเดินทาง,1.0000001,10.0
69,เด็กผู้ชาย,เด็กหนุ่ม,0.5694747,9.0
70,ชายฝั่ง,ชายฝั่ง,1.0000001,10.0
71,ที่หลบภัย,โรงพยาบาลโรคประสาท,0.26241976,1.8
72,นักมายากล,พ่อมด,0.44383055,3.6
73,เที่ยงวัน,เที่ยง,0.5676875,7.7
74,เตาหลอม,เตาไฟ,0.611017,6.95
75,อาหาร,ผลไม้,0.57384294,7.2
76,นก,ไก่ตัวผู้,0.4190832,6.65
77,นก,นกกระเรียน,0.6440115,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.48725468,7.6
79,น้องชาย,พระ,0.29510468,4.15
80,ปั้นจั่น,ดำเนินการ,0.19270481,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.5501821,5.9
82,การเดินทาง,รถยนต์,0.32550433,7.6
83,พระ,พยากรณ์,0.2960109,1.75
84,สุสาน,ป่าไม้,0.2598858,3.9
85,อาหาร,ไก่ตัวผู้,0.24294606,5.05
86,ชายฝั่ง,เนินเขา,0.4991049,5.15
87,ป่า,สุสาน,0.34918427,4.95
88,ชายฝั่ง,ป่า,0.4034452,5.75
89,พระ,ทาส,0.2417126,1.5
90,ชายฝั่ง,ป่า,0.4034452,5.85
91,เด็กหนุ่ม,พ่อมด,0.5127367,2.3
92,คอร์ด,ยิ้ม,0.25141174,0.5
93,กระจก,นักมายากล,0.13894904,2.15
94,เที่ยงวัน,เชือก,0.1834718,0.4
95,ไก่ตัวผู้,การเดินทาง,0.21962938,0.4
96,เงิน,ดอลล่าร์,0.4935228,8.1
97,เงิน,เงินสด,0.5902489,9.3
98,เงิน,สกุลเงิน,0.67325914,8.7
99,เงิน,ความร่ำรวย,0.3320802,7.5
100,เงิน,ทรัพย์สมบัติ,0.42643473,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.24929872,6.8
102,เงิน,ธนาคาร,0.44726107,7.8
103,เงิน,เงินมัดจำ,0.42595217,7.65
104,เงิน,ถอนเงิน,0.5196335,7.25
105,เงิน,ฟอกเงิน,0.43542275,7.05
106,เงิน,การดำเนินการ,0.24396934,3.55
107,เสือ,เสือจากัวร์,0.53082365,8.4
108,เสือ,สัตว์ตระกูลแมว,0.37121698,7.4
109,เสือ,สัตว์กินเนื้อ,0.34939334,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.29434624,8.3
111,เสือ,สัตว์,0.31249088,9.0
112,เสือ,สิ่งมีชีวิต,0.18030241,8.3
113,เสือ,สัตว์ป่า,0.35841572,8.5
114,เสือ,สวนสัตว์,0.2587208,7.2
115,จิตวิทยา,จิตเวช,0.52444935,8.6
116,จิตวิทยา,ความวิตกกังวล,0.43754405,7.5
117,จิตวิทยา,กลัว,0.20677763,6.45
118,จิตวิทยา,ความหดหู่,0.30773968,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.25186253,7.0
120,จิตวิทยา,แพทย์,0.43448484,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.3334107,7.4
122,จิตวิทยา,จิตใจ,0.48802194,7.9
123,จิตวิทยา,สุขภาพ,0.3295504,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.4725801,6.3
125,จิตวิทยา,กฎระเบียบ,0.30636358,3.9
126,จิตวิทยา,การรับรู้,0.4360649,5.6
127,ดาวเคราะห์,ดาว,0.42200023,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.45668274,7.9
129,ดาวเคราะห์,พระจันทร์,0.34059653,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.6533848,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.6341363,7.25
132,ดาวเคราะห์,อวกาศ,0.5769216,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.5558283,7.15
134,ที่มาก่อน,ตัวอย่าง,0.22969979,3.85
135,ที่มาก่อน,ข่าวสาร,0.24920191,2.7
136,ที่มาก่อน,การรับรู้,0.25372785,2.3
137,ที่มาก่อน,กฎหมาย,0.22274366,2.25
138,ที่มาก่อน,รวบรวม,0.17856444,2.9
139,ที่มาก่อน,กลุ่ม,0.31176493,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.34717646,6.2
141,ถ้วย,กาแฟ,0.3842512,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.30976313,7.8
143,ถ้วย,บทความ,0.073755264,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.26199088,4.5
145,ถ้วยรางวัล,วัตถุ,0.14395952,7.2
146,ถ้วย,สิ่ง,0.22493875,4.25
147,ถ้วย,ดื่ม,0.38765296,5.3
148,ถ้วย,อาหาร,0.29249787,5.9
149,ถ้วย,สสาร,0.16879027,5.35
150,ถ้วย,ของเหลว,0.29090646,4.0
151,เสือจากัวร์,แมว,0.24893905,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.73925126,8.65
153,พลังงาน,เลขานุการ,0.25197774,0.3
154,เลขาธิการ,วุฒิสภา,0.6073492,5.9
155,พลังงาน,ห้องทดลอง,0.27353716,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.33056986,6.25
157,อาวุธ,ความลับ,0.2745807,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.22256406,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.6018325,7.4
160,การสืบสวน,ความพยายาม,0.37355757,6.35
161,ดาวอังคาร,น้ำ,0.1919706,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.46421227,6.3
163,ข่าว,รายงาน,0.47814175,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.628144,7.9
165,มโนภาพ,ภายนอก,0.3269254,4.75
166,ค้นพบ,ที่ว่าง,0.16331209,1.75
167,น้ำ,การรั่วซึม,0.408421,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.3014677,0.5
169,วันพุธ,ข่าว,0.25864583,1.2
170,ไมล์,กิโลเมตร,0.51398647,7.4
171,คอมพิวเตอร์,ข่าว,0.17151247,4.1
172,อาณาเขต,พื้นผิว,0.24958551,5.25
173,บรรยากาศ,ทิวทัศน์,0.5321635,7.4
174,ประธาน,เหรียญรางวัล,0.24381284,4.7
175,สงคราม,กองทหาร,0.5208428,8.0
176,บันทึก,จำนวนเลข,0.28267187,5.0
177,ผิวหนัง,ดวงตา,0.5217939,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.5257509,7.5
179,ละครเวที,ประวัติศาสตร์,0.3081463,4.65
180,อาสาสมัคร,คำขวัญ,0.3205566,1.85
181,อคติ,จำได้,0.19622155,2.8
182,การตกแต่ง,กล้าหาญ,0.25198588,0.75
183,ศตวรรษ,ปี,0.41225997,7.3
184,ศตวรรษ,ชาติ,0.1984267,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.17565624,0.5
186,ล่าช้า,ข่าว,0.20379445,3.3
187,รัฐมนตรี,พรรค,0.43912095,7.1
188,สันติภาพ,แผน,0.1960247,3.95
189,ส่วนน้อย,สันติภาพ,0.1791295,1.9
190,ความพยายาม,สันติภาพ,0.42596236,2.5
191,รัฐบาล,วิกฤตการณ์,0.40123817,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.4127034,7.55
193,การเคลื่อนกำลังพล,การถอน,0.44329697,6.65
194,พลังงาน,ช่วงวิกฤต,0.24886705,4.3
195,การประกาศ,ข่าว,0.27006948,7.3
196,การประกาศ,พยายาม,0.14496887,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.40178016,7.3
198,ความพิการ,ความตาย,0.49701425,4.7
199,เหยื่อ,ฉุกเฉิน,0.20079093,3.7
200,รักษา,การกู้คืน,0.31642437,6.75
201,วารสาร,สมาคม,0.37111184,3.05
202,แพทย์,บุคลากร,0.34548217,7.4
203,แพทย์,หนี้สิน,0.07469084,1.6
204,หนี้สิน,ประกัน,0.29813293,4.0
205,โรงเรียน,ศูนย์กลาง,0.1663647,4.0
206,เหตุผล,ความดันโลหิตสูง,0.17935398,1.6
207,เหตุผล,เกณฑ์,0.25914362,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.40183085,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.8927511,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.17608242,4.15
211,ตาย,แถว,0.2708238,1.0
212,ตาย,นักโทษ,0.40706602,4.1
213,ทนายความ,หลักฐาน,0.41382685,6.8
214,ชีวิต,ความตาย,0.5038367,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.19772308,3.1
216,คำ,ความคล้ายคลึง,0.18447086,3.85
217,คณะกรรมการ,การแนะนำ,0.2954873,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.1816001,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.5228129,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.25827375,0.7
221,สันติภาพ,ประกัน,0.13984331,1.1
222,ดินแดน,กิโลเมตร,0.29066247,3.85
223,เดินทาง,กิจกรรม,0.2855416,5.0
224,การแข่งขัน,ราคา,0.15859883,4.8
225,ผู้บริโภค,ความมั่นใจ,0.30978036,4.9
226,ผู้บริโภค,พลังงาน,0.31743148,4.15
227,คำถาม,สนามบิน,0.117747605,1.4
228,รถยนต์,เที่ยวบิน,0.14761756,3.45
229,สินเชื่อ,บัตร,0.32758775,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.24895571,6.5
231,โรงแรม,การจอง,0.23744099,7.4
232,ร้านขายของชำ,เงิน,0.22303858,6.8
233,การลงทะเบียน,การเรียบเรียง,0.2725726,3.15
234,การจัดเตรียม,ที่พัก,0.23071162,4.3
235,เดือน,โรงแรม,0.19760926,2.8
236,รูปแบบ,ชนิด,0.4149003,6.7
237,การมาถึง,โรงแรม,0.13198103,3.8
238,เตียงนอน,ตู้,0.3698798,7.4
239,ตู้,เสื้อผ้า,0.3106893,7.7
240,สถานการณ์,สรุป,0.3266175,4.25
241,สถานการณ์,การแยกตัว,0.31687957,2.7
242,ความยุติธรรม,สนใจ,0.12670806,3.05
243,ทิศทาง,การรวมกัน,0.29119483,3.3
244,ถนน,ตำแหน่ง,0.11421852,4.45
245,ถนน,ถนนหลัก,0.6954777,8.0
246,ถนน,แนวตึก,0.35352278,5.2
247,ถนน,เด็ก,0.110877976,2.3
248,รายการ,ความใกล้ชิด,0.05164341,2.75
249,รายการ,หมวด,0.30489013,6.2
250,เซลล์,โทรศัพท์,0.09049509,2.95
251,การผลิต,การเดินด้วยเท้า,0.23819399,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.3785195,5.6
253,สื่อมวลชน,การทำการค้า,0.2678176,4.0
254,สื่อมวลชน,ผลประโยชน์,0.2781663,5.4
255,เงินปันผล,การจ่ายเงิน,0.55128485,6.5
256,เงินปันผล,การคำนวณ,0.34290245,7.1
257,การคำนวณ,การคำนวณ,0.9999999,9.6
258,เงินตรา,ตลาด,0.32768017,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.53213567,7.9
260,น้ำมัน,คลังสินค้า,0.21280037,5.8
261,การประกาศ,การผลิต,0.3524885,2.1
262,การประกาศ,การเตือน,0.43181252,7.8
263,กำไร,การเตือน,0.19159923,1.6
264,กำไร,ความสูญเสีย,0.32592067,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.85514104,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.8240161,9.2
267,สกุลเงินดอลลาร์,กำไร,0.53053534,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.31509635,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5606369,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.37957087,7.1
271,โทรศัพท์,อุปกรณ์,0.28398874,6.9
272,อุปกรณ์,ผู้ผลิต,0.40960103,5.8
273,หรูหรา,รถยนต์,0.22067387,4.9
274,ห้า,เดือน,0.3212532,3.35
275,รายงาน,ได้รับ,0.24560882,3.9
276,นักลงทุน,รายได้,0.35655534,7.0
277,ของเหลว,น้ำ,0.5179142,8.6
278,กีฬาเบสบอล,ฤดู,0.26187786,3.8
279,เกม,ชัยชนะ,0.44952276,6.5
280,เกม,ทีม,0.4975615,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.62182176,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.22807059,6.3
283,เกมกีฬา,เอาชนะ,0.36693415,6.6
284,เจ็ด,ลำดับ,0.25669658,5.85
285,อาหารทะเล,ทะเล,0.5222392,7.0
286,อาหารทะเล,อาหาร,0.6686236,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.52733934,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.45067865,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.39751998,5.9
290,อาหาร,การเตรียม,0.27486575,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.2585252,4.4
292,เริ่ม,ปี,0.31797498,2.4
293,เริม,การแข่งขัน,0.087170064,4.2
294,เกม,รอบ,0.20845109,6.75
295,มวย,จำนวนยก,0.112538695,8.0
296,ชนะเลิศ,การแข่งขัน,0.4140211,6.95
297,การต่อสู้,การเอาชนะ,0.5101506,6.7
298,เส้น,ประกัน,0.0815223,1.2
299,วัน,ฤดูร้อน,0.27111697,3.25
300,ฤดูร้อน,ภัยแล้ง,0.27740896,6.75
301,ฤดูร้อน,ธรรมชาติ,0.23543714,7.0
302,วัน,รุ่งอรุณ,0.25206205,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.4033914,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.5378318,7.4
305,ธรรมชาติ,ผู้ชาย,0.26111388,4.95
306,ผู้ชาย,ผู้หญิง,0.86410785,7.2
307,ผู้ชาย,ผู้ปกครอง,0.14098679,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0,10.0
309,สบู่,อุปรากร,0.1927003,0.9
310,อุปรากร,การแสดงบนเวที,0.38515884,7.55
311,ชีวิต,บทเรียน,0.43566352,5.4
312,จดจ่อ,ชีวิต,0.29282904,2.05
313,การผลิต,กลุ่มคนงาน,0.28263116,7.0
314,โทรทัศน์,ฟิล์ม,0.23470987,6.6
315,คู่รัก,ทะเลาะวิวาท,0.30785215,5.2
316,คนดู,ต่อเนื่องกัน,0.1819241,3.1
317,ความเป็นไปได้,เด็กหญิง,0.03363242,1.5
318,ประชากร,การพัฒนา,0.34128958,5.5
319,จริยธรรม,สำคัญ,0.30808643,5.5
320,จริยธรรม,แต่งงาน,0.15375371,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.82533723,8.1
322,เพศ,ความเท่าเทียม,0.40666315,7.55
323,ความผันแปร,ทัศนคติ,0.36087912,5.1
324,ครอบครัว,การวางแผน,0.34669474,5.7
325,อุปรากร,อุตสาหกรรม,0.19360594,1.3
326,น้ำตาล,เข้าใกล้,0.10599222,1.1
327,ฝึกฝน,สถาบัน,0.22439563,7.15
328,กระทรวง,วัฒนธรรม,0.4502032,5.7
329,ปัญหา,ท้าทาย,0.33559364,5.9
330,ขนาด,คุณสมบัติเด่น,0.25149438,3.05
331,ประเทศ,พลเมือง,0.41116995,7.7
332,ดาวเคราะห์,ประชาชน,0.12358002,2.15
333,การพัฒนา,ประเด็น,0.29004467,4.0
334,ประสบการณ์,ดนตรี,0.27045584,5.75
335,ดนตรี,โครงการ,0.16155764,4.9
336,กระจก,โลหะ,0.47361746,4.6
337,อลูมิเนียม,โลหะผสม,0.59306765,7.9
338,โอกาส,น่าเชื่อถือ,0.11351154,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.41112104,4.5
340,คอนเสิร์ต,พรสวรรค์,0.20852719,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.867822,8.0
342,พิพิธภัณฑ์,โรงละคร,0.55196965,7.0
343,การสังเกต,สถาปัตยกรรม,0.23715004,3.8
344,อวกาศ,โลก,0.36150828,7.6
345,การสงวน,โลก,0.18124403,2.8
346,การเข้า,ตั๋ว,0.086623,6.6
347,ฝนตกปรอยๆ,พายุ,0.5781322,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.50975055,5.35
349,สภาพอากาศ,พยากรณ์,0.3132352,8.0
350,ความหายนะ,พื้นที่,0.21393758,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.3694126,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.37941355,3.85
