,w1,w2,predict,actual
51,ภาพยนตร์,ข้าวโพดคั่ว,0.22978398,5.3
52,ภาพยนตร์,นักวิจารณ์,0.47588187,6.2
53,ภาพยนตร์,โรงละคร,0.3765296,6.7
54,ฟิสิกส์,โปรตอน,0.36923543,7.3
55,ฟิสิกส์,เคมี,0.5771551,7.5
56,อวกาศ,เคมี,0.21679841,4.7
57,แอลกอฮอล์,เคมี,0.27784902,7.15
58,เหล้าวอดก้า,เหล้าจิน,0.7674193,6.9
59,เหล้าวอดก้า,บรั่นดี,0.5494793,7.7
60,ดื่ม,รถยนต์,0.14560406,2.45
61,ดื่ม,หู,0.2529074,0.8
62,ดื่ม,ปาก,0.277802,6.9
63,ดื่ม,กิน,0.5473367,7.4
64,ทารก,แม่,0.4220111,7.6
65,ดื่ม,แม่,0.24905992,2.75
66,รถยนต์,รถยนต์,1.0,10.0
67,อัญมณี,เพชรพลอย,0.5808619,8.8
68,การเดินทาง,การเดินทาง,1.0,10.0
69,เด็กผู้ชาย,เด็กหนุ่ม,0.57533014,9.0
70,ชายฝั่ง,ชายฝั่ง,0.99999994,10.0
71,ที่หลบภัย,โรงพยาบาลโรคประสาท,0.29245076,1.8
72,นักมายากล,พ่อมด,0.4556564,3.6
73,เที่ยงวัน,เที่ยง,0.6403126,7.7
74,เตาหลอม,เตาไฟ,0.64316237,6.95
75,อาหาร,ผลไม้,0.572458,7.2
76,นก,ไก่ตัวผู้,0.4341274,6.65
77,นก,นกกระเรียน,0.63828146,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.53534925,7.6
79,น้องชาย,พระ,0.28789616,4.15
80,ปั้นจั่น,ดำเนินการ,0.22762954,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.5503532,5.9
82,การเดินทาง,รถยนต์,0.32197282,7.6
83,พระ,พยากรณ์,0.26733816,1.75
84,สุสาน,ป่าไม้,0.22894783,3.9
85,อาหาร,ไก่ตัวผู้,0.27260324,5.05
86,ชายฝั่ง,เนินเขา,0.4397346,5.15
87,ป่า,สุสาน,0.3481903,4.95
88,ชายฝั่ง,ป่า,0.38774672,5.75
89,พระ,ทาส,0.22253765,1.5
90,ชายฝั่ง,ป่า,0.38774672,5.85
91,เด็กหนุ่ม,พ่อมด,0.4997798,2.3
92,คอร์ด,ยิ้ม,0.24795462,0.5
93,กระจก,นักมายากล,0.15435964,2.15
94,เที่ยงวัน,เชือก,0.101237625,0.4
95,ไก่ตัวผู้,การเดินทาง,0.25455064,0.4
96,เงิน,ดอลล่าร์,0.4961644,8.1
97,เงิน,เงินสด,0.5879231,9.3
98,เงิน,สกุลเงิน,0.69035196,8.7
99,เงิน,ความร่ำรวย,0.36792308,7.5
100,เงิน,ทรัพย์สมบัติ,0.41441417,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.23587115,6.8
102,เงิน,ธนาคาร,0.4169171,7.8
103,เงิน,เงินมัดจำ,0.44843963,7.65
104,เงิน,ถอนเงิน,0.51326454,7.25
105,เงิน,ฟอกเงิน,0.4597192,7.05
106,เงิน,การดำเนินการ,0.23286498,3.55
107,เสือ,เสือจากัวร์,0.52006763,8.4
108,เสือ,สัตว์ตระกูลแมว,0.3358988,7.4
109,เสือ,สัตว์กินเนื้อ,0.32813835,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.2903891,8.3
111,เสือ,สัตว์,0.32211542,9.0
112,เสือ,สิ่งมีชีวิต,0.19721429,8.3
113,เสือ,สัตว์ป่า,0.37500033,8.5
114,เสือ,สวนสัตว์,0.27457,7.2
115,จิตวิทยา,จิตเวช,0.53032583,8.6
116,จิตวิทยา,ความวิตกกังวล,0.43154475,7.5
117,จิตวิทยา,กลัว,0.20069866,6.45
118,จิตวิทยา,ความหดหู่,0.30749452,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.254553,7.0
120,จิตวิทยา,แพทย์,0.3924484,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.30313012,7.4
122,จิตวิทยา,จิตใจ,0.5016018,7.9
123,จิตวิทยา,สุขภาพ,0.35448357,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.4974978,6.3
125,จิตวิทยา,กฎระเบียบ,0.28452992,3.9
126,จิตวิทยา,การรับรู้,0.38185772,5.6
127,ดาวเคราะห์,ดาว,0.4454136,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.47550052,7.9
129,ดาวเคราะห์,พระจันทร์,0.3348272,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.65896744,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.6353687,7.25
132,ดาวเคราะห์,อวกาศ,0.5583233,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.5936513,7.15
134,ที่มาก่อน,ตัวอย่าง,0.23024148,3.85
135,ที่มาก่อน,ข่าวสาร,0.21053998,2.7
136,ที่มาก่อน,การรับรู้,0.20184758,2.3
137,ที่มาก่อน,กฎหมาย,0.21080205,2.25
138,ที่มาก่อน,รวบรวม,0.22216044,2.9
139,ที่มาก่อน,กลุ่ม,0.283129,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.35502595,6.2
141,ถ้วย,กาแฟ,0.38545647,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.35323384,7.8
143,ถ้วย,บทความ,0.09189608,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.2593986,4.5
145,ถ้วยรางวัล,วัตถุ,0.14263545,7.2
146,ถ้วย,สิ่ง,0.23571655,4.25
147,ถ้วย,ดื่ม,0.33376893,5.3
148,ถ้วย,อาหาร,0.273966,5.9
149,ถ้วย,สสาร,0.1469196,5.35
150,ถ้วย,ของเหลว,0.26444966,4.0
151,เสือจากัวร์,แมว,0.2197415,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.73430425,8.65
153,พลังงาน,เลขานุการ,0.24145088,0.3
154,เลขาธิการ,วุฒิสภา,0.53550464,5.9
155,พลังงาน,ห้องทดลอง,0.2415981,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.31598395,6.25
157,อาวุธ,ความลับ,0.25458658,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.23643796,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.58600533,7.4
160,การสืบสวน,ความพยายาม,0.3631908,6.35
161,ดาวอังคาร,น้ำ,0.1882279,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.44882935,6.3
163,ข่าว,รายงาน,0.49169126,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.6035447,7.9
165,มโนภาพ,ภายนอก,0.3357644,4.75
166,ค้นพบ,ที่ว่าง,0.1361177,1.75
167,น้ำ,การรั่วซึม,0.401784,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.31037176,0.5
169,วันพุธ,ข่าว,0.26657316,1.2
170,ไมล์,กิโลเมตร,0.5046653,7.4
171,คอมพิวเตอร์,ข่าว,0.16674425,4.1
172,อาณาเขต,พื้นผิว,0.28242904,5.25
173,บรรยากาศ,ทิวทัศน์,0.49252746,7.4
174,ประธาน,เหรียญรางวัล,0.29610044,4.7
175,สงคราม,กองทหาร,0.53678524,8.0
176,บันทึก,จำนวนเลข,0.24343422,5.0
177,ผิวหนัง,ดวงตา,0.53616583,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.55607027,7.5
179,ละครเวที,ประวัติศาสตร์,0.29985237,4.65
180,อาสาสมัคร,คำขวัญ,0.24542756,1.85
181,อคติ,จำได้,0.12950116,2.8
182,การตกแต่ง,กล้าหาญ,0.2540424,0.75
183,ศตวรรษ,ปี,0.41952124,7.3
184,ศตวรรษ,ชาติ,0.21610135,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.16305108,0.5
186,ล่าช้า,ข่าว,0.18727575,3.3
187,รัฐมนตรี,พรรค,0.41700932,7.1
188,สันติภาพ,แผน,0.1855142,3.95
189,ส่วนน้อย,สันติภาพ,0.18996513,1.9
190,ความพยายาม,สันติภาพ,0.4423629,2.5
191,รัฐบาล,วิกฤตการณ์,0.47760224,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.41190842,7.55
193,การเคลื่อนกำลังพล,การถอน,0.44009808,6.65
194,พลังงาน,ช่วงวิกฤต,0.25182673,4.3
195,การประกาศ,ข่าว,0.26368263,7.3
196,การประกาศ,พยายาม,0.12504978,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.4048259,7.3
198,ความพิการ,ความตาย,0.4647388,4.7
199,เหยื่อ,ฉุกเฉิน,0.22861515,3.7
200,รักษา,การกู้คืน,0.30038813,6.75
201,วารสาร,สมาคม,0.3802952,3.05
202,แพทย์,บุคลากร,0.3631514,7.4
203,แพทย์,หนี้สิน,0.10912162,1.6
204,หนี้สิน,ประกัน,0.31846598,4.0
205,โรงเรียน,ศูนย์กลาง,0.21783666,4.0
206,เหตุผล,ความดันโลหิตสูง,0.2021498,1.6
207,เหตุผล,เกณฑ์,0.26288643,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.41280338,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.9005014,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.24453966,4.15
211,ตาย,แถว,0.26371932,1.0
212,ตาย,นักโทษ,0.39757913,4.1
213,ทนายความ,หลักฐาน,0.38340765,6.8
214,ชีวิต,ความตาย,0.52292734,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.18761516,3.1
216,คำ,ความคล้ายคลึง,0.18435664,3.85
217,คณะกรรมการ,การแนะนำ,0.2848448,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.24505456,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.5667291,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.20617771,0.7
221,สันติภาพ,ประกัน,0.14180341,1.1
222,ดินแดน,กิโลเมตร,0.2884419,3.85
223,เดินทาง,กิจกรรม,0.27581552,5.0
224,การแข่งขัน,ราคา,0.16150343,4.8
225,ผู้บริโภค,ความมั่นใจ,0.29973257,4.9
226,ผู้บริโภค,พลังงาน,0.30444857,4.15
227,คำถาม,สนามบิน,0.12317063,1.4
228,รถยนต์,เที่ยวบิน,0.16767113,3.45
229,สินเชื่อ,บัตร,0.32097962,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.26027247,6.5
231,โรงแรม,การจอง,0.22697234,7.4
232,ร้านขายของชำ,เงิน,0.2392319,6.8
233,การลงทะเบียน,การเรียบเรียง,0.24461666,3.15
234,การจัดเตรียม,ที่พัก,0.24025379,4.3
235,เดือน,โรงแรม,0.20850052,2.8
236,รูปแบบ,ชนิด,0.38880834,6.7
237,การมาถึง,โรงแรม,0.22856784,3.8
238,เตียงนอน,ตู้,0.3971066,7.4
239,ตู้,เสื้อผ้า,0.30544332,7.7
240,สถานการณ์,สรุป,0.28120777,4.25
241,สถานการณ์,การแยกตัว,0.33177018,2.7
242,ความยุติธรรม,สนใจ,0.17079979,3.05
243,ทิศทาง,การรวมกัน,0.2572452,3.3
244,ถนน,ตำแหน่ง,0.12993242,4.45
245,ถนน,ถนนหลัก,0.6705797,8.0
246,ถนน,แนวตึก,0.37013662,5.2
247,ถนน,เด็ก,0.12450328,2.3
248,รายการ,ความใกล้ชิด,0.11513059,2.75
249,รายการ,หมวด,0.31348124,6.2
250,เซลล์,โทรศัพท์,0.058578577,2.95
251,การผลิต,การเดินด้วยเท้า,0.2751956,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.3437444,5.6
253,สื่อมวลชน,การทำการค้า,0.3094695,4.0
254,สื่อมวลชน,ผลประโยชน์,0.28914213,5.4
255,เงินปันผล,การจ่ายเงิน,0.5258817,6.5
256,เงินปันผล,การคำนวณ,0.3207281,7.1
257,การคำนวณ,การคำนวณ,1.0,9.6
258,เงินตรา,ตลาด,0.29024163,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.53505176,7.9
260,น้ำมัน,คลังสินค้า,0.21010476,5.8
261,การประกาศ,การผลิต,0.36694568,2.1
262,การประกาศ,การเตือน,0.43793315,7.8
263,กำไร,การเตือน,0.19770423,1.6
264,กำไร,ความสูญเสีย,0.30440038,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.84733146,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.82149696,9.2
267,สกุลเงินดอลลาร์,กำไร,0.50613713,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.31274068,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.54955333,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.39322346,7.1
271,โทรศัพท์,อุปกรณ์,0.28100723,6.9
272,อุปกรณ์,ผู้ผลิต,0.41575992,5.8
273,หรูหรา,รถยนต์,0.2542291,4.9
274,ห้า,เดือน,0.2987715,3.35
275,รายงาน,ได้รับ,0.26666266,3.9
276,นักลงทุน,รายได้,0.3550864,7.0
277,ของเหลว,น้ำ,0.47941265,8.6
278,กีฬาเบสบอล,ฤดู,0.26910135,3.8
279,เกม,ชัยชนะ,0.44940785,6.5
280,เกม,ทีม,0.4960034,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.66942763,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.22696742,6.3
283,เกมกีฬา,เอาชนะ,0.38154802,6.6
284,เจ็ด,ลำดับ,0.32586563,5.85
285,อาหารทะเล,ทะเล,0.50937253,7.0
286,อาหารทะเล,อาหาร,0.6704083,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.52763075,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.49135303,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.36358535,5.9
290,อาหาร,การเตรียม,0.2907857,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.2657208,4.4
292,เริ่ม,ปี,0.3514751,2.4
293,เริม,การแข่งขัน,0.114990816,4.2
294,เกม,รอบ,0.25401273,6.75
295,มวย,จำนวนยก,0.18968615,8.0
296,ชนะเลิศ,การแข่งขัน,0.4530404,6.95
297,การต่อสู้,การเอาชนะ,0.52480155,6.7
298,เส้น,ประกัน,0.07874213,1.2
299,วัน,ฤดูร้อน,0.24108833,3.25
300,ฤดูร้อน,ภัยแล้ง,0.33508852,6.75
301,ฤดูร้อน,ธรรมชาติ,0.24567655,7.0
302,วัน,รุ่งอรุณ,0.26490957,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.4086835,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.51829433,7.4
305,ธรรมชาติ,ผู้ชาย,0.23309545,4.95
306,ผู้ชาย,ผู้หญิง,0.86081487,7.2
307,ผู้ชาย,ผู้ปกครอง,0.15696152,5.75
308,ฆาตกรรม,ฆาตกรรม,0.9999999,10.0
309,สบู่,อุปรากร,0.0930313,0.9
310,อุปรากร,การแสดงบนเวที,0.40409645,7.55
311,ชีวิต,บทเรียน,0.42878872,5.4
312,จดจ่อ,ชีวิต,0.28829682,2.05
313,การผลิต,กลุ่มคนงาน,0.34961766,7.0
314,โทรทัศน์,ฟิล์ม,0.20939247,6.6
315,คู่รัก,ทะเลาะวิวาท,0.35273442,5.2
316,คนดู,ต่อเนื่องกัน,0.16451532,3.1
317,ความเป็นไปได้,เด็กหญิง,0.06971632,1.5
318,ประชากร,การพัฒนา,0.2784068,5.5
319,จริยธรรม,สำคัญ,0.3272606,5.5
320,จริยธรรม,แต่งงาน,0.14935173,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.81673515,8.1
322,เพศ,ความเท่าเทียม,0.35111126,7.55
323,ความผันแปร,ทัศนคติ,0.35154876,5.1
324,ครอบครัว,การวางแผน,0.31468114,5.7
325,อุปรากร,อุตสาหกรรม,0.21352701,1.3
326,น้ำตาล,เข้าใกล้,0.12741275,1.1
327,ฝึกฝน,สถาบัน,0.21705534,7.15
328,กระทรวง,วัฒนธรรม,0.44065064,5.7
329,ปัญหา,ท้าทาย,0.37165788,5.9
330,ขนาด,คุณสมบัติเด่น,0.24631841,3.05
331,ประเทศ,พลเมือง,0.37568945,7.7
332,ดาวเคราะห์,ประชาชน,0.13073194,2.15
333,การพัฒนา,ประเด็น,0.29195717,4.0
334,ประสบการณ์,ดนตรี,0.29513875,5.75
335,ดนตรี,โครงการ,0.17572188,4.9
336,กระจก,โลหะ,0.36721376,4.6
337,อลูมิเนียม,โลหะผสม,0.51839304,7.9
338,โอกาส,น่าเชื่อถือ,0.14937428,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.40494117,4.5
340,คอนเสิร์ต,พรสวรรค์,0.23235948,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.8742366,8.0
342,พิพิธภัณฑ์,โรงละคร,0.52584106,7.0
343,การสังเกต,สถาปัตยกรรม,0.24794208,3.8
344,อวกาศ,โลก,0.38255975,7.6
345,การสงวน,โลก,0.15721542,2.8
346,การเข้า,ตั๋ว,0.061505508,6.6
347,ฝนตกปรอยๆ,พายุ,0.5446805,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5246283,5.35
349,สภาพอากาศ,พยากรณ์,0.30496034,8.0
350,ความหายนะ,พื้นที่,0.19540413,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.34161213,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.3894136,3.85
