,w1,w2,predict,actual
56,อวกาศ,เคมี,0.25520608,4.7
57,แอลกอฮอล์,เคมี,0.2926922,7.15
58,เหล้าวอดก้า,เหล้าจิน,0.7622688,6.9
59,เหล้าวอดก้า,บรั่นดี,0.23029493,7.7
60,ดื่ม,รถยนต์,0.3078247,2.45
61,ดื่ม,หู,0.097979106,0.8
62,ดื่ม,ปาก,0.32442966,6.9
63,ดื่ม,กิน,0.52282757,7.4
64,ทารก,แม่,0.4321522,7.6
65,ดื่ม,แม่,0.27182463,2.75
66,รถยนต์,รถยนต์,1.0000001,10.0
67,อัญมณี,เพชรพลอย,0.31819,8.8
68,การเดินทาง,การเดินทาง,1.0000001,10.0
69,เด็กผู้ชาย,เด็กหนุ่ม,0.8531593,9.0
70,ชายฝั่ง,ชายฝั่ง,1.0000001,10.0
71,ที่หลบภัย,โรงพยาบาลโรคประสาท,0.2809972,1.8
72,นักมายากล,พ่อมด,0.095912874,3.6
73,เที่ยงวัน,เที่ยง,0.47123462,7.7
74,เตาหลอม,เตาไฟ,0.16751109,6.95
75,อาหาร,ผลไม้,0.3285691,7.2
76,นก,ไก่ตัวผู้,-0.06689348,6.65
77,นก,นกกระเรียน,0.14067723,7.7
78,เครื่องมือ,อุปกรณ์เครื่องใช้,0.6959022,7.6
79,น้องชาย,พระ,0.30982774,4.15
80,ปั้นจั่น,ดำเนินการ,0.12499541,2.65
81,เด็กหนุ่ม,พี่ชายหรือน้องชาย,0.100222036,5.9
82,การเดินทาง,รถยนต์,0.29737276,7.6
83,พระ,พยากรณ์,0.2931146,1.75
84,สุสาน,ป่าไม้,0.06971498,3.9
85,อาหาร,ไก่ตัวผู้,0.2195417,5.05
86,ชายฝั่ง,เนินเขา,0.3240308,5.15
87,ป่า,สุสาน,0.2856728,4.95
88,ชายฝั่ง,ป่า,0.41428885,5.75
89,พระ,ทาส,0.26365718,1.5
90,ชายฝั่ง,ป่า,0.41428885,5.85
91,เด็กหนุ่ม,พ่อมด,0.21837127,2.3
92,คอร์ด,ยิ้ม,0.26298773,0.5
93,กระจก,นักมายากล,0.20456743,2.15
94,เที่ยงวัน,เชือก,0.15659012,0.4
95,ไก่ตัวผู้,การเดินทาง,0.6109142,0.4
96,เงิน,ดอลล่าร์,0.32715216,8.1
97,เงิน,เงินสด,0.5748237,9.3
98,เงิน,สกุลเงิน,0.32925844,8.7
99,เงิน,ความร่ำรวย,0.41177377,7.5
100,เงิน,ทรัพย์สมบัติ,0.42976102,7.7
101,เงิน,สิ่งที่ครอบครองอยู่,0.29834598,6.8
102,เงิน,ธนาคาร,0.5697018,7.8
103,เงิน,เงินมัดจำ,0.41813028,7.65
104,เงิน,ถอนเงิน,0.27255368,7.25
105,เงิน,ฟอกเงิน,0.21922533,7.05
106,เงิน,การดำเนินการ,0.2487653,3.55
107,เสือ,เสือจากัวร์,0.4401707,8.4
108,เสือ,สัตว์ตระกูลแมว,0.29596186,7.4
109,เสือ,สัตว์กินเนื้อ,0.3466824,8.0
110,เสือ,สัตว์เลี้ยงลูกด้วยนม,0.30667913,8.3
111,เสือ,สัตว์,0.35453266,9.0
112,เสือ,สิ่งมีชีวิต,0.24736877,8.3
113,เสือ,สัตว์ป่า,0.35352695,8.5
114,เสือ,สวนสัตว์,0.21230027,7.2
115,จิตวิทยา,จิตเวช,0.4552353,8.6
116,จิตวิทยา,ความวิตกกังวล,0.22873111,7.5
117,จิตวิทยา,กลัว,0.28298756,6.45
118,จิตวิทยา,ความหดหู่,0.30651015,6.3
119,จิตวิทยา,สถานรักษาพยาบาล,0.19309767,7.0
120,จิตวิทยา,แพทย์,0.40309632,7.5
121,จิตวิทยา,ซิกมัน ฟรอยด์,0.13385895,7.4
122,จิตวิทยา,จิตใจ,0.4155816,7.9
123,จิตวิทยา,สุขภาพ,0.35795248,7.15
124,จิตวิทยา,วิทยาศาสตร์,0.4594939,6.3
125,จิตวิทยา,กฎระเบียบ,0.14212057,3.9
126,จิตวิทยา,การรับรู้,0.20735617,5.6
127,ดาวเคราะห์,ดาว,0.28008777,8.6
128,ดาวเคราะห์,กลุ่มดาว,0.36715513,7.9
129,ดาวเคราะห์,พระจันทร์,0.15531817,6.6
130,ดาวเคราะห์,ดวงอาทิตย์,0.3902057,6.3
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.5982332,7.25
132,ดาวเคราะห์,อวกาศ,0.23936991,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.46348482,7.15
134,ที่มาก่อน,ตัวอย่าง,0.34551206,3.85
135,ที่มาก่อน,ข่าวสาร,0.25949934,2.7
136,ที่มาก่อน,การรับรู้,0.47228396,2.3
137,ที่มาก่อน,กฎหมาย,0.29342568,2.25
138,ที่มาก่อน,รวบรวม,0.25272125,2.9
139,ที่มาก่อน,กลุ่ม,0.3476657,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.25027335,6.2
141,ถ้วย,กาแฟ,0.3714152,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.27398217,7.8
143,ถ้วย,บทความ,0.15717015,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.26377904,4.5
145,ถ้วยรางวัล,วัตถุ,0.24732184,7.2
146,ถ้วย,สิ่ง,0.29021814,4.25
147,ถ้วย,ดื่ม,0.44469872,5.3
148,ถ้วย,อาหาร,0.30188978,5.9
149,ถ้วย,สสาร,0.15120874,5.35
150,ถ้วย,ของเหลว,0.2893056,4.0
151,เสือจากัวร์,แมว,0.34290618,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.4953853,8.65
153,พลังงาน,เลขานุการ,0.28514484,0.3
154,เลขาธิการ,วุฒิสภา,0.47782192,5.9
155,พลังงาน,ห้องทดลอง,0.2311612,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.2183158,6.25
157,อาวุธ,ความลับ,0.20002875,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.26311058,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.59170496,7.4
160,การสืบสวน,ความพยายาม,0.38835993,6.35
161,ดาวอังคาร,น้ำ,0.14434464,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.3820299,6.3
163,ข่าว,รายงาน,0.4994765,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.298889,7.9
165,มโนภาพ,ภายนอก,0.23007038,4.75
166,ค้นพบ,ที่ว่าง,-0.07179236,1.75
167,น้ำ,การรั่วซึม,0.14804338,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.23141646,0.5
169,วันพุธ,ข่าว,0.18529665,1.2
170,ไมล์,กิโลเมตร,0.5206562,7.4
171,คอมพิวเตอร์,ข่าว,0.2897505,4.1
172,อาณาเขต,พื้นผิว,0.21841668,5.25
173,บรรยากาศ,ทิวทัศน์,0.36581498,7.4
174,ประธาน,เหรียญรางวัล,0.27110842,4.7
175,สงคราม,กองทหาร,0.27866474,8.0
176,บันทึก,จำนวนเลข,0.1537631,5.0
177,ผิวหนัง,ดวงตา,0.38460734,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.55031395,7.5
179,ละครเวที,ประวัติศาสตร์,0.29546002,4.65
180,อาสาสมัคร,คำขวัญ,0.183923,1.85
181,อคติ,จำได้,0.22989473,2.8
182,การตกแต่ง,กล้าหาญ,0.3626934,0.75
183,ศตวรรษ,ปี,0.23914891,7.3
184,ศตวรรษ,ชาติ,0.34035015,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.2545603,0.5
186,ล่าช้า,ข่าว,0.23366044,3.3
187,รัฐมนตรี,พรรค,0.50712574,7.1
188,สันติภาพ,แผน,0.2504237,3.95
189,ส่วนน้อย,สันติภาพ,0.21711738,1.9
190,ความพยายาม,สันติภาพ,0.25632688,2.5
191,รัฐบาล,วิกฤตการณ์,0.41266716,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.42425457,7.55
193,การเคลื่อนกำลังพล,การถอน,-0.09799642,6.65
194,พลังงาน,ช่วงวิกฤต,0.30900416,4.3
195,การประกาศ,ข่าว,0.23609442,7.3
196,การประกาศ,พยายาม,0.15930381,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.55575854,7.3
198,ความพิการ,ความตาย,0.77569324,4.7
199,เหยื่อ,ฉุกเฉิน,0.20878361,3.7
200,รักษา,การกู้คืน,0.25475892,6.75
201,วารสาร,สมาคม,0.39636916,3.05
202,แพทย์,บุคลากร,0.43905383,7.4
203,แพทย์,หนี้สิน,0.21580307,1.6
204,หนี้สิน,ประกัน,0.25415328,4.0
205,โรงเรียน,ศูนย์กลาง,0.29227507,4.0
206,เหตุผล,ความดันโลหิตสูง,0.27465308,1.6
207,เหตุผล,เกณฑ์,0.4050185,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.38099435,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.7839881,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.5458837,4.15
211,ตาย,แถว,0.2398827,1.0
212,ตาย,นักโทษ,0.39632252,4.1
213,ทนายความ,หลักฐาน,0.21889465,6.8
214,ชีวิต,ความตาย,0.25507143,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.27651823,3.1
216,คำ,ความคล้ายคลึง,-0.04061392,3.85
217,คณะกรรมการ,การแนะนำ,0.38248911,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.26206928,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.467771,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.25654328,0.7
221,สันติภาพ,ประกัน,0.15413,1.1
222,ดินแดน,กิโลเมตร,0.12366824,3.85
223,เดินทาง,กิจกรรม,0.22511527,5.0
224,การแข่งขัน,ราคา,0.18003748,4.8
225,ผู้บริโภค,ความมั่นใจ,0.42330715,4.9
226,ผู้บริโภค,พลังงาน,0.3410765,4.15
227,คำถาม,สนามบิน,0.06878802,1.4
228,รถยนต์,เที่ยวบิน,0.21408525,3.45
229,สินเชื่อ,บัตร,0.20015502,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.07841339,6.5
231,โรงแรม,การจอง,0.10079968,7.4
232,ร้านขายของชำ,เงิน,0.20141354,6.8
233,การลงทะเบียน,การเรียบเรียง,0.39641464,3.15
234,การจัดเตรียม,ที่พัก,0.13225543,4.3
235,เดือน,โรงแรม,0.17145593,2.8
236,รูปแบบ,ชนิด,0.15683848,6.7
237,การมาถึง,โรงแรม,0.048205625,3.8
238,เตียงนอน,ตู้,0.21357842,7.4
239,ตู้,เสื้อผ้า,0.4839599,7.7
240,สถานการณ์,สรุป,0.47341862,4.25
241,สถานการณ์,การแยกตัว,0.2304751,2.7
242,ความยุติธรรม,สนใจ,0.18635257,3.05
243,ทิศทาง,การรวมกัน,0.25349286,3.3
244,ถนน,ตำแหน่ง,0.24463789,4.45
245,ถนน,ถนนหลัก,0.12628122,8.0
246,ถนน,แนวตึก,0.10553888,5.2
247,ถนน,เด็ก,0.24311207,2.3
248,รายการ,ความใกล้ชิด,0.31047413,2.75
249,รายการ,หมวด,0.35536963,6.2
250,เซลล์,โทรศัพท์,0.17983472,2.95
251,การผลิต,การเดินด้วยเท้า,0.20615855,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.23461561,5.6
253,สื่อมวลชน,การทำการค้า,0.26457548,4.0
254,สื่อมวลชน,ผลประโยชน์,0.17396131,5.4
255,เงินปันผล,การจ่ายเงิน,0.17276716,6.5
256,เงินปันผล,การคำนวณ,0.24255386,7.1
257,การคำนวณ,การคำนวณ,1.0,9.6
258,เงินตรา,ตลาด,0.2095061,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.3114138,7.9
260,น้ำมัน,คลังสินค้า,0.22736858,5.8
261,การประกาศ,การผลิต,0.3155973,2.1
262,การประกาศ,การเตือน,0.44571063,7.8
263,กำไร,การเตือน,0.24200654,1.6
264,กำไร,ความสูญเสีย,0.17763324,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.70294344,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.7876733,9.2
267,สกุลเงินดอลลาร์,กำไร,0.2534881,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.46933222,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.5041999,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.28051284,7.1
271,โทรศัพท์,อุปกรณ์,0.46946585,6.9
272,อุปกรณ์,ผู้ผลิต,0.16566665,5.8
273,หรูหรา,รถยนต์,0.34715927,4.9
274,ห้า,เดือน,0.44385454,3.35
275,รายงาน,ได้รับ,0.15315029,3.9
276,นักลงทุน,รายได้,0.40550813,7.0
277,ของเหลว,น้ำ,0.4579937,8.6
278,กีฬาเบสบอล,ฤดู,0.27630174,3.8
279,เกม,ชัยชนะ,0.40883434,6.5
280,เกม,ทีม,0.505246,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.59495187,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.27753165,6.3
283,เกมกีฬา,เอาชนะ,0.19593447,6.6
284,เจ็ด,ลำดับ,0.31910905,5.85
285,อาหารทะเล,ทะเล,0.29748726,7.0
286,อาหารทะเล,อาหาร,0.4146151,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.5644833,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.3173084,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.25193822,5.9
290,อาหาร,การเตรียม,0.2878283,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.27215075,4.4
292,เริ่ม,ปี,0.20656565,2.4
293,เริม,การแข่งขัน,0.14461055,4.2
294,เกม,รอบ,0.3620309,6.75
295,มวย,จำนวนยก,0.17190088,8.0
296,ชนะเลิศ,การแข่งขัน,0.11220711,6.95
297,การต่อสู้,การเอาชนะ,0.7160085,6.7
298,เส้น,ประกัน,0.11809618,1.2
299,วัน,ฤดูร้อน,0.3172792,3.25
300,ฤดูร้อน,ภัยแล้ง,0.5252756,6.75
301,ฤดูร้อน,ธรรมชาติ,0.24686204,7.0
302,วัน,รุ่งอรุณ,0.29027984,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.43545303,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.64223933,7.4
305,ธรรมชาติ,ผู้ชาย,0.27361405,4.95
306,ผู้ชาย,ผู้หญิง,0.07288324,7.2
307,ผู้ชาย,ผู้ปกครอง,0.31666437,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0000001,10.0
309,สบู่,อุปรากร,0.07883102,0.9
310,อุปรากร,การแสดงบนเวที,0.17462747,7.55
311,ชีวิต,บทเรียน,0.3942503,5.4
312,จดจ่อ,ชีวิต,0.26933163,2.05
313,การผลิต,กลุ่มคนงาน,0.30009937,7.0
314,โทรทัศน์,ฟิล์ม,0.28344104,6.6
315,คู่รัก,ทะเลาะวิวาท,0.22726898,5.2
316,คนดู,ต่อเนื่องกัน,0.053834952,3.1
317,ความเป็นไปได้,เด็กหญิง,0.5340558,1.5
318,ประชากร,การพัฒนา,0.17655157,5.5
319,จริยธรรม,สำคัญ,0.37263805,5.5
320,จริยธรรม,แต่งงาน,0.18635434,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.84465414,8.1
322,เพศ,ความเท่าเทียม,0.23963311,7.55
323,ความผันแปร,ทัศนคติ,0.31829667,5.1
324,ครอบครัว,การวางแผน,0.13982524,5.7
325,อุปรากร,อุตสาหกรรม,0.20532984,1.3
326,น้ำตาล,เข้าใกล้,0.19458881,1.1
327,ฝึกฝน,สถาบัน,0.31389263,7.15
328,กระทรวง,วัฒนธรรม,0.4996299,5.7
329,ปัญหา,ท้าทาย,0.41282654,5.9
330,ขนาด,คุณสมบัติเด่น,0.13719189,3.05
331,ประเทศ,พลเมือง,0.41911614,7.7
332,ดาวเคราะห์,ประชาชน,0.22445334,2.15
333,การพัฒนา,ประเด็น,0.31989777,4.0
334,ประสบการณ์,ดนตรี,0.3158765,5.75
335,ดนตรี,โครงการ,0.27269626,4.9
336,กระจก,โลหะ,0.40744382,4.6
337,อลูมิเนียม,โลหะผสม,0.507049,7.9
338,โอกาส,น่าเชื่อถือ,0.15127091,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.17551683,4.5
340,คอนเสิร์ต,พรสวรรค์,0.19740316,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.7192696,8.0
342,พิพิธภัณฑ์,โรงละคร,0.1678826,7.0
343,การสังเกต,สถาปัตยกรรม,0.14509961,3.8
344,อวกาศ,โลก,0.46443942,7.6
345,การสงวน,โลก,0.18232185,2.8
346,การเข้า,ตั๋ว,0.15881266,6.6
347,ฝนตกปรอยๆ,พายุ,0.2698208,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5065941,5.35
349,สภาพอากาศ,พยากรณ์,0.28022715,8.0
350,ความหายนะ,พื้นที่,0.33670288,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.2501389,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.4008559,3.85
