,w1,w2,predict,actual
79,เบส,สารเคมี,0.21929975,2.23
80,รัฐบาล,กิ้งก่า,0.065080985,0.13
81,เงินเยน,การฟอกเงิน,0.4507483,1.09
82,ดีพไมนด์,กูเกิ้ล ดีพไมนด์,0.7292593,2.95
83,หมากรุก,รุก,0.24796031,1.45
84,โคลง,ความงาม,0.118838295,0.8
85,คนงาน,สำนักงาน,0.3082836,1.58
86,เงินตรา,แลกเปลี่ยน,0.44536552,1.78
87,ใยสังเคราะห์,ฝ้าย,0.47283328,2.58
88,ศาล,ยุติธรรม,0.40626067,2.3
89,หาง,ท้าย,0.23249033,2.91
90,อุบัติเหตุ,หนังสือ,0.059102602,0.06
91,พายุ,ลม,0.3343697,2.77
92,เปียโน,ประสานเสียง,0.47092283,1.95
93,สุลต่าน,กระทรวง,0.21252194,0.72
94,ทะเลทราย,เนินทราย,0.5852567,2.5
95,การคูณ,การหาร,0.39399478,2.75
96,ไวรัส,เลือด,0.28079402,1.41
97,ยุคน้ำแข็ง,พระราชบัญญัติ,0.1540557,0.0
98,ดาบ,สภาพแวดล้อม,0.114417434,0.06
99,โรงเรียนประถม,ปากกา,0.15201418,0.78
100,จิ้งหรีด,ผู้สนับสนุน,0.04750394,0.0
101,ประติมากรรม,รูปปั้น,0.5749729,3.52
102,เว็บเบราเซอร์,ไฟร์ฟอกซ์,0.5439279,3.25
103,ฟอกซ์ เทอร์เรียร์,แคนอน,0.46309808,0.61
104,เอชเอสบีซี,ประเทศอังกฤษ,0.40030783,0.73
105,คัมภีร์ไบเบิ้ล,พระกิตติคุณ,0.5083933,1.81
106,ชุดเดรส,เต้นรำ,0.26837334,1.83
107,แถว,รายการ,0.12764888,2.03
108,กรง,คุก,0.2518879,3.22
109,เรียงความ,การบ้าน,0.28485364,1.95
110,คอมพิวเตอร์,เครื่องจักร,0.31653127,3.02
111,หมีแพนด้า,หมีขาว,0.5431,3.06
112,โรคประสาทพิการ,จิตใจ,0.45732045,1.34
113,รณรงค์,ลิง,0.088409536,0.25
114,ค่าคงที่ฟาราเดย์,เครื่องหลัง,0.26549962,0.06
115,วัง,ตึกระฟ้า,0.23395294,1.56
116,เฮลิคอปเตอร์,เครื่องบิน,0.483055,2.88
117,มหาวิทยาลัยเคมบริดจ์,มหาวิทยาลัยออกซ์ฟอร์ด,0.8936417,3.16
118,ธง,เสา,0.25235215,2.19
119,หน้าต่าง,หลังคา,0.4507458,2.14
120,เกมการ์ด,ร่อน,0.18961743,0.09
121,มัลแวร์,เวิร์ม,0.19432077,3.11
122,ดาวเคราะห์,ดาวฤกษ์,0.76603353,2.97
123,นักวิ่ง,นักกีฬา,0.4046597,3.02
124,เครื่องวัด,ร่ม,0.1445542,0.06
125,ไวไฟ,วิกิลีก,0.16776936,0.31
126,แล้ง,น้ำ,0.48474014,1.75
127,สนามบิน,ชิ้น,0.044707768,0.13
128,ออเคสตร้า,วงดนตรี,0.58340216,2.78
129,โมจิโต,โมฮิโต,0.5943735,3.05
130,แผนการสอน,การสอบ,0.60178554,2.05
131,ทฤษฎีบท,ทฤษฎี,0.8344777,3.45
132,โยโย,ของเล่น,0.24329928,2.53
133,พายุหิมะ,ฝน,0.5894737,2.05
134,นักประวัติศาสตร์,นักประวัติศาสตร์นิพนธ์,0.91917735,3.03
135,ซีเมนส์,รถไฟไฟฟ้า,0.3120957,0.41
136,ศตวรรษ,ปี,0.40126005,2.77
137,โลหะผสม,เหล็กกล้า,0.57853025,3.11
138,ผู้พิพากษา,ผู้พิพากษา,1.0,4.0
139,ความโกลาหล,ชั้นเรียน,0.17947456,0.31
140,การศึกษาทางไกล,อินเทอร์เน็ต,0.33594716,2.14
141,ทราย,เท้า,0.23754935,0.34
142,ไอเอ็มเอฟ,ธนาคารดอยซ์,0.5675797,2.13
143,นิตยสารการ์เดียน,นิตยสารไทม์,0.8253256,3.17
144,ตัวไหม,ทางสายไหม,0.38501287,0.0
145,อิสรภาพ,โอเอซิส,0.34676543,0.06
146,ไซโทพลาซึม,เลขโดด,0.19504812,0.13
147,นิกายโปรแตสแตนท์,ชาวคริสต์,0.6481487,2.55
148,ลีโอ นาร์โดดาวินชี,พระกระยาหารมื้อสุดท้าย,0.5489307,1.5
149,แผนที่,จัตุรัส,0.14932029,1.02
150,รัฐสภา,สภาคองเกรส,0.58337843,2.98
151,การระดมทุน,การพัฒนา,0.45373288,1.77
152,พยาธิวิทยา,โลหิตวิทยา,0.6505894,1.91
153,หุบเขา,พายุดีเปรสชัน,0.40542358,0.72
154,กล้องโทรทรรศน์,เก้าอี้,0.17123654,0.09
155,โลหะหนัก,เวที,0.079710074,0.14
156,โลกาภิวัฒน์,วีซ่า,0.12963909,0.81
157,ค้างคาว,แวมไพร์,0.2381429,1.98
158,รองหัวหน้า,เจ้าหน้าที่,0.47919017,2.19
159,ไฟฟ้า,กรณี,0.15878193,0.19
160,คนต่างด้าว,คนนอกพื้นที่,0.3875591,3.27
161,กระดุม,จักรเย็บผ้า,0.36751038,1.75
162,พ่อมด,สายเคเบิ้ล,0.3187024,0.0
163,นักปรัชญา,การแข่งขัน,0.12207416,0.58
164,ข้าวโพดคั่ว,โรงภาพยนตร์,0.18263821,1.8
165,การเกษตร,พืช,0.49727157,2.25
166,กวี,นักข่าว,0.32386196,0.89
167,อากาศ,คลื่น,0.31791234,1.23
168,อารยธรรม,วิถีการดำเนินชีวิต,0.426974,2.61
169,หิมะ,น้ำแข็ง,0.5795187,2.92
170,สงครามโลกครั้งที่ 2,บีโธเฟ่น,0.33838114,0.25
171,แผงวงจรหลัก,เมนบอร์ด,0.32582378,3.66
172,สมาคม,เครื่องหมาย,0.11100543,0.84
173,อเล็กซานเดอร์มหาราช,ผู้พิชิต,0.39342177,2.44
174,แอพ,กาแลคซี่,0.2237862,0.06
175,การคำนวณแบบคลาวด์,ฝน,0.17673591,0.25
176,โทรทัศน์,นักแสดงชาย,0.2962735,1.67
177,สันดอน,ทะเล,0.35087723,1.83
178,เส้นด้าย,ด้าย,0.6509929,4.0
179,ทางข้ามถนน,บุคคล,0.1310381,0.5
180,โปรตีน,ที่จับ,0.14371534,0.06
181,วงยูทู,โรนัลโด้,0.28059447,0.06
182,แอปเปิ้ล,ไอโฟน,0.3596583,1.92
183,เปปเปอร์มินท์,หมากฝรั่ง,0.3443752,2.27
184,โปสเตอร์,บทความ,0.28710526,1.55
185,ยูนิเซฟ,ราก,0.028890593,0.06
186,โรคเกลียดกลัวชาวต่างชาติ,ลัทธิเหยียดผิว,0.5847852,1.44
187,วูดดี อัลเลน,เลนส์,0.25477403,0.58
188,ตะเกียง,จีนนี่,0.2641538,1.61
189,กองทัพเรือ,เกาะ,0.2604863,0.97
190,กำแพง,ปราสาท,0.37133116,1.78
191,ไดโนเสาร์,ช้าง,0.25185996,2.14
192,หอนาฬิกา,หิน,0.28521925,0.38
193,ตะวันออกกลาง,แม่น้ำยูเฟรติส,0.34778568,1.63
194,ทุ่งหญ้า,ทุ่งหญ้า,1.0,4.0
195,กีต้าร์,ไวโอลิน,0.44078976,3.03
196,การทูต,การต่อรอง,0.41620466,2.22
197,แรงโน้มถ่วง,ดาวตก,0.4243172,1.53
198,ไอคิว,สถาบันเมนซ่า,0.29166055,1.75
199,ธงชาติอังกฤษ,ธง,0.52257955,2.95
200,แผ่นดินไหว,การสั่นสะเทือน,0.49428287,2.94
201,ทรัพย์สิน,หุ้น,0.3306165,2.38
202,ฮิบรู,เยรูซาเล็ม,0.508387,2.31
203,มืดครึ้ม,พยากรณ์,0.24706516,1.02
204,พจนานุกรม,สารานุกรม,0.65645385,3.13
205,มินท์,พิพิธภัณฑ์,0.3453096,0.0
206,เก้าอี้,ม้านั่ง,0.5169576,3.31
207,ชาวสเปน,ความชื้น,0.14983265,0.06
208,กระป๋อง,ขวด,0.62548065,2.8
209,แมลงวัน,มด,0.43066245,2.5
210,ตำนาน,เรื่องเสียดสี,0.27388415,0.67
211,ใจกลางเมือง,รถประจำทาง,0.44911173,1.13
212,หาง,โบอิ้ง 747-200,0.20943707,0.78
213,งานศิลป์,ศิลปิน,0.4902983,2.31
214,นาโต้,พันธมิตร,0.20979258,2.52
215,กษัตริย์,ผู้ปกครอง,0.3791235,3.33
216,จังหวะ,จังหวะ,1.0,4.0
217,อเล็กซานเดอร์ เฟลมมิง,ยาเพนนิซิลิน,0.38471305,0.73
218,ฟลุ๊ต,ดนตรี,0.30276862,2.08
219,นกกระสานวล,ทะเลสาบ,0.3205037,1.53
220,ความหนืด,กระเซ็น,0.2925099,0.86
221,ฮาร์ดแวร์,เคส,0.28598776,1.36
222,แหวน,การหมั้น,0.44118384,2.28
223,ภาษาละติน,ภาษาเยอรมัน,0.6359947,2.63
224,ชนชั้นแรงงาน,โรงงาน,0.28628153,1.83
225,เชกสเปียร์,ดิกคินส์,0.6400727,2.22
226,ธนบัตร,นักบวช,0.050997976,0.13
227,เครื่องมือ,งาน,0.24340923,1.52
228,หมูแคระ,สัตว์พวกหมู,0.62172365,3.08
229,สิทธิเลือกตั้ง,ทางออก,0.2540058,0.48
230,ดวงดาว,ความสว่าง,0.35321182,1.83
231,ปลาเทราท์,กีตาร์,0.2894832,0.0
232,ดอลลาร์,เศรษฐี,0.19081625,1.48
233,ตัวเลข,เลข,0.5819934,4.0
234,ลมแรง,ผ้าห่ม,0.27618054,0.53
235,โอบามา,คลินตัน,0.6046531,2.38
236,ตัวประกอบ,ภาพยนตร์,0.29526857,2.23
237,ยูเวนตุส,บาเยิร์น มิวนิค,0.58162236,2.7
238,อากาศเปลี่ยน,ฝนตก,0.4209463,1.67
239,เอไอ,แบตเตอรี่,0.14299352,0.56
240,งานชิ้นเอก,โมนาลิซ่า,0.34284177,1.98
241,อาชญากรรม,การโจมตี,0.38236317,2.55
242,ราชาภิเษก,น้ำ,0.13409099,0.13
243,นักร้องนำ,สต๊าฟ,0.26022452,0.92
244,การแข่งขันรอบตัดเชือก,บาสเก็ตบอล,0.6165551,1.44
245,กองทัพ,การป้องกัน,0.30682456,1.86
246,ทะเลสาบ,เมฆ,0.26030207,0.63
247,สำนักสงฆ์,อาบน้ำฝักบัว,0.1616102,0.06
248,ภาษาแม่,ภาษา,0.7937134,2.72
249,ท่าเรือ,เสื้อคลุม,0.14245558,0.19
250,ปีศาจ,เทพ,0.27046436,2.52
251,ปริศนา,สัญลักษณ์,0.19330382,1.59
252,วิทยาเขต,มหาวิทยาลัย,0.70018303,2.48
253,อิสรภาพ,อิสรภาพ,1.0,4.0
254,ไต้ฝุ่น,ไซโคลน,0.35612062,3.28
255,คู่มือ,คู่มือแนะนำ,0.8193607,3.88
256,อีโบล่า,ไวรัสอีโบล่า,0.8688502,3.86
257,เจ้าหญิง,บิสกิต,0.2345518,0.38
258,รถไฟ,รถราง,0.64752966,3.55
259,ระบบนิเวศ,เศรษฐกิจ,0.47754723,0.91
260,ราชินีนาถ,ควีนหมากรุก,0.26410544,0.73
261,ทอง,สังกะสี,0.27305818,2.33
262,เคอร์เซอร์,มันฝรั่งทอด,0.26452214,0.06
263,อเมซอน,ป่า,0.49760878,2.22
264,เทนนิส,สถิติ,0.2385654,0.53
265,โบลซาโน,ทฤษฎีบท,0.26974082,0.63
266,ความสูงเหนือระดับน้ำทะเล,การแปลง,0.2743811,0.42
267,เรือ,ต้นไม้,0.26776984,0.31
268,บัลลังก์,ดาบ,0.31040916,0.91
269,ฝ้าย,เสื้อหนาว,0.41831046,1.69
270,เชอรี่,สตรอเบอรี่,0.36484453,2.78
271,อิสลาม,กุรอาน,0.41476545,2.33
272,มนุษย์นีเอนเดอร์ธัล,กีฬา,0.21587497,0.13
273,การเล่นพรรคเล่นพวก,กษัตริย์,0.21863127,0.56
274,บุคลิก,บุคคล,0.32574436,1.55
275,รถถัง,รถยนต์,0.27223006,2.52
276,ดาวพุธ,ดาวพฤหัส,0.8991087,2.94
277,หลอดลมอักเสบ ,ยาแก้ปวด,0.5791207,1.27
278,เลือด,ร่างกาย,0.54572874,2.17
279,ความกลัวอิสลาม,ไอซิส,0.50337964,1.3
280,ถักไหมพรม,เครื่องแบบ,0.31045455,0.77
281,ฮาดูป,จอสัมผัส,0.25089034,0.56
282,เชื่อเพลิงฟอสซิล,ฟอสซิล,0.82952935,2.39
283,ผ่าเหล่า,ชีวสังคมวิทยา,0.30245388,1.34
284,พี่สาว,พี่ชาย,0.70959896,2.98
285,ดินสอ,เรื่องราว,0.1481786,0.59
286,กลาก,โรคผิวหนัง,0.83750504,2.59
287,จักรพรรดิ,ผู้ครองรัฐ,0.44655147,2.67
288,มงกุฎ,กุญแจ,0.16359583,0.25
289,พีชคณิต,ปฏิบัติการ,0.28257838,0.47
290,ลูกสูบ,เครื่องยนต์,0.5825835,2.08
291,ทุนการศึกษา,ค่าเทอม,0.34901634,2.56
292,หนังสือ,ต้นฉบับ,0.25817657,1.84
293,ผกากรอง ,ดอกลิ้นมังกร,0.34768566,2.59
294,หลุมดำ,สุญญากาศ,0.2673062,2.52
295,จักรวรรดิ์เปอร์เซีย,พระเจ้าไซรัส,0.48882675,2.67
296,บทบรรณาธิการ,ข่าว,0.39489338,2.44
297,การตกแต่ง,ซอง,0.065633625,0.38
298,ฉลามวาฬ,ล็อบสเตอร์,0.3414215,1.98
299,ข้าวโพด,ข้าวโพด,1.0,4.0
300,โรคไบโพล่าร์,ปัญหา,0.34004796,1.2
301,กรด,ด่าง,0.644497,2.44
302,ศูนย์สัมบูรณ์ ,ไอ,0.16835387,0.92
303,การปฏิวัติเขียว,ทาสี,0.19619776,0.13
304,ระบบปฏิบัติการ,การเรียนรู้เชิงลึก,0.2778826,1.09
305,คณิตศาสตร์โอลิมปิก,ทฤษฎี,0.36330396,1.06
306,เอล นินโญ่,เส้นศูนย์สูตร,0.35259882,1.3
307,เครื่องหมาย,แก้ว,0.1218559,0.13
308,คฤหาสน์,ประติมากร,0.33714086,0.75
309,บรรยากาศ,โอโซน ,0.35503626,2.66
310,โล่,โล่กลมเล็ก,0.41885763,3.56
311,เหรียญ,การชำระเงิน,0.12203932,2.08
312,ข้าวโอ๊ต,ทุ่งนา,0.24168584,1.72
313,พระ,ไม้กางเขน,0.36301765,1.58
314,เรือปืน,ชายฝั่ง,0.32896417,1.33
315,หิน,เหมือง,0.40385965,2.17
316,ตำนาน,คุณธรรม,0.1932124,0.27
317,แชมป์,ผู้ชนะ,0.36610445,3.73
318,ลูกเต๋า,ลูกบาศก์,0.26466018,2.84
319,โทโพโลจี,โครงสร้าง,0.3378318,2.78
320,โบสถ์เล็ก,สายเคเบิ้ล,0.27591482,0.06
321,กระแสเงินสด,แม่น้ำ,0.2040235,0.06
322,ฆาตกรต่อเนื่อง,ฆาตกร,0.75109005,3.3
323,เมตริกซ์,โมเลกุล,0.44590026,0.89
324,แฟชั่น,สไตล์,0.45081282,2.95
325,ธัชวิทยา,ธง,0.11975292,1.22
326,สนธิสัญญามาสทริชต์,ยุโรป,0.37157103,1.91
327,น้ำพุร้อน,น้ำพุ,0.7481897,2.89
328,น้ำตาลซูโครส,คาร์โบไฮเดรต,0.64527327,2.38
329,ชายหาด,ชายฝั่ง,0.56994784,3.58
330,ตลาดหุ้น,การซื้อขายหุ้น,0.6914363,2.55
331,ประเพณี,หัตถกรรม,0.42460245,1.22
332,นิยาย,นักเขียน,0.56912196,2.08
333,แซนด์วิช,ซับเวย์,0.27292442,1.8
334,อคูสติก,เสียง,0.43138027,2.0
335,กีฬาฟันดาบ,ยิมนาสติก,0.49720895,2.14
336,นักเขียน,ของขวัญ,0.17775717,0.2
337,ป่าไม้,ไทเกอร์ วู้ด,0.08731183,0.06
338,เมฆ,หน้าต่าง,0.31144845,0.23
339,เจเพก,พีดีเอฟ,0.31940517,2.77
340,ผู้กำกับ,เจ้านาย,0.20880859,1.89
341,ภาษี,เบรกซิต,0.21029978,0.41
342,การผสมเกสรดอกไม้,เกสรดอกไม้ตัวผู้,0.8223801,2.17
343,วิดิโอเกม,เกมคอมพิวเตอร์,0.468155,3.17
344,การรักษา,การผ่าตัด,0.5299144,2.64
345,ข้าวเปลือก,มันฝรั่ง,0.32580873,1.38
346,การจดข้อความ,การมอบหมาย,0.4537238,0.58
347,หมาจิ้งจอก,เม็ดเลือด,0.1921022,0.0
348,โซเดียมคลอไรด์,เกลือ,0.5626944,3.22
349,รายได้,คุณภาพชีวิต,0.39132255,1.66
350,พินัยกรรม,ความตั้งใจ,0.2820549,1.16
351,เข็มทิศ,ช้าง,0.1460565,0.19
352,ภาคต่อ,กล้อง,0.10485995,0.22
353,ภาพยนตร์,ฟิล์ม,0.284428,2.52
354,นายสิบ,ปืน,0.3047924,1.48
355,โรงโม่,เมล็ด,0.17691736,1.27
356,ไอศกรีม,อาหารเช้า,0.39566663,0.78
357,กุญแจ,ล็อค,0.41881412,2.25
358,โทรศัพท์มือถือ,โทรศัพท์,0.76206696,3.59
359,อนุบาล,เด็กก่อนวัยเรียน,0.5609113,3.22
360,โลกตะวันตก,เวสเทิร์นยูเนียน,0.46260062,2.39
361,กล้าไม้,ใบ,0.3054343,1.89
362,ฝน,ลูกเห็บ,0.5611476,1.97
363,ความสุข,ความเศร้า,0.51741254,2.56
364,ตัวไหม,หนอนผีเสื้อ,0.37710565,2.39
365,การเล่นเซิร์ฟ,กีฬาทางน้ำ,0.57447666,2.45
366,รถยนต์,รถบรรทุก,0.46911645,3.0
367,อาหาร,โปรแกรม,0.10978179,0.19
368,นิยายกราฟิก,หนังสือการ์ตูน,0.54385006,2.5
369,งู,กิ้งก่า,0.47354722,2.33
370,สับปะรด,สมาร์ทโฟน,0.15062554,0.06
371,วอลล์เปเปอร์,พื้นหลัง,0.27608985,3.63
372,เซลเซียส,ไมโครซอฟต์,0.21935107,0.06
373,รวม,อ้อย,0.11588775,0.06
374,ยีนส์,ผุ้หญิง,0.39215952,1.03
375,เมตริกซ์,เวกเตอร์,0.38854608,1.98
376,คาร์บอนไดออกไซด์,ซีโอทู,0.30264616,3.69
377,โค้ช,ผู้เล่น,0.41460675,2.11
378,หิน,ไม้,0.3651486,1.8
379,ตัวชาร์จ,แผ่นดิสก์,0.3645507,0.67
380,ตันฉบับ,บทความ,0.32751298,1.89
381,จีเมล,ยาฮู,0.36668932,3.17
382,ตัวเก็บประจุ,ไดโอด,0.5553531,2.88
383,คอรัปชั่น,การโกง,0.547976,3.81
384,โคคาโคล่า,โค้ก,0.40203145,3.92
385,เพลโต,อริสโตเติล,0.6132857,2.52
386,สงครามเย็น,สหภาพโซเวียต,0.65891844,2.3
387,หัวฉีด,ของเหลว,0.3961667,1.22
388,สัทวิทยา,จอภาพ,0.22348166,0.77
389,ซาร่า,ถุงน่อง,0.2960611,0.17
390,ฟุตบอล,ซอคเกอร์,0.36411276,3.73
391,เชื้อโรค,เชื้อโรค,1.0000001,4.0
392,สาธารณรัฐ,ดยุค,0.3464669,0.48
393,ลูกบอล,ทรงกลม,0.3801179,1.89
394,โมซาร์ท,สตาร์ วอร์ส,0.38541883,0.06
395,หน้ากาก,ปาร์ตี้,0.21049601,1.23
396,เกมแกรนด์ เตฟท์ ออโต,จีทีเอ,0.486837,3.52
397,ทางหลวง,ถนน,0.69020563,2.97
398,ปฏิกิริยาลูกโซ่,เทอร์โมไดนามิกส์,0.42735824,2.06
399,ภาพประกอบ,ตุ่ม,0.120435216,0.13
400,มานุษยวิทยา,โบราณคดี,0.59065926,1.52
401,บริษัทเดล,เมืองดิงเกิล,0.3925263,0.31
402,น้ำผลไม้,ช้อน,0.3489362,0.16
403,บริษัทยาไฟเซอร์,ยา,0.18437745,2.14
404,รถบรรทุก,พัสดุ,0.25703415,1.56
405,อวัยวะรับสัมผัส,โมเลกุลโปรตีน,0.4691611,0.48
406,กูเกิลไดร์ฟ,คนขับรถ,0.27793688,0.06
407,มหาเศรษฐี,คนจรจัด,0.28665343,1.91
408,ตอน,บท,0.22752978,3.42
409,ค่าอนันต์,ศูนย์,0.20410648,1.41
410,คนใช้,ทาส,0.24718581,2.91
411,คำเสริมท้าย,คำต่อท้าย,0.5462263,3.44
412,ภาวะโลกร้อน,ความร้อน,0.44298047,2.58
413,โกรทฮอร์โมน,ฮอร์โมนการเจริญเติบโต,0.7677914,3.8
414,ท้องฟ้า,ความฝัน,0.3230653,0.69
415,ราคาเสนอซื้อ,ลอนดอน,0.23012714,0.06
416,ปุ๋ย,การเติบโต,0.29034027,1.91
417,แฮชแท็ก,หัวข้อ,0.25922433,1.81
418,กลุ่มดาวนายพราน,กลุ่มดาว,0.7871897,2.67
419,นิทเช,เชลซี,0.34341037,0.25
420,การเคารพซึ่งกันและกัน,การแข่งขัน,0.19144519,1.08
421,สาขา,แขน,0.13108686,0.63
422,เหยื่อ,โทรศัพท์,0.072546326,0.25
423,ส่วนเบี่ยงเบนมาตรฐาน,การสะสม,0.3230403,0.19
424,หิมะถล่ม,หิมะ,0.7354671,2.34
425,ครู,นักเรียน,0.566944,2.25
426,ปศุสัตว์,โยเกิร์ต,0.1715652,0.5
427,การกีดกันทางเพศ ,การกีดกันทางเพศ,0.98898935,4.0
428,ขั้วโลกใต้,เต้นรำ,0.25357255,0.06
429,อัยการ,ทนาย,0.5753253,2.56
430,แรคเก็ต,ลูกบอล,0.14260603,1.17
431,สินเชื่อธนาคาร,หนี้,0.61671215,2.55
432,มุมมอง,ระยะทาง,0.20515555,0.47
433,เฟเดอเรอร์,ดีแลน,0.36623126,1.19
434,ทนายความ,แกลเลอรี่,0.16726421,0.06
435,อายุขัย,ค่าสถิติ,0.2657167,0.94
436,เยื่อหุ้มเซลล์,ตัวก่อไวรัส ,0.5564611,0.83
437,สหภาพยุโรป,มอสโคว์,0.4104807,1.2
438,โลก,เอเซีย,0.2546381,1.94
439,เพนท์,โฟโต้ชอป,0.44085386,2.31
440,วุฒิสภา,รัฐธรรมนูญ,0.582145,2.08
441,ผักชีฝรั่ง,มัฟฟิน,0.37088016,0.75
442,จิตใจ,สมอง,0.49645165,2.06
443,รถเมอร์ซีเดส,รถโอเปิล,0.66080177,3.09
444,ฆ้อน,ฟัน,0.26516324,0.39
445,ยุคเรอเนซ็องส์,ยุคเรอเนซ็องส์,0.99999994,3.94
446,กระโปรง,นาฬิกา,0.15275483,0.66
447,โอเปร่า,ภาพยนตร์,0.43856692,1.58
448,ครู,ผู้สอน,0.55894876,3.94
449,ดวงอาทิตย์,สายเคเบิ้ล,0.12617067,0.06
450,การถดถอย,จีดีพี,0.462177,1.38
451,ซีซาร์,จูเลียส ซีซาร์,0.88962764,3.45
452,คนไข้,เซสชั่น,0.12664989,0.25
453,พฤติกรรมนิยม,การบำบัด,0.26717997,0.97
454,จักรพรรดิ,รัฐธรรมนูญ,0.2945582,1.27
455,นักคณิตศาสตร์,แสดง,0.19666423,0.48
456,เอนโทรปี,สารสนเทศ,0.3563797,0.95
457,น้ำกุหลาบ,น้ำมันดอกกุหลาบ,0.7480895,2.81
