,w1,w2,predict,actual
131,ดาวเคราะห์,กลุ่มดาวกาแล็กซี่,0.61953104,7.25
132,ดาวเคราะห์,อวกาศ,0.5218548,7.8
133,ดาวเคราะห์,นักดาราศาสตร์,0.6087561,7.15
134,ที่มาก่อน,ตัวอย่าง,0.24849276,3.85
135,ที่มาก่อน,ข่าวสาร,0.19596033,2.7
136,ที่มาก่อน,การรับรู้,0.19145527,2.3
137,ที่มาก่อน,กฎหมาย,0.14249296,2.25
138,ที่มาก่อน,รวบรวม,0.2393416,2.9
139,ที่มาก่อน,กลุ่ม,0.2592359,2.3
140,ที่มาก่อน,บรรพบุรุษ,0.38773945,6.2
141,ถ้วย,กาแฟ,0.36508474,6.7
142,ถ้วย,เครื่องใช้สำหรับโต๊ะอาหาร,0.30347073,7.8
143,ถ้วย,บทความ,0.101607576,1.75
144,ถ้วย,สิ่งประดิษฐ์,0.20714696,4.5
145,ถ้วยรางวัล,วัตถุ,0.1476617,7.2
146,ถ้วย,สิ่ง,0.23263921,4.25
147,ถ้วย,ดื่ม,0.34726712,5.3
148,ถ้วย,อาหาร,0.25488344,5.9
149,ถ้วย,สสาร,0.19587883,5.35
150,ถ้วย,ของเหลว,0.29619706,4.0
151,เสือจากัวร์,แมว,0.22620462,6.2
152,รถยนต์ยี่ห้อจากัวร์,รถยนต์,0.7592077,8.65
153,พลังงาน,เลขานุการ,0.15697695,0.3
154,เลขาธิการ,วุฒิสภา,0.51009756,5.9
155,พลังงาน,ห้องทดลอง,0.33263052,4.85
156,คอมพิวเตอร์,ห้องทดลอง,0.3139132,6.25
157,อาวุธ,ความลับ,0.26332307,3.45
158,สำนักงานสืบสวนของสหรัฐอเมริกา,ลายนิ้วมือ,0.27404997,6.95
159,สำนักงานสืบสวนของสหรัฐอเมริกา,การสืบสวน,0.575927,7.4
160,การสืบสวน,ความพยายาม,0.35446867,6.35
161,ดาวอังคาร,น้ำ,0.18301389,3.8
162,ดาวอังคาร,นักวิทยาศาสตร์,0.4423755,6.3
163,ข่าว,รายงาน,0.4554388,7.7
164,หุบเขาลึก,ภูมิประเทศ,0.6047408,7.9
165,มโนภาพ,ภายนอก,0.3189228,4.75
166,ค้นพบ,ที่ว่าง,0.18558481,1.75
167,น้ำ,การรั่วซึม,0.40079936,5.6
168,สัญลักษณ์,ช่วงเวลาหยุดพักระหว่างวิชา,0.33988374,0.5
169,วันพุธ,ข่าว,0.26389784,1.2
170,ไมล์,กิโลเมตร,0.44551703,7.4
171,คอมพิวเตอร์,ข่าว,0.14494008,4.1
172,อาณาเขต,พื้นผิว,0.30790353,5.25
173,บรรยากาศ,ทิวทัศน์,0.5262864,7.4
174,ประธาน,เหรียญรางวัล,0.28119758,4.7
175,สงคราม,กองทหาร,0.47328317,8.0
176,บันทึก,จำนวนเลข,0.34521663,5.0
177,ผิวหนัง,ดวงตา,0.51131874,6.8
178,ชาวญี่ปุ่น,ชาวอเมริกัน,0.54641867,7.5
179,ละครเวที,ประวัติศาสตร์,0.25556582,4.65
180,อาสาสมัคร,คำขวัญ,0.22766282,1.85
181,อคติ,จำได้,0.16938998,2.8
182,การตกแต่ง,กล้าหาญ,0.27866504,0.75
183,ศตวรรษ,ปี,0.40126005,7.3
184,ศตวรรษ,ชาติ,0.23438068,2.65
185,ล่าช้า,การเหยียดเชื้อชาติ,0.24643563,0.5
186,ล่าช้า,ข่าว,0.17087126,3.3
187,รัฐมนตรี,พรรค,0.36499998,7.1
188,สันติภาพ,แผน,0.17126028,3.95
189,ส่วนน้อย,สันติภาพ,0.1964938,1.9
190,ความพยายาม,สันติภาพ,0.38812223,2.5
191,รัฐบาล,วิกฤตการณ์,0.4298743,4.9
192,การเคลื่อนกำลังพล,การออกจาก,0.43692076,7.55
193,การเคลื่อนกำลังพล,การถอน,0.46047756,6.65
194,พลังงาน,ช่วงวิกฤต,0.18215832,4.3
195,การประกาศ,ข่าว,0.20209827,7.3
196,การประกาศ,พยายาม,0.15771325,2.8
197,โรคหลอดเลือดในสมอง,โรงพยาบาล,0.38588658,7.3
198,ความพิการ,ความตาย,0.45906693,4.7
199,เหยื่อ,ฉุกเฉิน,0.24726938,3.7
200,รักษา,การกู้คืน,0.3771416,6.75
201,วารสาร,สมาคม,0.37869522,3.05
202,แพทย์,บุคลากร,0.36433643,7.4
203,แพทย์,หนี้สิน,0.17877308,1.6
204,หนี้สิน,ประกัน,0.30817598,4.0
205,โรงเรียน,ศูนย์กลาง,0.20255354,4.0
206,เหตุผล,ความดันโลหิตสูง,0.17923047,1.6
207,เหตุผล,เกณฑ์,0.23603943,4.6
208,หนึ่งร้อย,เปอร์เซ็นต์,0.37669817,6.6
209,มหาวิทยาลัยฮาร์วาร์ด,มหาวิทยาลัยเยล,0.93644476,8.1
210,โรงพยาบาล,โครงสร้างพื้นฐาน,0.20092188,4.15
211,ตาย,แถว,0.26507193,1.0
212,ตาย,นักโทษ,0.43601203,4.1
213,ทนายความ,หลักฐาน,0.3916762,6.8
214,ชีวิต,ความตาย,0.4721547,6.6
215,ชีวิต,ระยะเวลาที่กำหนด,0.22634682,3.1
216,คำ,ความคล้ายคลึง,0.1398148,3.85
217,คณะกรรมการ,การแนะนำ,0.35555285,4.95
218,ผู้ปกครอง,สัมภาษณ์,0.21394175,2.6
219,กลุ่มประเทศผู้ส่งออกน้ำมัน,ประเทศ,0.5865054,5.1
220,สันติภาพ,ชั้นบรรยากาศ,0.14364006,0.7
221,สันติภาพ,ประกัน,0.09809586,1.1
222,ดินแดน,กิโลเมตร,0.31385052,3.85
223,เดินทาง,กิจกรรม,0.2452251,5.0
224,การแข่งขัน,ราคา,0.14372975,4.8
225,ผู้บริโภค,ความมั่นใจ,0.31406227,4.9
226,ผู้บริโภค,พลังงาน,0.292552,4.15
227,คำถาม,สนามบิน,0.14834188,1.4
228,รถยนต์,เที่ยวบิน,0.18173443,3.45
229,สินเชื่อ,บัตร,0.32941657,3.9
230,ความน่าเชื่อถือ,ข่าวสาร,0.26735982,6.5
231,โรงแรม,การจอง,0.26057932,7.4
232,ร้านขายของชำ,เงิน,0.22005935,6.8
233,การลงทะเบียน,การเรียบเรียง,0.3148866,3.15
234,การจัดเตรียม,ที่พัก,0.2630285,4.3
235,เดือน,โรงแรม,0.17242834,2.8
236,รูปแบบ,ชนิด,0.3900379,6.7
237,การมาถึง,โรงแรม,0.18322694,3.8
238,เตียงนอน,ตู้,0.3519628,7.4
239,ตู้,เสื้อผ้า,0.25318846,7.7
240,สถานการณ์,สรุป,0.276029,4.25
241,สถานการณ์,การแยกตัว,0.2795168,2.7
242,ความยุติธรรม,สนใจ,0.17019361,3.05
243,ทิศทาง,การรวมกัน,0.34048814,3.3
244,ถนน,ตำแหน่ง,0.13866791,4.45
245,ถนน,ถนนหลัก,0.7018562,8.0
246,ถนน,แนวตึก,0.36227873,5.2
247,ถนน,เด็ก,0.12590836,2.3
248,รายการ,ความใกล้ชิด,0.13729908,2.75
249,รายการ,หมวด,0.2831598,6.2
250,เซลล์,โทรศัพท์,0.068502076,2.95
251,การผลิต,การเดินด้วยเท้า,0.32275534,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.34363818,5.6
253,สื่อมวลชน,การทำการค้า,0.29140073,4.0
254,สื่อมวลชน,ผลประโยชน์,0.2936276,5.4
255,เงินปันผล,การจ่ายเงิน,0.5496663,6.5
256,เงินปันผล,การคำนวณ,0.35452557,7.1
257,การคำนวณ,การคำนวณ,1.0000001,9.6
258,เงินตรา,ตลาด,0.2552053,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.4966829,7.9
260,น้ำมัน,คลังสินค้า,0.2038534,5.8
261,การประกาศ,การผลิต,0.24945997,2.1
262,การประกาศ,การเตือน,0.38421384,7.8
263,กำไร,การเตือน,0.24277753,1.6
264,กำไร,ความสูญเสีย,0.3005427,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.8391352,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.8691718,9.2
267,สกุลเงินดอลลาร์,กำไร,0.5394231,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.3592107,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.51272154,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.37689626,7.1
271,โทรศัพท์,อุปกรณ์,0.2829722,6.9
272,อุปกรณ์,ผู้ผลิต,0.38618946,5.8
273,หรูหรา,รถยนต์,0.2124842,4.9
274,ห้า,เดือน,0.31830582,3.35
275,รายงาน,ได้รับ,0.27338967,3.9
276,นักลงทุน,รายได้,0.3479527,7.0
277,ของเหลว,น้ำ,0.4452652,8.6
278,กีฬาเบสบอล,ฤดู,0.20132147,3.8
279,เกม,ชัยชนะ,0.4398615,6.5
280,เกม,ทีม,0.48248416,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.71932155,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.1839629,6.3
283,เกมกีฬา,เอาชนะ,0.34354404,6.6
284,เจ็ด,ลำดับ,0.2410441,5.85
285,อาหารทะเล,ทะเล,0.5178078,7.0
286,อาหารทะเล,อาหาร,0.6430541,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.49319884,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.4586162,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.3590481,5.9
290,อาหาร,การเตรียม,0.33045557,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.26167226,4.4
292,เริ่ม,ปี,0.35756516,2.4
293,เริม,การแข่งขัน,0.08693006,4.2
294,เกม,รอบ,0.22649553,6.75
295,มวย,จำนวนยก,0.18201984,8.0
296,ชนะเลิศ,การแข่งขัน,0.4674389,6.95
297,การต่อสู้,การเอาชนะ,0.50798744,6.7
298,เส้น,ประกัน,0.05975402,1.2
299,วัน,ฤดูร้อน,0.29150784,3.25
300,ฤดูร้อน,ภัยแล้ง,0.32022104,6.75
301,ฤดูร้อน,ธรรมชาติ,0.2754343,7.0
302,วัน,รุ่งอรุณ,0.23770691,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.37720022,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.47682115,7.4
305,ธรรมชาติ,ผู้ชาย,0.26429337,4.95
306,ผู้ชาย,ผู้หญิง,0.84015733,7.2
307,ผู้ชาย,ผู้ปกครอง,0.16266792,5.75
308,ฆาตกรรม,ฆาตกรรม,0.9999999,10.0
309,สบู่,อุปรากร,0.04582142,0.9
310,อุปรากร,การแสดงบนเวที,0.37879986,7.55
311,ชีวิต,บทเรียน,0.4167057,5.4
312,จดจ่อ,ชีวิต,0.30164364,2.05
313,การผลิต,กลุ่มคนงาน,0.33606923,7.0
314,โทรทัศน์,ฟิล์ม,0.18038006,6.6
315,คู่รัก,ทะเลาะวิวาท,0.34086394,5.2
316,คนดู,ต่อเนื่องกัน,0.29156706,3.1
317,ความเป็นไปได้,เด็กหญิง,0.10245637,1.5
318,ประชากร,การพัฒนา,0.333888,5.5
319,จริยธรรม,สำคัญ,0.2988736,5.5
320,จริยธรรม,แต่งงาน,0.10409988,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.81158644,8.1
322,เพศ,ความเท่าเทียม,0.33736262,7.55
323,ความผันแปร,ทัศนคติ,0.3643124,5.1
324,ครอบครัว,การวางแผน,0.30863482,5.7
325,อุปรากร,อุตสาหกรรม,0.22109048,1.3
326,น้ำตาล,เข้าใกล้,0.075609215,1.1
327,ฝึกฝน,สถาบัน,0.1990158,7.15
328,กระทรวง,วัฒนธรรม,0.42217895,5.7
329,ปัญหา,ท้าทาย,0.35090572,5.9
330,ขนาด,คุณสมบัติเด่น,0.2313181,3.05
331,ประเทศ,พลเมือง,0.42316133,7.7
332,ดาวเคราะห์,ประชาชน,0.120596394,2.15
333,การพัฒนา,ประเด็น,0.2906143,4.0
334,ประสบการณ์,ดนตรี,0.30609876,5.75
335,ดนตรี,โครงการ,0.17108141,4.9
336,กระจก,โลหะ,0.4016933,4.6
337,อลูมิเนียม,โลหะผสม,0.50790316,7.9
338,โอกาส,น่าเชื่อถือ,0.1390654,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.3616989,4.5
340,คอนเสิร์ต,พรสวรรค์,0.22822315,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.91152006,8.0
342,พิพิธภัณฑ์,โรงละคร,0.5315735,7.0
343,การสังเกต,สถาปัตยกรรม,0.27164206,3.8
344,อวกาศ,โลก,0.33846018,7.6
345,การสงวน,โลก,0.17092095,2.8
346,การเข้า,ตั๋ว,0.11197206,6.6
347,ฝนตกปรอยๆ,พายุ,0.5661601,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5384423,5.35
349,สภาพอากาศ,พยากรณ์,0.3436991,8.0
350,ความหายนะ,พื้นที่,0.17723376,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.4043681,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.41868463,3.85
