,w1,w2,predict,actual
38,แบตเตอรี่,พลังงาน,0.39320216,2.75
39,กองทหารเกียรติยศ,เครื่องเขียน,0.15814477,0.0
40,สไปเดอร์แมน,ถนน,0.17345971,0.27
41,คาบสมุทร,เกาะ,0.4676613,1.83
42,เส้นศูนย์สูตร,เอกวาดอร์,0.45962366,1.31
43,แผนผัง,กราฟ,0.30925182,2.25
44,การจำลอง,ศาสตร์หุ่นยนต์,0.35463583,1.59
45,ไนกี้,อดิดาส,0.41302714,3.16
46,สังคม,วัฒนธรรม,0.53775144,2.84
47,เกมกลยุทธ์,กลยุทธ์,0.86027074,3.13
48,โบสถ์,โบสถ์ใหญ่,0.82799506,3.75
49,ล่าม,ชาวต่างชาติ,0.31451312,2.17
50,ไปโอโทป,ชีววิทยา,0.35158086,2.67
51,แมกม่า,ภูเขาไฟ,0.44454277,2.75
52,การระดมสมอง,กล้องโทรทรรศน์,0.29686138,0.27
53,ระดับ,คะแนน,0.27052417,2.55
54,เพนนี,ต่อรอง,0.16659425,0.61
55,พรรคการเมือง,สมาคม,0.2660187,2.31
56,สึนามิ,ทะเล,0.38138682,2.14
57,นกกระจอกเทศ,สวนกล้วยไม้,0.39006376,0.06
58,อบเชย,ลูกอม,0.35854182,0.38
59,ไม้กวาด,ฝุ่น,0.41746852,2.19
60,แกแลคซี่,นักดาราศาสตร์,0.25657293,2.13
61,น้ำผลไม้,มิลค์เชค,0.3668315,2.31
62,มู่ลี่,ม่าน,0.68445295,3.38
63,อาชญากร,ผู้กระทำผิด,0.57387877,3.58
64,มะเร็งตับอ่อน,การทำคีโม,0.4977963,2.05
65,อดีต,มาก่อน,0.2627927,2.86
66,สหประชาชาติ,รัฐสภายุโรป,0.6077835,2.85
67,เพลง,ผู้แสดง,0.3304014,1.41
68,ปืน,โน๊ตบุ๊ค,0.17770237,0.0
69,สารสื่อประสาท,ม่านตา,0.33857,1.77
70,อักษร,ปากกา,0.2803426,1.78
71,ประสานเสียง,นักร้อง,0.50274986,2.36
72,ไม้,ผ้าห่ม,0.20100655,0.06
73,ทหาร,สันติภาพ,0.3415766,1.69
74,ชาวอังกฤษ,ชาวอเมริกัน,0.66835225,2.78
75,กิ้งก่า,จระเข้,0.4733754,2.41
76,เงิน,เงินสด,0.58474493,3.7
77,ปลาหมึกพอล,ปลาหมึกยักษ์,0.86284596,3.48
78,ปฏิทิน,วันหยุด,0.24443746,1.98
79,เบส,สารเคมี,0.21735896,2.23
80,รัฐบาล,กิ้งก่า,0.08858002,0.13
81,เงินเยน,การฟอกเงิน,0.5042139,1.09
82,ดีพไมนด์,กูเกิ้ล ดีพไมนด์,0.7222325,2.95
83,หมากรุก,รุก,0.2442055,1.45
84,โคลง,ความงาม,0.12073651,0.8
85,คนงาน,สำนักงาน,0.27876624,1.58
86,เงินตรา,แลกเปลี่ยน,0.47529542,1.78
87,ใยสังเคราะห์,ฝ้าย,0.5148977,2.58
88,ศาล,ยุติธรรม,0.39526016,2.3
89,หาง,ท้าย,0.26738358,2.91
90,อุบัติเหตุ,หนังสือ,0.06691395,0.06
91,พายุ,ลม,0.4205638,2.77
92,เปียโน,ประสานเสียง,0.48204288,1.95
93,สุลต่าน,กระทรวง,0.21033394,0.72
94,ทะเลทราย,เนินทราย,0.39368716,2.5
95,การคูณ,การหาร,0.30374312,2.75
96,ไวรัส,เลือด,0.30830717,1.41
97,ยุคน้ำแข็ง,พระราชบัญญัติ,0.17505834,0.0
98,ดาบ,สภาพแวดล้อม,0.12571116,0.06
99,โรงเรียนประถม,ปากกา,0.12287422,0.78
100,จิ้งหรีด,ผู้สนับสนุน,0.0913328,0.0
101,ประติมากรรม,รูปปั้น,0.6042905,3.52
102,เว็บเบราเซอร์,ไฟร์ฟอกซ์,0.66047794,3.25
103,ฟอกซ์ เทอร์เรียร์,แคนอน,0.46588856,0.61
104,เอชเอสบีซี,ประเทศอังกฤษ,0.40010747,0.73
105,คัมภีร์ไบเบิ้ล,พระกิตติคุณ,0.4205358,1.81
106,ชุดเดรส,เต้นรำ,0.17031279,1.83
107,แถว,รายการ,0.0963656,2.03
108,กรง,คุก,0.25746128,3.22
109,เรียงความ,การบ้าน,0.2621935,1.95
110,คอมพิวเตอร์,เครื่องจักร,0.31404054,3.02
111,หมีแพนด้า,หมีขาว,0.56321007,3.06
112,โรคประสาทพิการ,จิตใจ,0.5020979,1.34
113,รณรงค์,ลิง,0.12717752,0.25
114,ค่าคงที่ฟาราเดย์,เครื่องหลัง,0.322391,0.06
115,วัง,ตึกระฟ้า,0.27574253,1.56
116,เฮลิคอปเตอร์,เครื่องบิน,0.5268308,2.88
117,มหาวิทยาลัยเคมบริดจ์,มหาวิทยาลัยออกซ์ฟอร์ด,0.89091545,3.16
118,ธง,เสา,0.29290533,2.19
119,หน้าต่าง,หลังคา,0.4388047,2.14
120,เกมการ์ด,ร่อน,0.24166563,0.09
121,มัลแวร์,เวิร์ม,0.21122304,3.11
122,ดาวเคราะห์,ดาวฤกษ์,0.7836713,2.97
123,นักวิ่ง,นักกีฬา,0.44695625,3.02
124,เครื่องวัด,ร่ม,0.113626786,0.06
125,ไวไฟ,วิกิลีก,0.22873528,0.31
126,แล้ง,น้ำ,0.49242175,1.75
127,สนามบิน,ชิ้น,0.039558176,0.13
128,ออเคสตร้า,วงดนตรี,0.6371108,2.78
129,โมจิโต,โมฮิโต,0.6710595,3.05
130,แผนการสอน,การสอบ,0.5776392,2.05
131,ทฤษฎีบท,ทฤษฎี,0.7800025,3.45
132,โยโย,ของเล่น,0.35788792,2.53
133,พายุหิมะ,ฝน,0.585234,2.05
134,นักประวัติศาสตร์,นักประวัติศาสตร์นิพนธ์,0.92576945,3.03
135,ซีเมนส์,รถไฟไฟฟ้า,0.44531217,0.41
136,ศตวรรษ,ปี,0.42746097,2.77
137,โลหะผสม,เหล็กกล้า,0.57779384,3.11
138,ผู้พิพากษา,ผู้พิพากษา,0.9999999,4.0
139,ความโกลาหล,ชั้นเรียน,0.2329121,0.31
140,การศึกษาทางไกล,อินเทอร์เน็ต,0.28457674,2.14
141,ทราย,เท้า,0.23810655,0.34
142,ไอเอ็มเอฟ,ธนาคารดอยซ์,0.56045157,2.13
143,นิตยสารการ์เดียน,นิตยสารไทม์,0.7616678,3.17
144,ตัวไหม,ทางสายไหม,0.41482976,0.0
145,อิสรภาพ,โอเอซิส,0.30306047,0.06
146,ไซโทพลาซึม,เลขโดด,0.3278647,0.13
147,นิกายโปรแตสแตนท์,ชาวคริสต์,0.61745876,2.55
148,ลีโอ นาร์โดดาวินชี,พระกระยาหารมื้อสุดท้าย,0.4618375,1.5
149,แผนที่,จัตุรัส,0.2591991,1.02
150,รัฐสภา,สภาคองเกรส,0.63902307,2.98
151,การระดมทุน,การพัฒนา,0.45314667,1.77
152,พยาธิวิทยา,โลหิตวิทยา,0.7047306,1.91
153,หุบเขา,พายุดีเปรสชัน,0.3176432,0.72
154,กล้องโทรทรรศน์,เก้าอี้,0.09936254,0.09
155,โลหะหนัก,เวที,0.08351211,0.14
156,โลกาภิวัฒน์,วีซ่า,0.16184159,0.81
157,ค้างคาว,แวมไพร์,0.2823908,1.98
158,รองหัวหน้า,เจ้าหน้าที่,0.45702088,2.19
159,ไฟฟ้า,กรณี,0.20153566,0.19
160,คนต่างด้าว,คนนอกพื้นที่,0.40180293,3.27
161,กระดุม,จักรเย็บผ้า,0.37345868,1.75
162,พ่อมด,สายเคเบิ้ล,0.21385987,0.0
163,นักปรัชญา,การแข่งขัน,0.18338118,0.58
164,ข้าวโพดคั่ว,โรงภาพยนตร์,0.2626291,1.8
165,การเกษตร,พืช,0.49314666,2.25
166,กวี,นักข่าว,0.3334618,0.89
167,อากาศ,คลื่น,0.29606843,1.23
168,อารยธรรม,วิถีการดำเนินชีวิต,0.45223132,2.61
169,หิมะ,น้ำแข็ง,0.6580585,2.92
170,สงครามโลกครั้งที่ 2,บีโธเฟ่น,0.3477047,0.25
171,แผงวงจรหลัก,เมนบอร์ด,0.33318883,3.66
172,สมาคม,เครื่องหมาย,0.13995485,0.84
173,อเล็กซานเดอร์มหาราช,ผู้พิชิต,0.3715135,2.44
174,แอพ,กาแลคซี่,0.27856025,0.06
175,การคำนวณแบบคลาวด์,ฝน,0.1172426,0.25
176,โทรทัศน์,นักแสดงชาย,0.3100459,1.67
177,สันดอน,ทะเล,0.4376193,1.83
178,เส้นด้าย,ด้าย,0.6482943,4.0
179,ทางข้ามถนน,บุคคล,0.09925666,0.5
180,โปรตีน,ที่จับ,0.22543855,0.06
181,วงยูทู,โรนัลโด้,0.20827362,0.06
182,แอปเปิ้ล,ไอโฟน,0.44353348,1.92
183,เปปเปอร์มินท์,หมากฝรั่ง,0.38853076,2.27
184,โปสเตอร์,บทความ,0.20664391,1.55
185,ยูนิเซฟ,ราก,0.00581905,0.06
186,โรคเกลียดกลัวชาวต่างชาติ,ลัทธิเหยียดผิว,0.57554084,1.44
187,วูดดี อัลเลน,เลนส์,0.260943,0.58
188,ตะเกียง,จีนนี่,0.32741407,1.61
189,กองทัพเรือ,เกาะ,0.27411425,0.97
190,กำแพง,ปราสาท,0.4653372,1.78
191,ไดโนเสาร์,ช้าง,0.2115995,2.14
192,หอนาฬิกา,หิน,0.33466583,0.38
193,ตะวันออกกลาง,แม่น้ำยูเฟรติส,0.34354123,1.63
194,ทุ่งหญ้า,ทุ่งหญ้า,1.0,4.0
195,กีต้าร์,ไวโอลิน,0.4579713,3.03
196,การทูต,การต่อรอง,0.46388713,2.22
197,แรงโน้มถ่วง,ดาวตก,0.40600514,1.53
198,ไอคิว,สถาบันเมนซ่า,0.25723556,1.75
199,ธงชาติอังกฤษ,ธง,0.55269074,2.95
200,แผ่นดินไหว,การสั่นสะเทือน,0.5378967,2.94
201,ทรัพย์สิน,หุ้น,0.3171689,2.38
202,ฮิบรู,เยรูซาเล็ม,0.45725682,2.31
203,มืดครึ้ม,พยากรณ์,0.23754159,1.02
204,พจนานุกรม,สารานุกรม,0.6523509,3.13
205,มินท์,พิพิธภัณฑ์,0.22651547,0.0
206,เก้าอี้,ม้านั่ง,0.59577495,3.31
207,ชาวสเปน,ความชื้น,0.20792969,0.06
208,กระป๋อง,ขวด,0.636716,2.8
209,แมลงวัน,มด,0.44051942,2.5
210,ตำนาน,เรื่องเสียดสี,0.24220388,0.67
211,ใจกลางเมือง,รถประจำทาง,0.3833031,1.13
212,หาง,โบอิ้ง 747-200,0.20306785,0.78
213,งานศิลป์,ศิลปิน,0.54521513,2.31
214,นาโต้,พันธมิตร,0.22380657,2.52
215,กษัตริย์,ผู้ปกครอง,0.36603665,3.33
216,จังหวะ,จังหวะ,1.0,4.0
217,อเล็กซานเดอร์ เฟลมมิง,ยาเพนนิซิลิน,0.32778156,0.73
218,ฟลุ๊ต,ดนตรี,0.34235862,2.08
219,นกกระสานวล,ทะเลสาบ,0.34293774,1.53
220,ความหนืด,กระเซ็น,0.29024047,0.86
221,ฮาร์ดแวร์,เคส,0.25349852,1.36
222,แหวน,การหมั้น,0.37691188,2.28
223,ภาษาละติน,ภาษาเยอรมัน,0.6204107,2.63
224,ชนชั้นแรงงาน,โรงงาน,0.32756284,1.83
225,เชกสเปียร์,ดิกคินส์,0.56973314,2.22
226,ธนบัตร,นักบวช,0.10820111,0.13
227,เครื่องมือ,งาน,0.2259206,1.52
228,หมูแคระ,สัตว์พวกหมู,0.6632471,3.08
229,สิทธิเลือกตั้ง,ทางออก,0.20806356,0.48
230,ดวงดาว,ความสว่าง,0.34773254,1.83
231,ปลาเทราท์,กีตาร์,0.2603896,0.0
232,ดอลลาร์,เศรษฐี,0.18799737,1.48
233,ตัวเลข,เลข,0.583609,4.0
234,ลมแรง,ผ้าห่ม,0.22907493,0.53
235,โอบามา,คลินตัน,0.69628596,2.38
236,ตัวประกอบ,ภาพยนตร์,0.3633203,2.23
237,ยูเวนตุส,บาเยิร์น มิวนิค,0.5722381,2.7
238,อากาศเปลี่ยน,ฝนตก,0.38939157,1.67
239,เอไอ,แบตเตอรี่,0.09136871,0.56
240,งานชิ้นเอก,โมนาลิซ่า,0.30157876,1.98
241,อาชญากรรม,การโจมตี,0.4413389,2.55
242,ราชาภิเษก,น้ำ,0.15942207,0.13
243,นักร้องนำ,สต๊าฟ,0.24885546,0.92
244,การแข่งขันรอบตัดเชือก,บาสเก็ตบอล,0.56310374,1.44
245,กองทัพ,การป้องกัน,0.27604243,1.86
246,ทะเลสาบ,เมฆ,0.21697313,0.63
247,สำนักสงฆ์,อาบน้ำฝักบัว,0.19900954,0.06
248,ภาษาแม่,ภาษา,0.72019786,2.72
249,ท่าเรือ,เสื้อคลุม,0.1407259,0.19
250,ปีศาจ,เทพ,0.3635586,2.52
251,ปริศนา,สัญลักษณ์,0.16978747,1.59
252,วิทยาเขต,มหาวิทยาลัย,0.7381433,2.48
253,อิสรภาพ,อิสรภาพ,1.0,4.0
254,ไต้ฝุ่น,ไซโคลน,0.35843664,3.28
255,คู่มือ,คู่มือแนะนำ,0.79516816,3.88
256,อีโบล่า,ไวรัสอีโบล่า,0.86745244,3.86
257,เจ้าหญิง,บิสกิต,0.21307555,0.38
258,รถไฟ,รถราง,0.67208284,3.55
259,ระบบนิเวศ,เศรษฐกิจ,0.44604176,0.91
260,ราชินีนาถ,ควีนหมากรุก,0.31822994,0.73
261,ทอง,สังกะสี,0.24903543,2.33
262,เคอร์เซอร์,มันฝรั่งทอด,0.28859285,0.06
263,อเมซอน,ป่า,0.3243929,2.22
264,เทนนิส,สถิติ,0.20205908,0.53
265,โบลซาโน,ทฤษฎีบท,0.42162937,0.63
266,ความสูงเหนือระดับน้ำทะเล,การแปลง,0.2564307,0.42
267,เรือ,ต้นไม้,0.25428766,0.31
268,บัลลังก์,ดาบ,0.33563548,0.91
269,ฝ้าย,เสื้อหนาว,0.32092714,1.69
270,เชอรี่,สตรอเบอรี่,0.3858601,2.78
271,อิสลาม,กุรอาน,0.45164347,2.33
272,มนุษย์นีเอนเดอร์ธัล,กีฬา,0.22481863,0.13
273,การเล่นพรรคเล่นพวก,กษัตริย์,0.33445588,0.56
274,บุคลิก,บุคคล,0.3027225,1.55
275,รถถัง,รถยนต์,0.25115642,2.52
276,ดาวพุธ,ดาวพฤหัส,0.8715955,2.94
277,หลอดลมอักเสบ ,ยาแก้ปวด,0.53374875,1.27
278,เลือด,ร่างกาย,0.5726524,2.17
279,ความกลัวอิสลาม,ไอซิส,0.499629,1.3
280,ถักไหมพรม,เครื่องแบบ,0.3699044,0.77
281,ฮาดูป,จอสัมผัส,0.29663718,0.56
282,เชื่อเพลิงฟอสซิล,ฟอสซิล,0.7997216,2.39
283,ผ่าเหล่า,ชีวสังคมวิทยา,0.23529762,1.34
284,พี่สาว,พี่ชาย,0.80211747,2.98
285,ดินสอ,เรื่องราว,0.12328205,0.59
286,กลาก,โรคผิวหนัง,0.8250346,2.59
287,จักรพรรดิ,ผู้ครองรัฐ,0.44190684,2.67
288,มงกุฎ,กุญแจ,0.19084218,0.25
289,พีชคณิต,ปฏิบัติการ,0.23931032,0.47
290,ลูกสูบ,เครื่องยนต์,0.59696984,2.08
291,ทุนการศึกษา,ค่าเทอม,0.4758041,2.56
292,หนังสือ,ต้นฉบับ,0.286462,1.84
293,ผกากรอง ,ดอกลิ้นมังกร,0.49668625,2.59
294,หลุมดำ,สุญญากาศ,0.2645682,2.52
295,จักรวรรดิ์เปอร์เซีย,พระเจ้าไซรัส,0.51712054,2.67
296,บทบรรณาธิการ,ข่าว,0.39841312,2.44
297,การตกแต่ง,ซอง,0.042286314,0.38
298,ฉลามวาฬ,ล็อบสเตอร์,0.3551242,1.98
299,ข้าวโพด,ข้าวโพด,0.9999999,4.0
300,โรคไบโพล่าร์,ปัญหา,0.35754016,1.2
301,กรด,ด่าง,0.637533,2.44
302,ศูนย์สัมบูรณ์ ,ไอ,0.17867103,0.92
303,การปฏิวัติเขียว,ทาสี,0.20738149,0.13
304,ระบบปฏิบัติการ,การเรียนรู้เชิงลึก,0.26113808,1.09
305,คณิตศาสตร์โอลิมปิก,ทฤษฎี,0.40180698,1.06
306,เอล นินโญ่,เส้นศูนย์สูตร,0.4506815,1.3
307,เครื่องหมาย,แก้ว,0.09457253,0.13
308,คฤหาสน์,ประติมากร,0.3775144,0.75
309,บรรยากาศ,โอโซน ,0.3737827,2.66
310,โล่,โล่กลมเล็ก,0.26130638,3.56
311,เหรียญ,การชำระเงิน,0.17757928,2.08
312,ข้าวโอ๊ต,ทุ่งนา,0.2512829,1.72
313,พระ,ไม้กางเขน,0.35600212,1.58
314,เรือปืน,ชายฝั่ง,0.40576854,1.33
315,หิน,เหมือง,0.38955602,2.17
316,ตำนาน,คุณธรรม,0.1494584,0.27
317,แชมป์,ผู้ชนะ,0.38172796,3.73
318,ลูกเต๋า,ลูกบาศก์,0.3109581,2.84
319,โทโพโลจี,โครงสร้าง,0.22355007,2.78
320,โบสถ์เล็ก,สายเคเบิ้ล,0.24141182,0.06
321,กระแสเงินสด,แม่น้ำ,0.20208424,0.06
322,ฆาตกรต่อเนื่อง,ฆาตกร,0.6426031,3.3
323,เมตริกซ์,โมเลกุล,0.3780865,0.89
324,แฟชั่น,สไตล์,0.45632562,2.95
325,ธัชวิทยา,ธง,0.12643686,1.22
326,สนธิสัญญามาสทริชต์,ยุโรป,0.35761738,1.91
327,น้ำพุร้อน,น้ำพุ,0.7278487,2.89
328,น้ำตาลซูโครส,คาร์โบไฮเดรต,0.6424214,2.38
329,ชายหาด,ชายฝั่ง,0.5613554,3.58
330,ตลาดหุ้น,การซื้อขายหุ้น,0.6698085,2.55
331,ประเพณี,หัตถกรรม,0.411128,1.22
332,นิยาย,นักเขียน,0.6111524,2.08
333,แซนด์วิช,ซับเวย์,0.38397083,1.8
334,อคูสติก,เสียง,0.4182755,2.0
335,กีฬาฟันดาบ,ยิมนาสติก,0.5183775,2.14
336,นักเขียน,ของขวัญ,0.1888842,0.2
337,ป่าไม้,ไทเกอร์ วู้ด,0.09192433,0.06
338,เมฆ,หน้าต่าง,0.23160514,0.23
339,เจเพก,พีดีเอฟ,0.3851227,2.77
340,ผู้กำกับ,เจ้านาย,0.3029331,1.89
341,ภาษี,เบรกซิต,0.22386044,0.41
342,การผสมเกสรดอกไม้,เกสรดอกไม้ตัวผู้,0.76352984,2.17
343,วิดิโอเกม,เกมคอมพิวเตอร์,0.4204313,3.17
344,การรักษา,การผ่าตัด,0.5440494,2.64
345,ข้าวเปลือก,มันฝรั่ง,0.29725772,1.38
346,การจดข้อความ,การมอบหมาย,0.44973522,0.58
347,หมาจิ้งจอก,เม็ดเลือด,0.23134685,0.0
348,โซเดียมคลอไรด์,เกลือ,0.5779727,3.22
349,รายได้,คุณภาพชีวิต,0.3956135,1.66
350,พินัยกรรม,ความตั้งใจ,0.2632755,1.16
351,เข็มทิศ,ช้าง,0.2307455,0.19
352,ภาคต่อ,กล้อง,0.19133806,0.22
353,ภาพยนตร์,ฟิล์ม,0.27487862,2.52
354,นายสิบ,ปืน,0.3147191,1.48
355,โรงโม่,เมล็ด,0.15896672,1.27
356,ไอศกรีม,อาหารเช้า,0.42929253,0.78
357,กุญแจ,ล็อค,0.48759818,2.25
358,โทรศัพท์มือถือ,โทรศัพท์,0.74199694,3.59
359,อนุบาล,เด็กก่อนวัยเรียน,0.55205566,3.22
360,โลกตะวันตก,เวสเทิร์นยูเนียน,0.4296719,2.39
361,กล้าไม้,ใบ,0.29108384,1.89
362,ฝน,ลูกเห็บ,0.6660233,1.97
363,ความสุข,ความเศร้า,0.5601728,2.56
364,ตัวไหม,หนอนผีเสื้อ,0.48276266,2.39
365,การเล่นเซิร์ฟ,กีฬาทางน้ำ,0.528738,2.45
366,รถยนต์,รถบรรทุก,0.52464217,3.0
367,อาหาร,โปรแกรม,0.12454093,0.19
368,นิยายกราฟิก,หนังสือการ์ตูน,0.48672748,2.5
369,งู,กิ้งก่า,0.5119128,2.33
370,สับปะรด,สมาร์ทโฟน,0.15134196,0.06
371,วอลล์เปเปอร์,พื้นหลัง,0.3440616,3.63
372,เซลเซียส,ไมโครซอฟต์,0.18534432,0.06
373,รวม,อ้อย,0.09595578,0.06
374,ยีนส์,ผุ้หญิง,0.40265498,1.03
375,เมตริกซ์,เวกเตอร์,0.4596081,1.98
376,คาร์บอนไดออกไซด์,ซีโอทู,0.30766854,3.69
377,โค้ช,ผู้เล่น,0.451233,2.11
378,หิน,ไม้,0.3871073,1.8
379,ตัวชาร์จ,แผ่นดิสก์,0.32925865,0.67
380,ตันฉบับ,บทความ,0.31722876,1.89
381,จีเมล,ยาฮู,0.4005347,3.17
382,ตัวเก็บประจุ,ไดโอด,0.55295587,2.88
383,คอรัปชั่น,การโกง,0.5845498,3.81
384,โคคาโคล่า,โค้ก,0.45410153,3.92
385,เพลโต,อริสโตเติล,0.6781371,2.52
386,สงครามเย็น,สหภาพโซเวียต,0.70087224,2.3
387,หัวฉีด,ของเหลว,0.4028169,1.22
388,สัทวิทยา,จอภาพ,0.21084908,0.77
389,ซาร่า,ถุงน่อง,0.14010401,0.17
390,ฟุตบอล,ซอคเกอร์,0.36148983,3.73
391,เชื้อโรค,เชื้อโรค,1.0,4.0
392,สาธารณรัฐ,ดยุค,0.32908925,0.48
393,ลูกบอล,ทรงกลม,0.39823636,1.89
394,โมซาร์ท,สตาร์ วอร์ส,0.3974351,0.06
395,หน้ากาก,ปาร์ตี้,0.20096196,1.23
396,เกมแกรนด์ เตฟท์ ออโต,จีทีเอ,0.43960214,3.52
397,ทางหลวง,ถนน,0.6716326,2.97
398,ปฏิกิริยาลูกโซ่,เทอร์โมไดนามิกส์,0.4609397,2.06
399,ภาพประกอบ,ตุ่ม,0.077485904,0.13
400,มานุษยวิทยา,โบราณคดี,0.5492422,1.52
401,บริษัทเดล,เมืองดิงเกิล,0.35416058,0.31
402,น้ำผลไม้,ช้อน,0.28870717,0.16
403,บริษัทยาไฟเซอร์,ยา,0.21865165,2.14
404,รถบรรทุก,พัสดุ,0.2944014,1.56
405,อวัยวะรับสัมผัส,โมเลกุลโปรตีน,0.47108397,0.48
406,กูเกิลไดร์ฟ,คนขับรถ,0.24970119,0.06
407,มหาเศรษฐี,คนจรจัด,0.1932717,1.91
408,ตอน,บท,0.304281,3.42
409,ค่าอนันต์,ศูนย์,0.18548793,1.41
410,คนใช้,ทาส,0.28013983,2.91
411,คำเสริมท้าย,คำต่อท้าย,0.532899,3.44
412,ภาวะโลกร้อน,ความร้อน,0.40827292,2.58
413,โกรทฮอร์โมน,ฮอร์โมนการเจริญเติบโต,0.74253625,3.8
414,ท้องฟ้า,ความฝัน,0.34246084,0.69
415,ราคาเสนอซื้อ,ลอนดอน,0.2416897,0.06
416,ปุ๋ย,การเติบโต,0.24343242,1.91
417,แฮชแท็ก,หัวข้อ,0.22960448,1.81
418,กลุ่มดาวนายพราน,กลุ่มดาว,0.760518,2.67
419,นิทเช,เชลซี,0.30963427,0.25
420,การเคารพซึ่งกันและกัน,การแข่งขัน,0.21443519,1.08
421,สาขา,แขน,0.10046609,0.63
422,เหยื่อ,โทรศัพท์,0.15751517,0.25
423,ส่วนเบี่ยงเบนมาตรฐาน,การสะสม,0.4369694,0.19
424,หิมะถล่ม,หิมะ,0.70715725,2.34
425,ครู,นักเรียน,0.5731829,2.25
426,ปศุสัตว์,โยเกิร์ต,0.15708014,0.5
427,การกีดกันทางเพศ ,การกีดกันทางเพศ,0.9889706,4.0
428,ขั้วโลกใต้,เต้นรำ,0.23296748,0.06
429,อัยการ,ทนาย,0.6252026,2.56
430,แรคเก็ต,ลูกบอล,0.24338043,1.17
431,สินเชื่อธนาคาร,หนี้,0.6103721,2.55
432,มุมมอง,ระยะทาง,0.18138798,0.47
433,เฟเดอเรอร์,ดีแลน,0.28657472,1.19
434,ทนายความ,แกลเลอรี่,0.16830863,0.06
435,อายุขัย,ค่าสถิติ,0.26460323,0.94
436,เยื่อหุ้มเซลล์,ตัวก่อไวรัส ,0.58380234,0.83
437,สหภาพยุโรป,มอสโคว์,0.33127737,1.2
438,โลก,เอเซีย,0.3083082,1.94
439,เพนท์,โฟโต้ชอป,0.37430537,2.31
440,วุฒิสภา,รัฐธรรมนูญ,0.63883597,2.08
441,ผักชีฝรั่ง,มัฟฟิน,0.30215162,0.75
442,จิตใจ,สมอง,0.4955944,2.06
443,รถเมอร์ซีเดส,รถโอเปิล,0.6241951,3.09
444,ฆ้อน,ฟัน,0.3306339,0.39
445,ยุคเรอเนซ็องส์,ยุคเรอเนซ็องส์,1.0,3.94
446,กระโปรง,นาฬิกา,0.17452365,0.66
447,โอเปร่า,ภาพยนตร์,0.46383485,1.58
448,ครู,ผู้สอน,0.55062985,3.94
449,ดวงอาทิตย์,สายเคเบิ้ล,0.13305332,0.06
450,การถดถอย,จีดีพี,0.40895036,1.38
451,ซีซาร์,จูเลียส ซีซาร์,0.83169925,3.45
452,คนไข้,เซสชั่น,0.17393757,0.25
453,พฤติกรรมนิยม,การบำบัด,0.29997665,0.97
454,จักรพรรดิ,รัฐธรรมนูญ,0.3277447,1.27
455,นักคณิตศาสตร์,แสดง,0.20025703,0.48
456,เอนโทรปี,สารสนเทศ,0.32615867,0.95
457,น้ำกุหลาบ,น้ำมันดอกกุหลาบ,0.7615006,2.81
