,w1,w2,predict,actual
238,เตียงนอน,ตู้,0.39827964,7.4
239,ตู้,เสื้อผ้า,0.24514487,7.7
240,สถานการณ์,สรุป,0.20587505,4.25
241,สถานการณ์,การแยกตัว,0.30135682,2.7
242,ความยุติธรรม,สนใจ,0.20224708,3.05
243,ทิศทาง,การรวมกัน,0.38017887,3.3
244,ถนน,ตำแหน่ง,0.13894966,4.45
245,ถนน,ถนนหลัก,0.6981443,8.0
246,ถนน,แนวตึก,0.45862302,5.2
247,ถนน,เด็ก,0.16438134,2.3
248,รายการ,ความใกล้ชิด,0.08371114,2.75
249,รายการ,หมวด,0.18003963,6.2
250,เซลล์,โทรศัพท์,0.13896178,2.95
251,การผลิต,การเดินด้วยเท้า,0.31549257,1.4
252,เกณฑ์มาตรฐาน,ดัชนี,0.3219927,5.6
253,สื่อมวลชน,การทำการค้า,0.20409672,4.0
254,สื่อมวลชน,ผลประโยชน์,0.2806488,5.4
255,เงินปันผล,การจ่ายเงิน,0.6960542,6.5
256,เงินปันผล,การคำนวณ,0.39968336,7.1
257,การคำนวณ,การคำนวณ,1.0,9.6
258,เงินตรา,ตลาด,0.35142556,6.9
259,กลุ่มประเทศผู้ส่งออกน้ำมัน,น้ำมัน,0.6255257,7.9
260,น้ำมัน,คลังสินค้า,0.38067076,5.8
261,การประกาศ,การผลิต,0.30592987,2.1
262,การประกาศ,การเตือน,0.49728677,7.8
263,กำไร,การเตือน,0.1644548,1.6
264,กำไร,ความสูญเสีย,0.29361835,2.9
265,สกุลเงินดอลลาร์,สกุลเงินเยน,0.833022,7.9
266,สกุลเงินดอลลาร์,เงินชนิดเดียวกับดอลลาร์,0.88554174,9.2
267,สกุลเงินดอลลาร์,กำไร,0.56352836,4.55
268,สกุลเงินดอลลาร์,ความสูญเสีย,0.31304812,3.35
269,คอมพิวเตอร์,ซอฟต์แวร์,0.6184029,8.5
270,เครือข่าย,ฮาร์ดแวร์,0.39081913,7.1
271,โทรศัพท์,อุปกรณ์,0.42208964,6.9
272,อุปกรณ์,ผู้ผลิต,0.42944452,5.8
273,หรูหรา,รถยนต์,0.4298462,4.9
274,ห้า,เดือน,0.3416164,3.35
275,รายงาน,ได้รับ,0.24893615,3.9
276,นักลงทุน,รายได้,0.42414936,7.0
277,ของเหลว,น้ำ,0.58232486,8.6
278,กีฬาเบสบอล,ฤดู,0.18373914,3.8
279,เกม,ชัยชนะ,0.22184187,6.5
280,เกม,ทีม,0.42963496,6.1
281,การแข่งวิ่งมาราธอน,การแข่งวิ่งเร็วในระยะสั้น,0.7828765,7.1
282,นัดการแข่งกีฬา,ลำดับ,0.15129693,6.3
283,เกมกีฬา,เอาชนะ,0.33439964,6.6
284,เจ็ด,ลำดับ,0.22259353,5.85
285,อาหารทะเล,ทะเล,0.46540248,7.0
286,อาหารทะเล,อาหาร,0.77270335,8.0
287,อาหารทะเล,กุ้งลอปสเตอร์,0.5862334,8.0
288,กุ้งลอปสเตอร์,อาหาร,0.47189367,7.6
289,กุ้งลอปสเตอร์,ไวน์,0.4015235,5.9
290,อาหาร,การเตรียม,0.34344736,5.05
291,วิดีโอ,สถานที่เก็บเอกสารหรือบันทึกสำคัญ,0.3778631,4.4
292,เริ่ม,ปี,0.43635452,2.4
293,เริม,การแข่งขัน,0.1222711,4.2
294,เกม,รอบ,0.2233727,6.75
295,มวย,จำนวนยก,0.17069045,8.0
296,ชนะเลิศ,การแข่งขัน,0.60163426,6.95
297,การต่อสู้,การเอาชนะ,0.45016545,6.7
298,เส้น,ประกัน,0.051658068,1.2
299,วัน,ฤดูร้อน,0.19358627,3.25
300,ฤดูร้อน,ภัยแล้ง,0.28557083,6.75
301,ฤดูร้อน,ธรรมชาติ,0.12561709,7.0
302,วัน,รุ่งอรุณ,0.28365737,5.75
303,ธรรมชาติ,สภาพแวดล้อม,0.48931733,7.1
304,สภาพแวดล้อม,ระบบนิเวศ,0.6204796,7.4
305,ธรรมชาติ,ผู้ชาย,0.16379781,4.95
306,ผู้ชาย,ผู้หญิง,0.85753375,7.2
307,ผู้ชาย,ผู้ปกครอง,0.18665707,5.75
308,ฆาตกรรม,ฆาตกรรม,1.0,10.0
309,สบู่,อุปรากร,0.19102019,0.9
310,อุปรากร,การแสดงบนเวที,0.36444077,7.55
311,ชีวิต,บทเรียน,0.3961541,5.4
312,จดจ่อ,ชีวิต,0.37013713,2.05
313,การผลิต,กลุ่มคนงาน,0.26957718,7.0
314,โทรทัศน์,ฟิล์ม,0.32416534,6.6
315,คู่รัก,ทะเลาะวิวาท,0.38335726,5.2
316,คนดู,ต่อเนื่องกัน,0.21706277,3.1
317,ความเป็นไปได้,เด็กหญิง,0.12011078,1.5
318,ประชากร,การพัฒนา,0.22699483,5.5
319,จริยธรรม,สำคัญ,0.23325212,5.5
320,จริยธรรม,แต่งงาน,0.13135444,3.45
321,ประเทศเม็กซิโก,ประเทศบราซิล,0.8167364,8.1
322,เพศ,ความเท่าเทียม,0.3115242,7.55
323,ความผันแปร,ทัศนคติ,0.3413584,5.1
324,ครอบครัว,การวางแผน,0.1451076,5.7
325,อุปรากร,อุตสาหกรรม,0.13238671,1.3
326,น้ำตาล,เข้าใกล้,0.18542464,1.1
327,ฝึกฝน,สถาบัน,0.2511115,7.15
328,กระทรวง,วัฒนธรรม,0.36616477,5.7
329,ปัญหา,ท้าทาย,0.3624341,5.9
330,ขนาด,คุณสมบัติเด่น,0.30004156,3.05
331,ประเทศ,พลเมือง,0.32802495,7.7
332,ดาวเคราะห์,ประชาชน,0.10093588,2.15
333,การพัฒนา,ประเด็น,0.27031255,4.0
334,ประสบการณ์,ดนตรี,0.32677343,5.75
335,ดนตรี,โครงการ,0.1875426,4.9
336,กระจก,โลหะ,0.42290458,4.6
337,อลูมิเนียม,โลหะผสม,0.7153346,7.9
338,โอกาส,น่าเชื่อถือ,0.053268366,5.15
339,จัดแสดง,บันทึกสิ่งมีค่า,0.4014586,4.5
340,คอนเสิร์ต,พรสวรรค์,0.21709226,4.8
341,ดนตรีร็อค,ดนตรีแจ็ส,0.9040352,8.0
342,พิพิธภัณฑ์,โรงละคร,0.4386539,7.0
343,การสังเกต,สถาปัตยกรรม,0.18496227,3.8
344,อวกาศ,โลก,0.3457169,7.6
345,การสงวน,โลก,0.20482375,2.8
346,การเข้า,ตั๋ว,0.12290181,6.6
347,ฝนตกปรอยๆ,พายุ,0.46228912,5.35
348,ฝนตกปรอยๆ,น้ำท่วม,0.5252047,5.35
349,สภาพอากาศ,พยากรณ์,0.38196313,8.0
350,ความหายนะ,พื้นที่,0.17195597,3.1
351,ผู้ว่าการรัฐ,สำนักงาน,0.40081698,5.65
352,สถาปัตยกรรม,ศตวรรษ,0.26600158,3.85
